Var1_1,Var1
34HPPOR,-3.27243244755783e-14
3SALAASPm,0
3SALATAi,0
3SALATAim,-0
4ABUTtm,-0
4MOPt2im,0
AACOAT,0
AACTOOR,0.0652768564666952
AACTtm,0.0652768564666952
ABTArm,0
ABUTD,-0
ACACT10m,-0
ACACT1r,0
ACACt2,0
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0.0421021423000736
ACOAD10m,-0
ACOAD9m,-0
ACONT,100
ACONTm,-0.159959696736974
ACS,0.117857554436869
ACt2m,-0.117857554436895
ACYP,0
ADK1,0.51340246091536
ADK1m,99.9956711543988
ADK3m,-99.9956711543988
ADMDC,0
ADNK1,0
ADPT,0.361855407248451
AHC,0.00164696721146752
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,-100
ALAt4,0
ALATA_L,-0.017881287567238
ALATHRNaEx,0
ALAtN1,-100
AOBUTDsm,0.0652768564666951
APAT2rm,-0.00164696721146752
ARGN,0
ARGNm,0
ARGtiDF,0.0127051049024472
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASPGLUm,0
ASPTA,-0.00787672914306631
ASPTAm,0
ATP1ter,0.000721474266867522
ATPS4m,0
ATPtm,0
BALAtmr,-0.00164696721146752
CATm,0.00179338959194676
CATp,0
CBPS,0.00406746545777
CHOLt4,0.00608091655867867
CITtam,-100
CITtbm,-3.6399546456123e-28
CKc,-0
CO2t,-0.461896171518243
CO2ter,-0.00144294853373504
CO2tm,-0.133669944427432
COAtm,0.00268187838973762
CSm,0
CTPS1,0.00171440760302164
CTPS2,0
CYOR_u10m,0.717355836778706
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-3.22785416517435e-14
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721146752
CYSTHRNaEx,0
CYSTS,0.00164696721146752
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DPGase,0
DPGM,0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0
ECOAH9m,-0
ENO,2.04698822440455
EX_4abut_e,-0
EX_ala_B_e,0.00164696721146752
EX_arg_L_e,-0.0127051049024472
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0
EX_co2_e,0.461896171518243
EX_glc_e,-1.04571259142859
EX_gln_L_e,0
EX_his_L_e,-0.254022236137605
EX_ile_L_e,-0.0101170489346726
EX_lac_L_e,2.12226584796821
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.0209399055954118
EX_met_L_e,-0.00705839554181707
EX_mthgxl_e,0.0652768564666952
EX_nh4_e,0.656887624733768
EX_o2_e,-0.392429446248602
EX_orn_e,0.049829917907678
EX_phe_L_e,-0.0091759248138301
EX_pi_e,-0.0439021741839589
EX_ser_L_e,-0.104988920579498
EX_thr_L_e,-0.0110581730555805
EX_trp_L_e,-0.00047056206044247
EX_tyr_L_e,-0.00564670936078283
EX_urea_e,-0
EX_val_L_e,-0.0124698238722275
FBA,1.02978424604259
FDH,0.000721474266867522
FKYNH,0
FORtr,-0.000721474266867522
FTCD,0.249551931928123
FTHFDH,0.32778650300703
FUM,99.3425685091649
FUMAC,-3.27243244755783e-14
FUMm,-99.3362157091613
G3PD1,-0.00989442844992873
G5SADrm,0.0145873531442148
G5SDym,0
G6PDA,0
G6PDH2r,-100
G6PDH2rer,0
G6PPer,0
G6Pter,-1.0287225724814e-25
GAPD,2.04698822440455
GF6PTA,0
GHMT2r,0.086677634207832
GHMT2rm,-0
GK1,0.00162730446497603
GLCt1r,100
GLCt4,-98.9542874085714
GLNALANaEx,0
GLNASNNaEx,100
GLNCYSNaEx,0
GLNS,0.0235763050424272
GLNSERNaEx,0
GLNt4,0
GLNTHRNaEx,100
GLU5Km,0
GLUDxm,-94.0220837017875
GLUDym,94.1362767543477
GluForTx,0.249551931928123
GLUNm,-0
GLUPRT,0.00399005223434194
GLUt2m,0.211171009985868
GLUTCOADHm,0
GLYATm,0.0652768564666951
GLYt4,0
GLYtm,0.0619829220437601
GMPS2,0
GND,0
GNDer,-0
GNMT,0.00164696721146752
GTHO,100
GTHOm,0
GTHP,0
GTHPm,0
GTHRDt,-0.00723417008188029
GTHS,-0
H2CO3D,0.1483610457038
H2Oter,-0.00721474266867523
H2Otm,-100
HACD1m,-0
HACD9m,-0
HEX1,0
HGNTOR,-3.27243244755783e-14
HIBDm,0
HISD,0.249551931928123
HISt4,0
HMGCOAtm,-0.00432884560120513
HOMt4,0
Htm,0
Htr,0.0129865368036154
ICDHxm,0
ICDHy,0
ICDHyrm,-0.159959696736974
ILETA,0
ILETAm,-0
IZPN,0.249551931928123
LDH_L,-2.12226584796821
LEUt4,0
LEUt5m,0.00432884560120514
LEUTA,0.0271394120515886
LEUTAm,0.00432884560120514
L_LACt2r,-100
L_LACt4r,-2.12226584796825
LYStiDF,0.0209399055954118
MACACI,-3.27243244755783e-14
MCCCrm,0.00432884560120514
MDH,-0.0342254131570073
MDHm,-0.117857554436895
ME1m,0
ME2,0
ME2m,0.158435767597588
METAT,0.00164696721146752
METLEUex,0
METS,0
METt4,0
MGCHrm,0.00432884560120514
MMMm,-0
MTHFC,0.335766607475714
MTHFD,0.0862146755475917
MTHGXLt,0.0652768564666952
NADPHtru,0.00793621693554275
NADPtru,0.00793621693554275
NAt,-100
NAt5,99.251546813139
NDPK1,-99.9920311414906
NDPK1m,-100
NDPK2,100
NDPK3,-99.9990723851762
NDPK4,-100
