Var1,PDX-3776_cluster_2
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,NaN
24_25VITD3Hm,NaN
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,0.000304448007611755
25VITD3Hm,0.000304448007611755
2AMACHYD,0.00011376450011819
2AMACSULT,NaN
2AMADPTm,0.20877398250289
2DR1PP,NaN
2HBO,1.88551088519718
2HBt2,0.404683720621263
2HCO3_NAt,0.000190588142375768
2MCITt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.20877398250289
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.102408647907447
34DHPLACOX,0.00177831623865211
34DHPLACOX_NADP,0.00177831623865211
34DHXMANDACOX,0.00177831623865211
34DHXMANDACOX_NADP,0.00177831623865211
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.0894465903167306
3AIBtmi,0.0894465903167306
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.623011390568677
3HAO,0.159723871746187
3HBCDm,0.0460555446131722
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3M4HDXPAC,0.00177831623865211
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.00177831623865211
3MOX4HOXPGALDOX_NADP,0.00177831623865211
3MOXTYROX,0.0706281974529906
3SALAASPm,0.0490562250629438
3SALACBOXL,0.139906180756433
3SALAOX,NaN
3SALATAi,0.260610636890582
3SALATAim,NaN
3SPYRSP,NaN
