Var1,PDX-3381_cluster_2
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0708481751146759
24_25VITD3Hm,0.0708481751146759
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,NaN
2AMACSULT,0.00168288658141148
2AMADPTm,0.0947541958788638
2DR1PP,NaN
2HBO,2.24465010618504
2HBt2,0.0132248795153242
2HCO3_NAt,0.0182226849314959
2MCITt,NaN
2OXOADOXm,0.04290765897912
2OXOADPTm,0.0947541958788638
34DHOXPEGOX,0.00367554792537991
34DHOXPEGt,NaN
34DHPHAMT,0.59722720351615
34DHPHEt,0.0293597594831183
34DHPLACOX,0.00426490152836317
34DHPLACOX_NADP,0.00426490152836317
34DHXMANDACOX,0.00426490152836317
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.0925188084894961
3AIBtmi,0.0925188084894961
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,2.04756947374155
3HAO,0.0234342174008194
3HBCDm,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3M4HDXPAC,0.00426490152836317
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.00426490152836317
3MOX4HOXPGALDOX_NADP,0.00426490152836317
3MOXTYROX,0.0939689548207601
3SALAASPm,NaN
3SALACBOXL,0.408153913237832
3SALAOX,NaN
3SALATAi,0.108025559014365
3SALATAim,NaN
3SPYRSP,NaN
