Var1,PDX-3633_cluster_2
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00102778591892936
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,NaN
24_25VITD3Hm,NaN
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,0.00162925368852236
25VITD3Hm,0.00162925368852236
2AMACHYD,0.00566396322948012
2AMACSULT,NaN
2AMADPTm,0.194200947326185
2DR1PP,NaN
2HBO,2.27662919868122
2HBt2,0.265436939920553
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.111491162613542
2OXOADPTm,0.194200947326185
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,NaN
34DHPLACOX,NaN
34DHPLACOX_NADP,NaN
34DHXMANDACOX,NaN
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.0258875855879689
3AIBtmi,0.0258875855879689
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,2.68500533537431
3HAO,NaN
3HBCDm,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.00172902261414988
3HLYTCL,NaN
3M4HDXPAC,NaN
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,NaN
3MOX4HOXPGALDOX_NADP,NaN
3MOXTYROX,0.0263650543860753
3SALAASPm,NaN
3SALACBOXL,0.00465560963123359
3SALAOX,NaN
3SALATAi,0.0446160789917816
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
41R1H2MAE12BOOX,0.0263650543860753
