Var1,PDX-3686_cluster_5
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,NaN
24_25VITD3Hm,NaN
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,NaN
2AMACSULT,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HBO,1.84980963685296
2HBt2,0.070704978027127
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.063024930249561
2OXOADPTm,NaN
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.0260729790072549
34DHPLACOX,0.00341973777183078
34DHPLACOX_NADP,0.00341973777183078
34DHXMANDACOX,0.00341973777183078
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.0844878427006981
3AIBtmi,0.0844878427006981
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.49604853649031
3HAO,NaN
3HBCDm,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.149326074936173
3HLYTCL,0.239114018190991
3M4HDXPAC,0.00341973777183078
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.00341973777183078
3MOX4HOXPGALDOX_NADP,0.00341973777183078
3MOXTYROX,NaN
3SALAASPm,0.0408518814227798
3SALACBOXL,NaN
3SALAOX,NaN
3SALATAi,0.336392908746546
3SALATAim,0.1565858326175
3SPYRSP,NaN
3SPYRSPm,NaN
41R1H2MAE12BOOX,NaN
