Var1,pdx352_cluster_2
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00138706658377783
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0819493300930959
24_25VITD3Hm,0.0819493300930959
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,0.0130802371788939
25VITD3Hm,0.0130802371788939
2AMACHYD,0.105685947118549
2AMACSULT,0.0180629915523676
2AMADPTm,0.0564520898667771
2DR1PP,NaN
2HBO,2.05766855952434
2HBt2,0.555991941403035
2HCO3_NAt,0.00598078971897948
2MCITt,NaN
2OXOADOXm,0.171928789514267
2OXOADPTm,0.0564520898667771
34DHOXPEGOX,0.943846824842624
34DHOXPEGt,NaN
34DHPHAMT,0.905791609264601
34DHPHEt,0.000393474644119991
34DHPLACOX,0.00349666151323195
34DHPLACOX_NADP,NaN
34DHXMANDACOX,0.00349666151323195
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.0459602883424269
3AIBtmi,0.0459602883424269
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.97063126352917
3HAO,0.184107150338829
3HBCDm,0.366341896034062
3HBCOAHLm,NaN
3HKYNAKGAT,0.185400271353695
3HLYTCL,NaN
3M4HDXPAC,0.00349666151323195
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.00349666151323195
3MOX4HOXPGALDOX_NADP,0.00349666151323195
3MOXTYROX,0.00142309901835954
3SALAASPm,0.140082262423156
3SALACBOXL,0.683132306501194
3SALAOX,NaN
3SALATAi,0.216242161172453
