Var1,pdx184_cluster_1
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.0128568211619617
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0476137772263679
24_25VITD3Hm,0.0476137772263679
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,0.00313406034688578
25VITD3Hm,0.00313406034688578
2AMACHYD,0.00373720029831639
2AMACSULT,0.0183365756034145
2AMADPTm,0.307042544354355
2DR1PP,NaN
2HBO,1.82664950768673
2HBt2,0.449611450369996
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.277512321721574
2OXOADPTm,0.307042544354355
34DHOXPEGOX,0.801015904478875
34DHOXPEGt,NaN
34DHPHAMT,1.06588815667653
34DHPHEt,0.0129581167735852
34DHPLACOX,0.00412197167209007
34DHPLACOX_NADP,0.00412197167209007
34DHXMANDACOX,0.00412197167209007
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.354982685395852
3AIBtmi,0.354982685395852
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.990588795730546
3HAO,0.189068003304155
3HBCDm,0.0207914824090353
3HBCOAHLm,NaN
3HKYNAKGAT,0.0964977775594696
3HLYTCL,NaN
3M4HDXPAC,0.00412197167209007
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.00412197167209007
3MOX4HOXPGALDOX_NADP,0.00412197167209007
3MOXTYROX,0.0710467573756642
3SALAASPm,0.120231468453873
3SALACBOXL,0.537691680721716
3SALAOX,NaN
3SALATAi,0.145475314582739
