Var1,PDX-3360_cluster_0
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.000891933054254767
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.000465878007704751
24_25VITD3Hm,0.000465878007704751
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,0.00366321147272461
25VITD3Hm,0.00366321147272461
2AMACHYD,0.00372168079715723
2AMACSULT,NaN
2AMADPTm,0.00175326429743167
2DR1PP,NaN
2HBO,1.64844329498316
2HBt2,0.139128475989166
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.00175326429743167
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.0211192953144336
34DHPLACOX,0.0218658887056841
34DHPLACOX_NADP,0.0218658887056841
34DHXMANDACOX,0.0218658887056841
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,8.59597175006281e-05
35CGMPtn,NaN
3AIBTm,0.0630115847653377
3AIBtmi,0.0630115847653377
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.04978606505701
3HAO,0.0402441833832721
3HBCDm,0.043369521610221
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3M4HDXPAC,0.0218658887056841
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.0218658887056841
3MOX4HOXPGALDOX_NADP,0.0218658887056841
3MOXTYROX,0.0638043025606557
3SALAASPm,0.115593976613504
3SALACBOXL,0.00182687595748065
3SALAOX,NaN
3SALATAi,0.0851475134088892
