Var1,pdx352_cluster_4
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.181255826114335
24_25VITD3Hm,0.181255826114335
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,0.00268728761973647
25VITD3Hm,0.00268728761973647
2AMACHYD,0.115046809713703
2AMACSULT,0.0253171706907309
2AMADPTm,0.0816183124893384
2DR1PP,NaN
2HBO,1.99427797675196
2HBt2,0.592939079104866
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.206143366277638
2OXOADPTm,0.0816183124893384
34DHOXPEGOX,0.982621202909076
34DHOXPEGt,NaN
34DHPHAMT,0.881072140782785
34DHPHEt,NaN
34DHPLACOX,0.0131493814976656
34DHPLACOX_NADP,0.0131493814976656
34DHXMANDACOX,0.0131493814976656
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,0.0137164294132904
3AIBtmi,0.0137164294132904
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.82609817489889
3HAO,0.198697222909391
3HBCDm,0.204650231172011
3HBCOAHLm,NaN
3HKYNAKGAT,0.17100390752348
3HLYTCL,NaN
3M4HDXPAC,0.0131493814976656
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.0131493814976656
3MOX4HOXPGALDOX_NADP,0.0131493814976656
3MOXTYROX,NaN
3SALAASPm,0.157290298162327
3SALACBOXL,0.642265652105572
3SALAOX,NaN
3SALATAi,0.216634311563129
3SALATAim,0.38985410853739
