Var1,PDX-352_cluster_2
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_25VITD2Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.00951078326819332
24_25VITD3Hm,0.00951078326819332
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin_m,NaN
25HVITD3t,NaN
25HVITD3tin_m,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,0.0332534645828243
2AMACSULT,NaN
2AMADPTm,0.0105932032393299
2DR1PP,NaN
2HBO,3.16655693942034
2HBt2,0.272930311962619
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.177365704770804
2OXOADPTm,0.0105932032393299
34DHOXPEGOX,0.00190027015649998
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,NaN
34DHPLACOX,9.42283500936741e-05
34DHPLACOX_NADP,NaN
34DHXMANDACOX,9.42283500936741e-05
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBTm,NaN
3AIBtmi,NaN
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,2.03122293076256
3HAO,0.0561413870828234
3HBCDm,0.0778281090500527
3HBCOAHLm,NaN
3HKYNAKGAT,0.0773456362641132
3HLYTCL,NaN
3M4HDXPAC,9.42283500936741e-05
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,9.42283500936741e-05
3MOX4HOXPGALDOX_NADP,9.42283500936741e-05
3MOXTYROX,0.000182571146777484
3SALAASPm,0.013477834494917
3SALACBOXL,0.00111459749731309
3SALAOX,NaN
3SALATAi,0.0549406176744707
3SALATAim,NaN
3SPYRSP,NaN
