Var1_1,Var1
10FTHFtm,-6.24233147500419
13DAMPPOX,-0
25VITD2Hm,0
25VITD3Hm,0
2AMACSULT,-0
2AMADPTm,0
2HBO,0
2HBt2,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,0
34DHPHAMT,-0
34DHPHEt,0
3AIBTm,0
3AIBtm,0
3DSPHR,0.0559211999104538
3HAO,0
3HBCDm,0
3HKYNAKGAT,0
3HPCOAHYD,-0
3HXKYNOXDA,-0
3MOBt2im,1.1276567846749
3MOPt2im,0.914893344846358
3MOXTYROX,0
3NTD7l,-0
3SALAASPm,-0.425531676740593
3SALACBOXL,0
3SALATAi,0
3SALATAim,0.425531676740593
3SPYRSPm,0.425531676740593
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4HGLSDm,-0
4MOPt2im,2.5420900830282e-23
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5ADTSTSTERONESULT,0
5FTHFt2,-0
5HOXINDACTO2OX,0
5HOXINDACTOXm,0
5HOXINOXDA,-0
5HTRPVESSEC,0
5HXKYNOXDA,-0
5MTHFt2,-0
A_MANASEly,0
A4GALTc,-0
A4GALTg,0
AACOAT,0
AATAi,-0
ABTArm,0
ABUTD,-0
ABUTt2r,-100
ABUTt2rL,-0
ABUTt4_2_r,100
ACACT10m,0
ACACT1r,0
ACACT1rm,0
ACACT1x,0
ACACt2,-66.7357218222827
ACACt2m,-85.2987542420879
ACACT4p,1.17663050988505e-30
ACACT5p,1.15200700060619e-30
ACACT6p,3.84002333535398e-31
ACACT7p,1.15200700060619e-30
ACACT8p,-0
ACACT9p,-0
ACCOAC,0
ACCOACm,0
ACCOAgt,0
ACCOAL,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,-0
ACETONEt2m,0
ACGAM2E,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,100
ACOAD9m,0
ACOAO7p,7.46202694844139e-31
ACOATA,0
ACODA,-0
ACONT,16.1055039689199
ACONTm,100
ACOX22x,1.87896367543271e-30
ACOX2x,-0
ACP1_FMN,0
ACRNtm,0
ACS,0
ACS2,0
ACSm,0
ACt2m,-50.8970446117084
ACTLMO,0
ACTNMO,-0
ACYP,0
ADA,0
ADAe,0
ADEt,-66.3299349848879
ADEtl,-0
ADK1,21.4146087093914
ADK1m,100
ADK3m,-100
ADKd,100
ADMDC,0
ADNCYC,0
ADNK1,0
ADNt,67.5803587923815
ADNt4,0
ADNtl,-0
ADNtm,0
ADPGLC,-0
ADPMAN,-0
ADPRDP,0
ADPT,1.25042380749358
ADRNCPT1,0
ADRNCPT2,0
ADRNCRNt,0
ADRNLPVESSEC,0
ADSELK,0
ADSK,0
ADSL1,5.26866349666953
ADSL2,0
ADSS,5.26866349666953
AG13T10g,0
AG13T11g,0
AG13T12g,0
AG13T13g,0
AG13T14g,0
