Var1_1,Var1
10FTHFtm,-1.46432931692403
25VITD2Hm,0
25VITD3Hm,0
2AMACHYD,0
2HBO,-0
2HBt2,-0
34DHPHEt,0
34DHPLACOX,0
34DHPLACOX_NADP,0
34DHXMANDACOX,0
3AIBTm,0
3AIBtm,0
3DSPHR,0.0536386949533075
3HAO,-0
3HBCDm,0
3HBCOAHLm,1.0408133842132
3HXKYNOXDA,-0
3M4HDXPAC,0
3MOBt2im,3.22707028486392
3MOPt2im,0
3MOX4HOXPGALDOX,2.38852997220166
3MOX4HOXPGALDOX_NADP,-2.38852997220166
3MOXTYROX,0
3NTD7l,-0
3SALAASPm,-0
3SALATAi,-0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4HOXPACDOX_NADP,0
4MOPt2im,100
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5HOXINOXDA,0
5HXKYNOXDA,-0
A4GALTc,-0
A4GALTg,0
ABTArm,-0
ACACT1r,0
ACACT1x,0
ACACt2,100
ACACt2m,0.0816298359488052
ACCOAC,50.3605585393412
ACCOAgt,0
ACCOAL,0
ACCOALm,-0
ACCOAtr,0
ACETONEt2,-0
ACGAM2E,0
ACGAMPM,-0
ACGPID,0
ACNAMlt,-0
ACNAMPH,-0
ACOAD10m,0
ACOAD1fm,0
ACOAD9m,0
ACOATA,0
ACONT,1
ACP1_FMN,0
ACRNtm,0
ACS,0
ACS2,0
ACSm,0
ACt2m,-67.1474113857882
ACTLMO,0
ACTNMO,-0
ACYP,0
ADEt,-38.1064916276736
ADEtl,-0
ADK1,48.596912308978
ADK1m,0
ADKd,99.9595608535074
ADMDC,0.509582939667925
ADNCYC,0
ADNK1,0.206174308887147
ADNt,38.3126659365608
ADNtl,-0
ADNtm,0
ADPRDP,1.53408878368153e-15
ADPRIBt,0
ADPT,0
ADRNCPT1,0
ADSELK,0
ADSK,0
ADSL1,-0
ADSL2,-0
AG13T10g,0
AG13T11g,0
AG13T12g,0
AG13T13g,0
AG13T14g,0
AG13T15g,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AG13T4g,0
AG13T5g,0
AG13T6g,0
AG13T7g,0
AG13T8g,0
AG13T9g,0
AGMTm,-0
AGPAT1,0
AGPRim,-0
AGTim,-0
AGTix,-0
AHANDROSTANGLCte,-0
AHEXASE2ly,0
AHEXASEly,0
AKGMALtm,-100
ALACYSNaEx,0
ALADGLNexR,-100
ALADGLYexR,1
ALAGLNexR,-100
ALAGLYexR,-100
ALAR,-1
ALASERNaEx,0
ALASm,0
ALAt4,0.551019030908161
ALATA_L,-100
ALATHRNaEx,100
ALAtN1,100
ALCD1,-0.963531967832069
ALCD21_D,-0
ALCD21_L,-0
ALCD22_D,0
ALCD22_L,0
ALCD2if,0
ALDD2x,0
ALDD2y,2.11033046527389e-24
ALKP,0
AMETt2m,0.455941177192317
AMPDA,0.00123007644267662
AMPTASECG,-0
