Var1_1,Var1
10FTHFtm,-19.0076315732206
24_25VITD2Hm,0
24_25VITD3Hm,0
25VITD2Hm,0
25VITD3Hm,0
2AMACSULT,0
2AMADPTm,0
2HBO,0
2HBt2,-100
2HCO3_NAt,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,0
34DHPHAMT,0
34DHPHEt,0
34DHPLACOX,100
34DHPLACOX_NADP,-100
34DHXMANDACOX,27.1416787278887
34DHXMANDACOX_NADP,-27.1416787278887
3AIBTm,0
3AIBtm,0
3DSPHR,0.055921199910455
3HAO,-0
3HBCDm,0
3HKYNAKGAT,0
3HPCOAHYD,-0
3HXKYNOXDA,-0
3M4HDXPAC,-0
3MOBt2im,0
3MOPt2im,0
3MOX4HOXPGALDOX,0
3MOX4HOXPGALDOX_NADP,0
3MOXTYROX,-0
3NTD7l,-0
3SALAASPm,-0
3SALACBOXL,0
3SALATAi,0
3SALATAim,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4HGLSDm,-0
4HOXPACDOX_NADP,0
4MOPt2im,0
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5ADTSTSTERONESULT,0
5FTHFt2,-0
5HOXINDACTOXm,-0
5HOXINOXDA,0
5HTRPDOX,0
5HXKYNOXDA,-0
5MTHFt2,-0
A_MANASEly,0
AACOAT,1
ABTArm,0
ABUTD,-0
ABUTt2r,-8.28710407195027
ABUTt2rL,-0
ABUTt4_2_r,8.28710407195027
ACACT10m,0
ACACT1r,-1
ACACT1rm,9.56896413710074
ACACT1x,0
ACACt2,-100
ACACt2m,-86.4869570628097
ACACT4p,0
ACACT5p,0
ACACT6p,0
ACACT7p,0
ACACT8p,-0
ACACT9p,-0
ACCOAC,0
ACCOACm,0
ACCOAgt,0
ACCOAL,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,-0
ACETONEt2m,0
ACGAM2E,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACOAD10m,0
ACOAD1fm,3.94407880008955
ACOAD8m,86.4869570628097
ACOAD9m,0
ACOAO7p,0
ACOATA,0
ACODA,-0
ACONT,28.063734501033
ACONTm,72.9362654989669
ACP1_FMN,0
ACRNtm,3.98649841085445
ACS,1.98649841085445
ACS2,0
ACSm,-0
ACTLMO,0
ACTNMO,-0
ACYP,0
ADA,0.839339883239345
ADAe,0
ADEt,-67.8306772030172
ADEtl,-0
ADK1,8.26215999166786
ADK1m,-100
ADK3m,100
ADKd,100
ADMDC,0.531267389427234
ADNCYC,0
ADNK1,0.213665291502837
ADNt,88.9577882094307
ADNtl,-0
