Var1_1,Var1
10FTHFtm,-1.0992889656423
24_25VITD2Hm,0
24_25VITD3Hm,0
25VITD2Hm,0
25VITD3Hm,0
2AMACHYD,0
2AMACSULT,0
2AMADPTm,0
2HBO,0
2HBt2,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,0
34DHPHAMT,-0
3AIBTm,0
3AIBtm,0
3DSPHR,0.055921199910453
3HAO,-0
3HKYNAKGAT,0
3HPCOAHYD,-0
3HXKYNOXDA,-0
3MOBt2im,1.12765678467489
3MOPt2im,20.5549505902711
3MOXTYROX,0
3NTD7l,-0
3SALAASPm,-0
3SALACBOXL,-0
3SALATAi,0
3SALATAim,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4HGLSDm,-0
4MOPt2im,100
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5ADTSTSTERONESULT,0
5FTHFt2,-0
5HOXINDACTOXm,-0
5HOXINOXDA,0
5HXKYNOXDA,-0
5MTHFt2,-0
A_MANASEly,0
A4GALTc,-0
A4GALTg,0
AACOAT,0
ABTArm,0
ABUTD,-0
ABUTt4_2_r,-0
ACACT10m,19.6400572454248
ACACT1r,2.10007792139942e-30
ACACT1rm,46.7658519467833
ACACT1x,0
ACACt2,-99
ACACt2m,0.99999999999995
ACACT4p,0
ACACT5p,0
ACACT6p,0
ACACT7p,0
ACACT8p,-0
ACACT9p,-0
ACCOAC,0
ACCOACm,0
ACCOAgt,0
ACCOAL,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,-0
ACETONEt2m,-0
ACGAM2E,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,33.2972628470301
ACOAD9m,0
ACOAO7p,0
ACOATA,0
ACODA,-0
ACONT,100
ACONTm,1
ACP1_FMN,0
ACRNtm,6.17452644563827e-14
ACS,6.17452644563827e-14
ACS2,0
ACSm,-0
ACYP,0
ADA,0.257682262517875
ADAe,0
ADEt,0.360823819117947
ADEtl,-0
ADK1,73.5430569324966
ADK1m,99.9999999999999
ADK3m,-100
ADKd,100
ADMDC,0.531267389427215
ADNCYC,0
ADNK1,7.00450004395369e-14
ADNt,100
ADNtl,-0
ADNtm,-6.0892205805955e-14
ADPGLC,-0
ADPMAN,-0
ADPRDP,0
ADPT,0.103141556600057
ADRNCPT1,0
ADRNCPT2,0
ADRNCRNt,0
ADSELK,0
ADSK,0
ADSL1,0
ADSL2,0
ADSS,0
AG13T10g,0
AG13T11g,0
AG13T12g,0
AG13T13g,0
AG13T14g,0
AG13T15g,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AG13T4g,0
AG13T5g,0
AG13T6g,0
AG13T7g,0
AG13T8g,0
AG13T9g,0
AGDC,0
AGMTm,0
AGPAT1,-0
AGPRim,-0
AGTix,-0
AHANDROSTANGLCte,-0
AHC,3.17018045796231e-25
AHEXASE2ly,0
AHEXASEly,0
AICART,0
AIRCr,0
AKGDm,0.0212734657328068
AKGMALtm,-100
AKGt4_3,41.4311130242777
AKR1C1,-0
ALAASNNaEx,0
ALACYSNaEx,0
ALADGLNexR,-100
ALADGLYexR,-100
ALAGLNexR,-100
ALAGLNNaEx,2
ALAGLYexR,-100
ALAR,100
ALASERNaEx,0
ALASm,0
ALAt4,100
ALATA_L,-100
ALATHRNaEx,0
ALCD1,0
ALCD21_D,0
ALCD21_L,100
ALCD22_D,0
ALCD22_L,100
ALCD2if,0
ALCD2yf,0
ALDD20x,0
ALDD20xm,-0
ALDD21,-0
ALDD2x,0
ALDD2xm,-0
ALDD2y,0
ALOX15,0
ALR2,100
ALR3,100
AMACR2p,0
AMACR2r,0
AMACRp,0
AMACRr,-0
AMANK,0
AMETt2m,1.4350442930702
AMPDA,0
AMY1e,-0
AMY2e,-0
ANDRSTRNGLCte,-0
APAT2rm,-0
APRTO2,0
ARABR,0
ARACHCPT1,0
ARACHCPT2,-0
ARACHCRNt,-0
ARACHDt2,-100
ARGDCm,0
ARGN,0.8510665515367
ARGNm,0
ARGSL,0
ARGSS,0
ARGtiDF,100
ARGtm,0
ARSA,-0
ASAH1,0
ASCBt4,-6.79319498266216
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNNm,72.1841562108023
ASNS1,72.0777728918602
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtm,72.1841562108023
ASP1DC,0
ASPCTr,0
ASPDt6,-0
ASPGLUm,0
ASPt6,1
ASPTA,-72.2054296765351
ASPTAm,72.1841562108023
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPS4m,100
ATPtm,0
AVITE1t,0
B_MANNASEly,0
B3GALT41g,0
B3GALT42g,-0
B3GALT43g,-0
B3GALT44g,-0
BACCL,0
BACCLm,0
BAMPPALDOX,-0
BAMPPALDOXm,-0
BDHm,-47.7658519467833
BHBtm,-47.7658519467833
BILDGLCURte,0
BILGLCURte,0
BILIRED,0
BMTer_L,0
BMTer_U,0
BPNT,0
BPNT2,0
BTND1,-0
BTND1n,-0
BTNDe,0.893613483002284
BTNDm,-0
BTNPL,-0
BTNPLm,-0
BTNt2,0
BTNt2m,0
BTNt3i,0
BUTt2m,0
BUTt2r,-100
C14STRr,0
C160CPT1,2.38167640386121e-26
C160CPT2,0
C160CRNt,2.38064608194973e-26
C161CPT1,0
C161CPT12,0
C161CPT2,0
C161CPT22,0
C161CRN2t,0
C161CRNt,0
C180CPT1,8.21018296090464
C180CPT2,8.21018296090464
C180CRNt,8.21018296090464
C181CPT1,0
C181CPT2,0
C181CRNt,0
C204CPT1,0
C204CPT2,0
C204CRNt,0
C226CPT1,0
C226CPT2,-0
C2M26DCOAHLm,-0
C2M26DCOAHLx,-0
C3STDH1Pr,0
C3STDH1r,0
C3STKR2r,-0
C4STMO1r,0
C4STMO2Pr,0
C4STMO2r,0
CAATPS,0
CAMPt,0
CAT2p,0
CAt7r,-99
CATm,50
CATp,0
CBL2tm,-0
CBLATm,-0
CBPPer,0
CBPS,0
CBPSam,0
CBR1,-0
CBR2,0
CDIPTr,0.394463099768805
CDPDAGtm,-0.478348097690066
CDS,0
CDSm,0.478348097690066
CEPTC,7.75745380871911e-26
CEPTE,0
CERK,0
CERT1gt,0
CERT1rt,0
CERT2gt,0
CERT2rt,0
CGMPt,0
CH25H,0
CHAT,0
CHATn,-0
CHLP,0
CHLPCTD,0
CHLtm,-0.478348097690066
CHOLATEt,-100
CHOLATEt3,0
CHOLK,0.655437227499138
CHOLtu,0.726991589113799
CHSTEROLSULT,0
CHSTEROLt,0
CHSTEROLt1,-0
CHSTEROLtg,-0
CHTNASE,-0
CITL,0
CITRtm,-100
CITtam,-100
CITtbm,0
CK,22.4925734930944
CKc,-22.4925734930944
CLPNDCPT1,0
CLPNDCPT2,0
CLPNDCRNt,0
CLS_hs,0.0372829319773568
CMPACNAtg,0
CMPSAS,0
CMPSASn,-0
CO2tm,-20.7855314637666
COAtm,100
COKECBESr,0
COQ3m,-0
COQ6m,0
COQ7m,-0
CORE2GTg,0
CORE4GTg,-0
CPCTDTX,-0
CPPPGO,0
CREATt4_2_r,-100
CREATtmdiffir,22.4925734930944
CRNCARtp,0
CRNt,0.0249117869667534
CRNtim,88.5452139285131
CRNtuNa,0
CSm,0
CSNAT2m,80.3350309676084
CSNAT2x,0
CSNATm,6.17452644563827e-14
CSNATr,6.17452644563827e-14
CSNt,0
CTPS1,0
CTPS2,0
CYOOm2,0
CYOR_u10m,21.4199695400606
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYSTAm,0
CYStec,0.765943906105017
CYSTGLUex,-0
CYSTHRNaEx,0
CYTDK1,0
CYTDK2m,0.478348097690066
CYTDt,0.307424819043469
CYTDtl,-0
CYTDtm,0.478348097690066
CYTK1,33.8431227591404
CYTK10,100
CYTK10n,-100
CYTK11,-100
CYTK11n,-100
CYTK12,100
CYTK12n,100
CYTK13,-100
CYTK13n,-100
CYTK14,-100
CYTK14n,-99.9999999999999
CYTK1m,0.478348097690066
CYTK1n,100
CYTK2,100
CYTK2n,100
CYTK3n,-5.99650889468448e-14
CYTK4n,100
CYTK5,99.8476105194707
CYTK5n,100
CYTK6,-100
CYTK6n,100
CYTK7,-33.2607642997502
CYTK7n,-100
CYTK8,-100
CYTK8n,0
CYTK9,99.7250663596533
CYTK9n,-100
DADA,99.8894762650973
DADAe,0
DADNK,0.110523734902688
DADNt4,0
DAGK_hs,0.904080718922871
DAGKn_hs,0
DAGt,0.848159519012417
DALAOXx,-0
DALAt2r,100
DARGOp,0
DASCBR,6.79319498266217
DASPO1p,-0
DATPtn,0.0421599667402208
DCIm,0
DCK1n,-100
DCK2n,100
DCMPDA,0.152389480529323
DCSPTN1CPT1,0
DCSPTN1CPT2,-0
DCSPTN1CRNt,-0
DCTPtn,0.0301960408071749
DCYTt,1.47564667979871e-25
DESAT16_2,0
DESAT18_10,0
DESAT18_3,0
DESAT18_4,0
DESAT18_5,0
DESAT18_6,0
DESAT18_7,0
DESAT18_8,0
DESAT18_9,0
DESAT20_1,0
DESAT20_2,0
DESAT24_1,0
DGAT,0
DGK1,1.56080061899318e-25
DGNSKm,0
DGSNt,-0
DGTPtn,0.0316543541526747
DHAAt1r,6.79319498266216
DHCR241r,0
DHCR242r,0
DHCR243r,0
DHCR71r,-0
DHCR72r,-0
DHCRD1,0.055921199910453
DHCRD2,0
DHDPBMTm,-0
DHEASt,-0
DHEASULT,0
DHFR,-99.8476105194707
DHORD9,0
DHORTS,0
DHPM1,-0
DHPR,0
DINt,0
D_LACt2,-0.234043301672728
D_LACtm,0
DLNLCGCPT1,0
DLNLCGCPT2,0
DLNLCGCRNt,0
DLNLCGt,0
DMATT,0
DMATTx,0
DNDPt10m,0
DNDPt11m,0
DNDPt12m,0
DNDPt13m,99.8541238926733
DNDPt14m,0
DNDPt15m,0
DNDPt16m,0
DNDPt17m,0
DNDPt18m,0
DNDPt19m,0
DNDPt1m,0
DNDPt20m,0
DNDPt21m,0
DNDPt22m,0
DNDPt23m,0
DNDPt24m,0
DNDPt25m,0
DNDPt26m,0
DNDPt27m,0
DNDPt28m,0
DNDPt29m,0
DNDPt2m,0
DNDPt30m,0
DNDPt31m,0
DNDPt32m,0
DNDPt33m,0
DNDPt34m,0
DNDPt35m,0
DNDPt36m,0
DNDPt37m,0
DNDPt38m,0
DNDPt39m,0
DNDPt3m,0
DNDPt40m,0
DNDPt41m,0
DNDPt42m,0
DNDPt43m,0
DNDPt44m,0
DNDPt45m,0
DNDPt46m,0
DNDPt47m,0
DNDPt48m,0
DNDPt49m,0
DNDPt4m,0
DNDPt50m,0
DNDPt51m,0
DNDPt52m,0
DNDPt53m,0
DNDPt54m,0
DNDPt55m,0
DNDPt56m,0
DNDPt57m,0
DNDPt58m,0
DNDPt59m,0
DNDPt5m,0
DNDPt60m,0
DNDPt61m,0
DNDPt62m,0
DNDPt63m,0
DNDPt6m,0
DNDPt7m,0
DNDPt8m,0
DNDPt9m,0
DOLDPP_Ler,-0
DOLDPP_Uer,-0
DOLPGT3_Ler,-0
DOLPGT3_Uer,-0
DOLPMT_L,0
DOLPMT_U,0
DOLPMT3_Ler,-0
DOLPMT3_Uer,-0
DOPAMT,0
DOPASULT,0
DOPAtu,-100
DORNOp,0
DPCOAK,0
DPGase,0
DPGM,0
DPMVDx,0
DPROOp,-0
DRPA,0
DSAT,0.055921199910453
DTMPK,0.0418657456266579
DTTPtn,0.0418657456266579
DURIK1,0
DURIK1m,0
DURIPP,0
DURIt,-0
DUTPDPm,0
DUTPDPn,0
EBP1r,100
EBP2r,0
ECOAH12m,0
ECOAH1m,0
ECOAH1x,0
ECOAH9m,19.6400572454248
EHGLAT,-0
EHGLAT2m,0
EHGLATm,0
EICOSTETCPT1,0
EICOSTETCPT2,0
EICOSTETCRNt,0
ELAIDCPT1,0
ELAIDCPT2,0
ELAIDCRNt,0
ENO,100
ESTRADIOLGLCt,0
ESTRADIOLGLCt2,0
ESTRIOLGLCte,-0
ESTRONEGLCt,-0
ESTRONESt,-0
ESTSULT,0
ETF,0
ETFQO,0
ETHAK,0
ETHP,0.655437227499138
EX_5thf_e,-1
EX_acac_e,-1
EX_ade_e,-0.360823819117947
EX_adn_e,-100
EX_akg_e,1.51063673286644
EX_ala_D_e,100
EX_ala_L_e,-1
EX_arg_L_e,-1
EX_asn_L_e,-1
