Var1_1,Var1
10FTHFtm,-1.16012984105704
24_25VITD2Hm,0
24_25VITD3Hm,0
2AMADPTm,0
2HBO,-0
2HBt2,-0
2HCO3_NAt,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHPHAMT,-0
34DHPHEt,0
3AIBTm,0
3AIBtm,0
3DSPHR,0.0559211999104544
3HAO,-0
3HXKYNOXDA,-0
3MOBt2im,0
3MOPt2im,0
3MOXTYROX,0
3NTD7l,-0
3SALACBOXL,0
3SALATAi,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4MOPt2im,100
4NPHSULT,0
5HOXINDACTOXm,-0
5HOXINOXDA,0
5HTRPDOX,-0
5HXKYNOXDA,-0
5MTHFt,-100
5MTHFt2,100
A_MANASEly,0
A4GALTc,-0
A4GALTg,0
ABTArm,0
ACACT10m,-0
ACACT1r,0
ACACT1rm,25.3387582196177
ACACT1x,0
ACACt2,100
ACACt2m,-4.27660302536063
ACCOAC,4.5435639131412
ACCOACm,0
ACCOAL,0
ACCOALm,0
ACETONEt2,-0
ACGAM2E,0
ACGAM6PSi,0
ACGAMK,-0
ACGAMPM,0
ACGPID,0
ACITL,4.40425981003552
ACNAMPH,-0
ACOAD10m,40.7378164332493
ACOAD1fm,0
ACOAD9m,0
ACOAO7p,0
ACOATA,0
ACONT,-3.40425981003552
ACONTm,100
ACOX2x,0
ACP1_FMN,0
ACRNtm,0
ACS,0.788384662125854
ACS2,0
ACSm,-0
ACTLMO,0
ACTNMO,-0
ACYP,0
ADA,61.6110332917584
ADAe,0
ADEt,1
ADEtl,-0
ADK1,0.213665291502852
ADK1m,-1.79695812656893e-14
ADKd,99.9578400332598
ADMDC,0
ADNCYC,0
ADNK1,0
ADNt,60.9718571108764
ADNtl,-0
ADNtm,-1.7969581265689e-14
ADPRIBt,0
ADPT,0.360823819118033
ADRNCOAtx,0
ADRNCPT1,0
ADRNCPT2,0
ADRNCRNt,0
ADSL1,0
ADSL2,-0
ADSS,0
AG13T10g,0
AG13T11g,0
AG13T12g,0
AG13T13g,0
AG13T14g,0
AG13T15g,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AG13T4g,0
AG13T5g,0
AG13T6g,0
AG13T7g,0
AG13T8g,0
AG13T9g,0
AGPAT1,0
AGPRim,-0
AHEXASE2ly,0
AHEXASEly,0
AKGDm,0
