Var1_1,Var1
10FTHFtm,3.67512034633882e-26
2HBO,0
2HBt2,-100
2OXOADOXm,-0
34DHOXPEGOX,0
34DHPHAMT,-0
3AIBTm,0
3AIBtm,0
3DSPHR,0.0559211999104555
3HAO,-0
3HBCDm,0
3HPCOAHYD,-0
3HXKYNOXDA,-0
3MOBt2im,1.12765678467494
3MOPt2im,0.914893344846351
3MOXTYROX,0
3NTD7l,-0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4HGLSDm,-0
4MOPt2im,43.6808748425699
4NPHSULT,0
5HOXINDACTOXm,-0
5HOXINOXDA,-0
5HXKYNOXDA,-0
6DHFtl,0
A_MANASEly,0
A4GALTc,0
A4GALTg,0
AACOAT,0
ABO8g,0
ABTArm,0
ABTD,0
ABTti,-0
ABUTD,0
ACACT10m,0
ACACT1r,0
ACACT1rm,22.6183265058336
ACACT1x,0
ACACt2,-100
ACACt2m,-74.3816734941664
ACACT4p,-0
ACACT5p,0
ACACT6p,-0
ACACT7p,-0
ACACT8p,-0
ACACT9p,-0
ACCOAL,0
ACCOALm,0
ACETONEt2,-0
ACETONEt2m,0
ACGALtlg,-0
ACGALtly,0
ACGAM2E,-2.25619919339441e-26
ACGAM6PSi,0
ACGAMK,0.558782415139152
ACGAMPM,0
ACGBGBSIDEtg,0
ACGBGBSIDEtl,-0
ACGSm,0
ACHVESSEC,0
ACITL,10.5731267459292
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,-0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,0
ACOATA,0
ACONT,-6.25532636157214
ACONTm,100
ACP1_FMN,0
ACRNtm,34.4324352825449
ACS,0
ACS2,0
ACSm,-0
ACTLMO,0
ACTNMO,-0
ACYP,0
ADA,70.9641612979067
ADAe,0
ADEt,1
ADK1,-0.0357798458537971
ADK1m,-99.8844958265375
ADK3m,99.8844958265375
ADKd,100
ADMDC,0.531267389427238
ADNK1,0
ADNt,70.1778265894094
ADNtm,0
ADPGLC,-0
ADPMAN,-0
ADPRDP,-0
ADPT,0.141309283955264
ADRNCPT1,-0
ADRNCPT2,-0
ADRNCRNt,-0
ADSELK,0
ADSK,0
ADSL1,0
ADSL2,-0
ADSS,0
AG13T10g,0
AG13T11g,0
AG13T12g,0
AG13T13g,0
AG13T14g,0
AG13T15g,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AG13T4g,0
AG13T5g,0
AG13T6g,0
AG13T7g,0
AG13T8g,0
AG13T9g,0
AGDC,0.558782415139152
AGPAT1,0
AHC,0
AHEXASE2ly,0
AHEXASEly,0
AICART,-0
AIRCr,-0
AKGDm,0
AKGMALtm,-100
AKR1C1,-0
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNNaEx,0
ALAR,71.9274689616944
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-72.5444890135029
ALATHRNaEx,100
ALAtN1,-92.7446832325943
ALCD1,2.98943423395702e-26
ALCD21_D,0
ALCD21_L,49.9790671271867
ALCD22_D,-6.1955285802938e-15
ALCD22_L,49.9790671271867
ALCD2if,0
ALCD2yf,0
ALDD20x,0
ALDD20xm,-0
ALDD21,-0
ALDD2x,-3.09549946629609e-26
ALDD2xm,-0
ALDD2y,0
ALKP,0
ALR2,49.9790671271867
ALR3,49.9790671271867
AMANK,0
AMETt2m,0
AMPDA,0
AMY1e,-0
AMY2e,-0
APAT2rm,-0
APRTO2,0
ARABR,-0
ARACHCPT1,0
ARACHCPT2,0
ARACHCRNt,0
ARACHDt2,-100
ARGLYSex,1.00000000000001
ARGN,0
ARGNm,0.851066551536641
ARGSL,1
ARGSS,1
ARGtiDF,100
ARGtm,0.851066551536641
ARSA,-0
ASAH1,0
ASCBt4,0
