Var1_1,Var1
10FTHF5GLUtl,0
10FTHF5GLUtm,0
10FTHFtl,0
10FTHFtm,-1.00000000000002
2HBO,-0
2HBt2,-0
34DHPHEt,0
34DHPLACOX,0
34DHPLACOX_NADP,0
34DHXMANDACOX,0
3AIBTm,0
3AIBtm,0
3DSPHR,0.0536386949533185
3HAO,-0
3HBCDm,0
3HXKYNOXDA,-0
3M4HDXPAC,0
3MOBt2im,87.8468076766179
3MOPt2im,0
3MOX4HOXPGALDOX,0
3MOX4HOXPGALDOX_NADP,0
3MOXTYROX,0
3NTD7l,-0
3SALAASPm,-0
3SALATAi,-0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4HOXPACDOX_NADP,0
4MOPt2im,100
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5HOXINOXDA,-0
5HXKYNOXDA,-0
6DHFtl,-0
6DHFtm,-0
A4GALTc,-0
A4GALTg,0
ABTArm,-0
ACACT1r,-2.88214169291692e-29
ACACT1rm,13.5588972072302
ACACT1x,-3.49370001365412e-25
ACACt2,100
ACACt2m,1
ACCOAC,0
ACCOAgt,0
ACCOAL,0
ACCOALm,-0
ACCOAtr,0
ACETONEt2,-0
ACGAM2E,0
ACGAMPM,-0
ACGPID,0
ACNAMlt,-0
ACOAD10m,100
ACOAD1fm,0
ACOAD9m,0
ACOATA,0
ACONT,95.1836709652881
ACONTm,-100
ACP1_FMN,0
ACRNtm,0
ACS,0
ACS2,0
ACSm,1.18249021265604
ACt2m,0.0816298359490314
ACYP,0
ADEt,-8.66825642227129
ADEtl,-0
ADK1,90.0863009420508
ADK1m,1.18249021265602
ADKd,48.2798779106648
ADMDC,0.50958293966803
ADNCYC,0
ADNK1,90.0295067404672
ADNt,-49.5821147479263
ADNt4,0
ADNtl,-0
ADNtm,-1.66276869069926e-14
ADPRDP,-2.00775818348864e-15
ADPT,0
ADRNCOAtx,-1.49933256034434e-25
ADRNCPT1,0
ADRNt,-1.50182963665215e-25
ADSELK,0
ADSK,0
ADSL1,-0
ADSL2,-0
AG13T10g,0
AG13T11g,0
AG13T12g,0
AG13T13g,0
AG13T14g,0
AG13T15g,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AG13T4g,0
AG13T5g,0
AG13T6g,0
AG13T7g,0
AG13T8g,0
AG13T9g,0
AGMTm,-0
AGPAT1,0
AGPRim,-0
AGTim,-0
AGTix,-0
AHANDROSTANGLCte,-0
AHEXASE2ly,0
AHEXASEly,0
AKGDm,0
AKGMALtm,-100
ALACYSNaEx,0
ALADGLNexR,-99.3622838297553
ALADGLYexR,-100
ALAGLNexR,-100
ALAGLYexR,-100
ALAR,99.3622838297553
ALASERNaEx,0
ALASm,0
ALAt4,100
ALATA_L,-99.9133028606638
ALATHRNaEx,100
ALAtN1,100
ALCD1,-0
ALCD21_D,-0
ALCD21_L,-0
ALCD22_D,0
ALCD22_L,0
ALCD2if,-0
ALDD2x,8.06403538277275e-26
ALDD2y,0
ALKP,0
AMPDA,41.5446845973578
AMPTASECG,-1.30281270009095e-16
AMPTASECGe,-0
AMY1e,-0
AMY2e,-0
ANDRSTRNGLCte,-0
APAT2rm,-0
APRTO2,0
ARACHCPT1,0
ARGLYSex,0
ARGN,0.897961938183164
ARGNm,0
ARGSS,0
ARGtiDF,1.38775322396598
ARGtm,0
ARSA,-0
ASCBt4,-51.5
ASNGLNNaEx,0
ASNS1,0
ASNt4,0
ASNtN1,-100
ASPDt6,-0
ASPGLUm,-0
ASPt6,0
ASPTA,-0.0816298359490314
ATPasel,0
