Var1_1,Var1
2AMADPTm,0
2HCO3_NAt,-67.6597196003407
2OXOADOXm,0.00432884560120514
2OXOADPTm,-2.32601163239937e-19
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,0
3HKYNAKGAT,0
3HLYTCL,0
3SALAASPm,-3.70378285531782
3SALATAi,0
3SALATAim,0
5MTHFt2,-0
AATAi,-2.32601163239937e-19
ABTArm,-0
ABUTt4_2_r,-100
ACACT10m,5.17861378228305e-29
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACGSm,0
ACITL,0.0915234366383639
ACOAD10m,0
ACOAD8m,0
ACOAD9m,-0
ACONTm,100
ACSm,-0
ACTLMO,0
ACTNMO,-0
ADK1m,100
ADK3,-96.9093924102693
ADK3m,-100
ADMDC,0
ADNt,100
AKGDm,0.0397169089346553
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-0.0178812875672508
ALATHRNaEx,99.9161624273381
ALAtN1,100
ALDD2xm,-0
ALDD2y,0
ALR2,0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,2.93380679164925
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,-3.70378285531782
ATPtm,0
CATm,0
CATp,0
CBPPer,0
CBPSam,0
CHLP,0
CHOLD2m,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-100
CITtam,-100
CITtbm,-5.80506799443944e-28
CKc,0
CLFORtex,0
CLHCO3tex2,100
CLOHtex2,0
CLOXAtex2,0
CO2ter,-0.00144294853373504
CO2tm,-0.282408585149055
COAtm,0.00432884560120514
CREATt4_2_r,-100
CSm,0.196590851904974
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DMGDHm,0
DOPAMT,0
DOPAtu,100
DOPAVESSEC,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120514
ECOAH9m,5.24139345261037e-29
EX_chol_e,-0.00608091655867947
EX_hco3_e,1.12435046926322
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266905701
FKYNH,0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,-96.060382618384
FUMSO3tm,0
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GACMTRc,0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,99.994255883894
GCCbim,99.994255883894
GCCcm,99.994255883894
GHMT2rm,-0
GLCt1r,100
