Var1_1,Var1
2OXOADOXm,0.00432884560120513
2OXOADPTm,-0
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3SALAASPm,0
3SALATAi,0
ABTArm,-0
ACACT10m,0
ACETONEt2,-0
ACITL,0.0915234366383517
ACOAD10m,0
ACOAD9m,-0
ACSm,-0
ADK1m,-0
ADK3,-99.9580560373305
ADMDC,0
ADNt,100
AGTix,0
AKGMALtm,-100
ALACYSNaEx,0
ALAGLNexR,100
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,0.208945805653969
ALATHRNaEx,50.5126266173651
ALAtN1,100
ALDD2y,0
ARGLYSex,0
ARGNm,0
ARGt4,0
ASNS1,0.00988176790441966
ASNt4,0
ASNtN1,-100
ASPGLUm,0
ATPtm,0.12611905728138
CBPSam,-0
CHLP,-0
CHOLD2m,0
CHOLt4,0.00608091655867867
CITtam,-100
CITtbm,0
CKc,0
CO2ter,-0.00144294853373504
CO2tm,-0.144230787731057
COAtm,0.00432884560120516
CREATt4_2_r,-100
CSm,0
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH1m,-0.00432884560120513
ECOAH9m,0
EX_chol_e,-0.00608091655867867
EX_hco3_e,1.57718068016014
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,0.229335287277549
FUMSO3tm,-100
FUMSO4tm,-100
FUMtm,100
FUMTSULtm,-100
G3PD2m,0
G5SDym,0.184894364645632
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6Pter,0.00288589706747009
GACMTRc,0
GHMT2rm,-0
GLCt1r,100
GLNtm,0.379501080216543
GLNtN1,100
GLU5Km,0.184894364645632
