Var1_1,Var1
2AMACHYD,0
2AMADPTm,1.51757134096762e-34
2OXOADOXm,0.00432884560120513
2OXOADPTm,-0
3AIBTm,0
3AIBtmi,0
3SALATAi,0
ABTArm,-0
ACACT10m,0.0318491925562282
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACITL,0
ACOAD10m,0.0318491925562282
ACOAD8m,0
ACOAD9m,0
ACSm,-0
ACt2r,-100
ACTLMO,0.440311754993991
ACTNMO,-0
ADK1m,-0
ADK3,-99.2448552342242
ADMDC,0
ADNt,-0
AKGDm,0.755997633354195
AKGt4_3,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,100
ALASm,0
ALAt4,0
ALATA_L,-0.0178812875672338
ALATHRNaEx,100
ALDD2xm,-0
ALR2,0.440311754993991
ARGLYSex,0
ARGNm,0
ARGt4,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0.63155913437221
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ATPtm,0
BALAVECSEC,2.33874308644836
CBPPer,0
CBPSam,-0
CHLP,-0
CHOLt4,0.00608091655867867
CITtam,-100
CITtbm,1.19593207534272e-27
CKc,0
CLFORtex,2.22457752932609
CO2ter,-0.00144294853373504
CO2tm,-2.4034415226114
COAtm,0.00432884560120515
CREATt4_2_r,-100
CSm,0.916911533084325
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,-100
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DPGase,0
DPGM,7.49200944198664e-29
DTTPtn,0.000462958660240318
ECOAH1m,-0.00432884560120513
ECOAH9m,0.0318491925562282
EX_chol_e,-0.00608091655867867
EX_hco3_e,99.9158495274837
EX_hista_e,97.4992706024629
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867383
FORtr,-0.000721474266867522
FUMm,1.5160769568627
FUMtm,0.760079323508522
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GABAVESSEC,0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,0
GLNtm,0
GLUDC,0
GLUDxm,99.8795929840285
GLUDym,-100
GLUNm,0
GLUt2m,-0.146326546585991
GLUVESSEC,0
GLYATm,0
GLYt4,0
