Var1_1,Var1
2AMADPTm,0
2HCO3_NAt,-100
2OXOADOXm,0.00432884560120513
2OXOADPTm,0
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3HKYNAKGAT,0
3HLYTCL,0
3SALAASPm,0
3SALATAi,0
3SALATAim,0
5MTHFt,100
5MTHFt2,-100
AATAi,0
ABTArm,-0
ABUTt4_2_r,-100
ACACT10m,0
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACGSm,0
ACITL,0
ACOAD10m,0
ACOAD8m,0
ACOAD9m,-0
ACONTm,-3.4421734865509e-14
ACSm,-0
ACTLMO,0
ACTNMO,-0
ADK1m,6.03700357853029
ADK3,6.03336356562211
ADK3m,-6.03700357853029
ADMDC,0
ADNt,100
AKGDm,0.0973762113788702
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,89.8341436442078
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-0.0178812875672338
ALATHRNaEx,0
ALAtN1,-95.9104714600331
ALDD2xm,-0
ALDD2y,0
ALR2,0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,0
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0.161855528903556
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,0
ATPtm,0
CATm,0
CATp,0
CBPPer,0
CBPSam,0
CHLP,0
CHOLD2m,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-99.9501700820923
CITtam,-100
CITtbm,-2.33360377547194e-29
CKc,0
CLFORtex,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2ter,-0.00144294853373504
CO2tm,-0.291170867348625
COAtm,0.00432884560120513
CREATt4_2_r,-100
CSm,0.0915234366383478
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTHRNaEx,100
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DMGDHm,0
DOPAMT,0
DOPAtu,100
DOPAVESSEC,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120513
ECOAH9m,0
EX_chol_e,-0.00608091655867495
EX_hco3_e,2.18453900952354
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266880249
FKYNH,0
FORtr,-0.000721474266867523
FUMAC,-0
FUMm,2.94703461916251
FUMSO3tm,-1.33812304625289e-25
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD2m,0
G5SDym,0.026117122362053
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GACMTRc,0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,99.9934324002883
GCCbim,99.9934324002883
GCCcm,99.9934324002883
GHMT2rm,-0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,99.954852369246
GLNtm,0
GLNtN1,-100
GLU5Km,0.026117122362053
GLUDC,0
GLUDxm,100
GLUDym,-99.9695540320367
GluForTx,-0
GLUNm,0
GLUt2m,0.13449885309643
GLUTCOADHm,0
GLUVESSEC,0.140656162355702
GLYAMDTRc,0
GLYATm,0
GLYCLTDy,0
GLYt4,0
GLYt7_211_r,-100
GLYtm,-0.00656759971173255
GNDer,0
GNMT,0
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
H2CO3Dm,0
H2O2syn,0
H2Oter,-0.00360737133433761
HACD1m,-0.00432884560120513
HACD9m,0
HCO3_CLt,-100
HGNTOR,-0
HIBDm,-0
HISDC,0
HISt4,0
HISTAtu,0
HISTAVESSEC,0
HIStiDF,0
HMGCOASim,0.00432884560120513
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
ICDHxm,100
ICDHy,0
ICDHyrm,-100
ILEt4,0
ILEt5m,0
ILETAm,0
ILEtec,-100
KCC2t,-100
KYN3OX,0
KYNAKGAT,0
LEUt4,0
LEUTAm,0
LEUtec,89.8565530675682
L_LACDcm,0
LYSt4,0
LYStiDF,100
LYStm,0.00432884560120438
MACACI,-0
MALSO3tm,-100
MALSO4tm,-100
MALtm,-100
MALTSULtm,100
MDHm,-0.258736176883996
ME1m,0.0958522822395397
ME2,0
ME2m,0
MELATNOX,0
METAT,2.74393092729948
METLEUex,0
METS,2.74228396008802
METt4,0
METtec,100
MMMm,-0
MMSAD1m,-0
NADPHtru,0.00288589706747009
NADPtru,0.00288589706747009
NAHCO3_HCLt,97.8154609904764
NAt,-100
NAt5,-99.1310909741962
NDPK1m,-100
NKCC2t,98.9077304952382
NRPPHRtu,0
NRPPHRVESSEC,0
O2ter,0.00577179413494018
O2tm,1.9885814965045
OCBTm,0
OIVD1m,0
OIVD2m,-0
OIVD3m,0
ORNt3m,100
ORNt4m,-99.9501700820923
ORNTArm,-0.0498299179076748
ORNtiDF,0
OXAHCOtex,0
P5CDm,3.87139047057112
P5CRm,0
P5CRxm,0
PCm,0
PDHm,0.0958522822395397
PEPCK,0
PEPCKm,0
PGCD,3.1336875590697e-28
PGLer,0.00288589706747009
PHEt4,0
PHETA1m,-0
PHEtec,100
PIter,0
PPAm,3.03061883305063
PPItr,-0.00144294853373504
PROD2m,3.87139047057112
PROt4,0
PROtm,3.87139047057112
PSSA1_hs,0.00216442280060257
PYRt2m,0
PYRt2p,0
SACCD3m,0.00432884560120438
SACCD4m,100
SAMHISTA,0
SARCOXp,0
SARCStm,0
SARDHm,0
SERALANaEx,0
SERASNNaEx,0
SERCYSNaEx,0
SERDGLNexR,0
SERDGLYexR,-100
SERGLNexR,99.7694205353
SERGLNNaEx,0
SERGLYexR,-100
SERLYSNaex,0
SERt4,0
SERTHRNaEx,100
SERtN1,-100
SO4CLtex2,0
SO4HCOtex,0
SO4OXAtex2,0
SPODMm,0
SPODMn,-0
SPODMx,0
SPRMS,0
SUCCt2m,-100
SUCD1m,-3.87139047057112
SUCOAS1m,-100
SUCOASm,99.9026237886211
SULFOX,1.30969564085746e-14
THD1m,100
THFtm,-0.00656759971173256
THRALANaEx,0
THRASNNaEx,0
THRCYSNaEx,0
THRGLNexR,-100
THRGLNNaEx,0
THRGLYexR,-100
THRSERNaEx,0
THRt4,0
TRPO2,0
TRPt4,0
TYRt,-93.4493913698155
TYRt4,0
UDPGLCAter,0
UMPK2,-100
UMPK3,100
UMPK4,-100
UMPK5,-99.9959325345422
UMPK7,100
VALt4,0
VALTAm,-0
VALtec,-100
XYLUR,-0
r0021,0
r0022,0
r0028,0
r0074,-3.90815400663696
r0081,-0
r0085,0
r0086,-0
