Var1_1,Var1
2AMADPTm,0
2OXOADOXm,0.00432884560120514
2OXOADPTm,-0
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3SALAASPm,0
3SALATAi,0
ABTArm,-0
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACITL,0.0915234366383517
ACOAD10m,-0
ACONTm,0.638274010520226
ACTLMO,0
ACTNMO,-0
ADK1m,-0
ADMDC,0
AGTim,0
ALAGLNexR,-99.9569437482934
ALAGLYexR,-100
ALASm,0
ALAt4,0
ALAtN1,100
ALDD2xm,-0
ALDD2y,0
ALR2,0
AMETt2m,0
ARGNm,0
ARGt4,0
ASNt4,0
ASNtN1,-98.2502003315021
ASPGLUm,0
ATPtm,0
CATm,-0
CATp,0
CBPPer,0
CHLP,0
CHOLK,0
CHOLt4,0.00608091655867867
CHSTEROLt1,-0
CITRtm,-0.00432884560120514
CITtam,-100
CITtbm,0
CKc,0
CO2ter,-0.00144294853373504
CO2tm,-1.2231773510168
COAtm,0.00432884560120516
CREATt4_2_r,-100
CSm,0.638274010520265
CYSGLUexR,-100
CYSGLYexR,-100
CYSt4,0
CYSTA,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DPGase,0
DPGM,-4.49520566519198e-29
DTTPtn,0.000462958660240318
ECOAH1m,-0.00432884560120513
EX_chol_e,-0.00608091655867867
EX_creat_e,0
EX_hco3_e,1.99019999568853
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FKYNH,0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,0.574155557803508
FUMtm,0
G3PD2m,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GACMTRc,0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,99.9934324002882
GCCbim,99.9934324002882
GCCcm,99.9934324002882
GLCt1r,100
GLNtm,0.596614246172048
GLNtN1,100
GLUDxm,0.00865769120241568
GLUNm,0.596614246172048
GLUt2m,-0.00940794784824968
GLUTCOADHm,0.00432884560120513
GLUVESSEC,0
GLXtm,0
GLXtp,0
GLYAMDTRc,0
GLYATm,0
GLYOp,0
GLYt4,47.8243140908734
GLYtm,-0.00656759971177259
GLYtp,0
GNDer,0
H2O2syn,0
H2O2tp,0
H2Oter,-0.00360737133433761
HACD1m,-0.00432884560120513
HACD9m,0
HIBDm,-0
HISt4,0
HIStiDF,100
HMGCOASim,0.00432884560120513
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
ICDHy,0.542421728280686
ICDHyrm,0.00432884560120513
ILEtec,-100
KCC2t,-1.99019999568854
KYN3OX,0
LEUt4,0
LEUtec,-100
L_LACDcm,0
LYStiDF,0.0252687511966169
MACACI,-0
MDHm,0.586127843622468
ME1m,0
ME2,0.0258810547823866
ME2m,0
MELATNOX,0.79484948941246
METAT,0.00164696721146091
METLEUex,0
METS,0
METt4,0
