Var1_1,Var1
2AMADPTm,0
2OXOADOXm,0.00432884560120513
2OXOADPTm,0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,0
3SALATAi,0
3SALATAim,0
5MTHFt,49.7695137836936
5MTHFt2,-49.7695137836935
AATAi,0
ABTArm,-0
ABUTt4_2_r,0
ACACT10m,0
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0.0915234366383448
ACOAD10m,0
ACOAD8m,0
ACOAD9m,0
ACONTm,100
ACSm,-0
ADK1m,100
ADK3,-3.01737670835219
ADK3m,-100
ADMDC,0
ADNt,100
AKGDm,0
AKGMALtm,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-0.0178812875672176
ALATHRNaEx,0
ALDD2xm,-0
ALDD2y,0
ALR2,-0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,0
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,0
ATPtm,0
CATm,0.0100943223172822
CATp,0
CBPPer,0
CHLP,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-99.9501700820923
CITtam,-100
CITtbm,0
CKc,0
CLHCO3tex2,0
CLOHtex2,50.069897555586
CLOXAtex2,0
CO2ter,-0.00144294853373504
CO2tm,-0.171820803196973
COAtm,0.00432884560120514
CSm,0.181115671829303
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DOPAMT,0
DOPAtu,0
DOPAVESSEC,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120513
ECOAH9m,0
EX_chol_e,-0.00608091655867647
EX_hco3_e,2.12696444348735
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266861823
FKYNH,0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,4.03406455967626
FUMSO3tm,0
FUMSO4tm,100
FUMtm,-100
FUMTSULtm,-100
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GACMTRc,0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0.330745264357072
GCCbim,0.330745264357072
GCCcm,0.330745264357072
GHMT2rm,-0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,0
GLNtm,0
GLU5Km,0
GLUDxm,96.7690497384883
GLUDym,-100
GLUNm,0
GLUt2m,-3.12536076375463
GLUTCOADHm,0
GLUVESSEC,0
GLYATm,0
GLYCLTDy,0
GLYt4,0
GLYt7_211_r,-100
GLYtm,-0.00574411610601112
GLYtp,0
GNDer,0
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
H2CO3Dm,13.0996627016672
H2O2syn,0
H2O2tp,0
H2Oter,-0.00360737133433761
