Var1_1,Var1
2AMADPTm,0
2OXOADOXm,0.00432884560120513
2OXOADPTm,0
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3SALAASPm,0
3SALATAi,0
AATAi,0
ABTArm,-0
ACACT10m,0.0318491925562255
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACITL,0.0915234366383569
ACOAD10m,0.0318491925562255
ACONTm,0.0987996262484482
ACTLMO,0
ACTNMO,-0
ADK1m,-0
ADMDC,0
AKGDm,0.700360167973621
AKGt4_3,-100
ALAGLNexR,-100
ALAGLYexR,-36.1747954423543
ALASm,0
ALAt4,0
ALAtN1,100
ALDD2xm,-0
ALDD2y,0
ALR2,0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,0
ASNt4,0
ASNtN1,-100
ASPGLUm,0
ATPtm,0
CATm,-0
CATp,0
CBPPer,0
CHLP,0
CHOLK,0
CHOLt4,0.00608091655867867
CHSTEROLt1,-0
CITtam,-100
CITtbm,-5.66969353569524e-28
CKc,0
CO2ter,-0.00144294853373504
CO2tm,-0.951253842561689
COAtm,0.00432884560120514
CREATt4_2_r,-100
CSm,0.18965763907013
CYSGLUexR,-100
CYSGLYexR,100
CYSt4,0
CYSTA,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH1m,-0.00432884560120513
ECOAH9m,0.0318491925562255
EX_chol_e,-0.00608091655867867
EX_hco3_e,1.65439244139595
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FKYNH,0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,0.221763551934159
FUMtm,-0.478596616039462
G3PD2m,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,100
GCCbim,100
GCCcm,100
GLCt1r,100
GLNtm,0.598328653774914
GLNtN1,-66.5053142121262
GLUDxm,-1.3340676845901
GLUNm,0.598328653774914
GLUt2m,-1.95985248160352
GLUTCOADHm,0.00432884560120513
GLUVESSEC,0
GLYAMDTRc,0
GLYATm,0
GLYt4,0
GLYt7_211_r,-100
GLYtm,0.0757698456693382
GLYtp,0
GNDer,0
H2O2syn,0
H2O2tp,0
H2Oter,-0.00360737133433761
HACD1m,-0.00432884560120513
HACD9m,0.0318491925562255
HIBDm,-0
HISt4,0
HMGCOASim,0.00432884560120513
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
ICDHy,0.0944707806472309
ICDHyrm,0.00432884560120513
ILEt5m,0.0318491925562255
ILETAm,0.0318491925562255
ILEtec,-100
KCC2t,-100
KYN3OX,0
LEUt4,0
LEUtec,-68.916317998477
L_LACDcm,0
LYStiDF,100
MACACI,-0
MDHm,0.364015389992364
ME1m,0
ME2,0.600702036402349
ME2m,0
MELATNOX,1.61827866071003
METAT,1.004158427952
METLEUex,0
METS,1.00251146074048
METt4,0
METtec,100
MMSAD1m,-0
NADPHtru,0.00288589706747009
NADPtru,0.00288589706747009
NAHCO3_HCLt,-100
NAt,-100
NDPK1m,0.70036016797362
NKCC2t,50
O2ter,0.00577179413494018
O2tm,0.370302835794397
O2tp,0
OIVD1m,-0
OIVD2m,-0
OIVD3m,0.0318491925562255
ORNt3m,-0.00432884560121058
ORNTArm,5.44147930545754e-15
