Var1_1,Var1
2AMACHYD,0
2OXOADOXm,0.00432884560120513
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,0
3SALAASPm,0
3SALATAi,0
ABTArm,-0
ACACT10m,0.031849192556263
ACETONEt2,-0
ACITL,0.0799549474610774
ACOAD10m,0
ACOAD9m,-0
ACSm,-0
ACTLMO,0
ACTNMO,-0
ADK1m,-0
ADK3,-99.9563693160575
ADMDC,0
ADNt,100
AGTim,-0
AGTix,0
AKGMALtm,-100
ALACYSNaEx,100
ALAGLNexR,99.927674416296
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,100
ALATA_L,-0.0178812875672535
ALATHRNaEx,100
ALAtN1,-100
ALDD2y,0
AMCOXO,0
ARGLYSex,0.0127051049024433
ARGNm,0
ARGt4,0
ASNS1,0
ASNt4,0
ASNtN1,-100
ASPGLUm,0
ATPtm,0.0208785849579557
CBPSam,-0
CHLP,-0
CHOLD2m,0
CHOLtu,0.00608091655867867
CITtam,-100
CITtbm,0
CKc,0
CO2ter,-0.00144294853373504
CO2tm,-0.079272799483482
COAtm,0.00432884560120516
CREATt4_2_r,-100
CSm,0.0951868584228826
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYSTHRNaEx,100
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH1m,-0.00432884560120513
ECOAH9m,0.031849192556263
EX_chol_e,-0.00608091655867867
EX_hco3_e,1.06192940178461
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FKYNH,0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,3.83636930500272
FUMSO3tm,-100
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6Pter,0.00288589706747009
GACMTRc,0
GHMT2rm,-0
GLCt1r,100
GLNtm,0.018980848260386
GLNtN1,-100
GLU5Km,0
GLUDxm,0.0156073723709559
GLUNm,0.018980848260386
GLUt2m,-0.0256422682041326
GLUTCOADHm,0
GLUVESSEC,2.86998626263383
GLYAMDTRc,0
GLYt4,0
GLYt7_211_r,-0.994567791458949
GLYtm,-0.00656759971177611
GNMT,0
GTHP,-0
H2Oter,-0.00360737133433761
HACD1m,-0.00432884560120513
HACD9m,0.031849192556263
HIBDm,-0
HISt4,0
HIStiDF,0
HKYNH,0
HMGCOASim,0.00432884560120513
HMGCOAtm,-0.00432884560120513
HOMt4,0
ICDHyrm,0.00432884560120513
ILEt5m,0.031849192556263
ILETAm,0.031849192556263
ILEtec,-100
KCC2t,-0.0673616103256566
KYN3OX,0
LEUt4,0
LEUtec,-100
L_LACDcm,0
LYStiDF,0.0379738560990603
MALSO3tm,0
MALSO4tm,-100
MALtm,0.0248995113876481
MALTSULtm,100
MDHm,1.85737379626811
ME2,0
ME2m,0
MELATNOX,0
METAT,0.00164696721164049
METLEUex,0
METS,0
METt4,100
METtec,100
MMMm,-0
NADPHtru,0.00288589706747009
NADPtru,0.00288589706747009
NAHCO3_HCLt,-1.06192940178461
NAt,-49.1978121282351
NAt5,-100
NDPK1m,0.0472706968506794
O2ter,0.00577179413494018
O2tm,1.98858149650439
OIVD1m,-0
OIVD2m,-0
OIVD3m,0.031849192556263
ORNt3m,-0.00432884560120513
ORNTArm,0
ORNtiDF,0
OXAHCOtex,-0
P5CRm,0
P5CRxm,0
PCLAD,0
PDHm,0.0676665114678247
PGCD,0
PGLer,0.00288589706747009
PHEt4,0
PHEtec,100
PIter,0
PPAm,0.0465243965981317
PPItr,-0.00144294853373504
PROt4,0
PROtm,0.00518735092381799
PYRt2m,0.0676665114678247
PYRt2p,0
SACCD3m,0.00432884560120513
SACCD4m,0
SAMHISTA,-0
SARCStm,0
SARDHm,0
SERALANaEx,0
SERCYSNaEx,100
SERDGLNexR,0
SERDGLYexR,-100
SERGLNexR,-100
SERGLYexR,-100
SERHL,0
SERt4,100
SERTHRNaEx,100
SERtN1,-100
SO4HCOtex,0
SO4t4_2,0
SPRMS,0
SUCCt2m,-100
SUCOAS1m,0
SULFOX,0
THD1m,0
THFtm,-0.00656759971177611
THRALANaEx,0
THRCYSNaEx,0
THRGLNexR,-100
THRGLYexR,-100
THRSERNaEx,0
THRt4,0
TRPO2,0
TYRt,99.9999999999999
UDPGLCAter,0
VALtec,-100
XYLUR,-0
r0028,0
r0074,-0.0182380914439708
r0081,-0
r0085,0
r0086,-0
r0142,0
r0153,0
r0156,0
r0165,0
r0173,0
r0205,0
r0280,0
r0354,0
r0355,0
r0399,0.00564670936067027
r0413,3.86416008301744
r0450,0.00432884560120513
r0483,0
r0509,0.00518735092384837
r0525,0.00432884560120513
r0541,0.00432884560120513
r0594,0.00432884560120513
r0603,0.031849192556263
r0615,-98.2407647314136
r0616,-1.96067771831103
r0617,98.2407647314136
r0669,-0
r0801,-0.0472706968506794
r0812,-0
r0817,-0
r0819,-100
r0821,100
r0822,3.83118195407886
r0829,100
r0830,100
r0838,-0.0280206209195658
r0879,-0
r0885,-0
r0913,99.9956711543988
r0915,-100
r0917,100
r0942,-100
r1088,-99.9993345761833
r1090,100
r1147,100
r1154,-0.031849192556263
r1155,1.93095736099607
r1454,1.96280655355234
r1544,100
r1546,0.997684241070782
r1547,-100
r1548,-100
r1549,-100
r1551,-100
r1552,-100
r1553,-100
r1554,100
r1556,100
r1557,100
r1559,-0.138081827994332
r1560,-100
r1561,-100
r1562,98.9804347292129
r1563,-100
r1564,-100
r1565,-100
r1566,-98.7700273175145
r1567,-100
r1568,100
r1569,-100
r1570,100
r1571,100
r1573,-100
r1574,-100
r1575,-100
r1576,-100
r1578,-100
r1579,100
r1580,-0.0151136368655277
r1581,99.9870596140674
r1583,100
r1584,100
r1585,-100
r1586,-100
r1587,-100
r1588,-100
r1589,-100
r1590,100
