Var1_1,Var1
2AMADPTm,1.53105246600279e-20
2OXOADOXm,0.00432884560120514
2OXOADPTm,-0
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3HAO,0
3HKYNAKGAT,0
3HLYTCL,0
3SALAASPm,0
3SALATAi,0
3SALATAim,0
5MTHFt2,-0
ABTArm,-0
ACACT10m,-1.04054007160292e-27
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0.0915234366383517
ACOAD10m,-1.04744359479952e-27
ACOAD8m,0
ACOAD9m,-0
ACONTm,100
ACSm,-0
ADK1m,2.51628886354179e-27
ADK3,-0.352091343342613
ADK3m,-2.51628886354179e-27
ADMDC,0
ADNt,-0
AGTim,-0
AKGDm,0
AKGMALtm,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNNaEx,0
ALASERNaEx,0
ALASm,0
ALAt4,100
ALATA_L,-0.0178812875672758
ALATHRNaEx,100
ALAtN1,-51.3726527875121
ALDD2xm,-0
ALDD2y,2.24048134654572e-29
ALR2,-0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,0
ATPtm,0
CATm,0
CATp,0
CBPPer,0
CHLP,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-100
CITtam,-100
CITtbm,0
CKc,0
CLHCO3tex2,0
CLOHtex2,100
CLOXAtex2,0
CO2ter,-0.00144294853373504
CO2tm,-0.0471155589883731
COAtm,0.00432884560120514
CREATt4_2_r,-100
CSm,0.0402193964684115
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DOPAMT,0
DOPAtu,-0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120514
ECOAH9m,-1.04340297568244e-27
EX_chol_e,-0.00608091655870374
EX_hco3_e,1.10679491692657
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FKYNH,-0
FORtr,-0.000721474266867522
FUMm,-99.9936471999961
FUMSO3tm,-100
FUMSO4tm,-100
FUMtm,100
FUMTSULtm,-100
G3PD2m,0
G5SDym,-2.48431509892943e-27
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GACMTRc,-1.4783514192349e-15
GHMT2rm,0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,100
GLNtm,0
GLNtN1,-100
GLU5Km,0
GLUDxm,-0.0137206541377064
GLUDym,0.0549674619544756
GLUNm,0
GLUt2m,0.0180017634701724
GLUTCOADHm,0
GLUVESSEC,0
GLYAMDTRc,-1.4783514192349e-15
GLYATm,0
GLYCLTDy,0
GLYt4,0
GNDer,0
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
H2O2syn,0
H2Oter,-0.00360737133433761
H2Otm,-99.9084378633735
HACD1m,-0.00432884560120514
HACD9m,-1.04054007160292e-27
HCO3_CLt,-1.10679491692657
HIBDm,-0
HISDC,0
HISt4,0
HISTAtu,-0
HIStiDF,0
HKYNH,0
HMGCOASim,0.00432884560120514
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
ICDHxm,0
ICDHy,0
ICDHyrm,-0.0506386163532705
ILEt5m,-1.05023129511082e-27
ILETAm,-1.04936669663053e-27
ILEtec,-100
KCC2t,-1.10679491692657
KYN3OX,0
KYNAKGAT,0
LEUt4,0
LEUTAm,0
LEUtec,-100
L_LACDcm,0
LYSt4,0
LYStiDF,100
LYStm,0.00432884560120514
MACACI,0
MALSO3tm,0
MALSO4tm,1.72312116774143e-26
MALtm,-100
MALTSULtm,100
MDHm,-0.0834666232522637
ME1m,0.0445482420696166
ME2,0
ME2m,0
MELATNOX,1.97948759742218
METAT,0.00164696721152333
METLEUex,0
METS,0
METt4,0
METtec,100
MMMm,-0
MMSAD1m,-0
NADPHtru,0.00288589706747009
NADPtru,0.00288589706747009
NAt,-100
NAt5,48.4613022240415
NDPK1m,-100
NKCC2t,-100
O2ter,0.00577179413494018
O2tm,0.00909389908237174
OIVD1m,0
OIVD2m,-0
OIVD3m,0
ORNt3m,99.9854126468558
ORNt4m,-100
ORNTArm,0.0145873531441866
ORNtiDF,0.0525612092432995
OXAHCOtex,0
P5CRm,0
P5CRxm,-2.98969905250065e-27
PDHm,0.0445482420696166
PGCD,0
PGLer,0.00288589706747009
PHEt4,0
PHETA1m,-0
PHEtec,100
PIter,0
PPAm,0.0132732392997334
PPItr,-0.00144294853373504
PROD2m,0
PROt4,0
PROtm,2.98969905250065e-27
PSSA1_hs,0.00216442280060257
PYRt2m,0
PYRt2p,0
SACCD3m,0.00432884560120514
SACCD4m,0
SAMHISTA,0
SERALANaEx,0
SERASNNaEx,0
SERCYSNaEx,0
SERGLNNaEx,0
SERLYSNaex,0
SERt4,0
SERTHRNaEx,100
SERtN1,-100
SO4CLtex2,0
SO4HCOtex,0
SO4OXAtex2,0
SO4t4_2,0
SPODMm,-0
SPODMn,-0
SPODMx,0
SPRMS,0
SUCCt2m,-100
SUCD1m,1.93584896113462e-27
SUCOAS1m,-100
SUCOASm,100
THD1m,0
THRALANaEx,0
THRASNNaEx,0
THRCYSNaEx,0
THRGLNNaEx,0
THRSERNaEx,0
THRt4,0
TYRt,100
UDPGLCAter,0
UMPK2,-100
UMPK3,100
UMPK4,-99.9931109657769
UMPK5,-100
UMPK7,99.9971784312346
UREAtm,0
VALTAm,-0
VALtec,-99.9875301761277
XYLUR,-0
r0021,0
r0022,0
r0028,0
r0081,-0
r0085,0
r0086,-0
r0119,0.341562296211257
r0153,0
r0156,0
r0165,1.73387920543796
r0173,0
r0191,0
r0205,0
r0249,-0
r0280,0
r0317,-100
r0354,0
r0355,0
r0399,0.00564670936050403
r0413,0
r0426,100
r0450,0.00432884560120514
r0483,-0
r0509,2.14680645171721e-14
r0525,0.00432884560120513
r0541,0.00432884560120514
r0552,-0.0625560792613414
r0553,0.0625560792613414
r0594,0.00432884560120513
r0615,-100
r0616,-0.00489574355287854
r0617,100
r0655,0
r0669,-0
r0779,-0
r0801,-1.12424182422677e-14
r0812,-0
r0817,100
r0819,0.00609037428361757
r0821,100
r0822,0.00635280000388187
r0829,100
r0830,100
r0838,-0.0412468078167692
r0879,0
r0885,-99.9734535214006
r0913,100
r0915,-100
r0917,-100
r0942,-100
r1088,-99.9993345761833
r1090,100
r1147,100
r1154,1.0376533476006e-27
r1155,0
r1454,-1.0438159885792e-27
r1544,-100
r1546,-100
r1547,-100
r1548,-100
r1549,-100
r1551,100
r1552,100
r1553,100
r1554,-100
r1556,100
r1557,0.00923372103267457
r1559,-100
r1560,51.484188440235
r1561,-100
r1562,-0.11153565272295
r1563,-100
r1564,-100
r1565,-100
r1566,-100
r1567,-100
r1568,100
r1569,-100
r1570,100
r1571,100
r1573,-100
r1574,-100
r1575,0.0758135804925202
r1576,-100
r1578,-100
r1579,-100
r1580,-100
r1581,100
r1583,100
r1584,100
r1585,48.4504461613731
r1586,-100
r1587,100
r1588,-100
r1589,-100
r1590,-100
r1591,-100
r1592,-100
r1593,100
r1594,-100
r1595,100
r1596,100
r1597,-100
r1598,-100
r1599,-100
r1600,-100
r1602,-100
r1603,99.9610437671173
r1604,-100
r1605,100
r1606,100
r1607,-0.0193507699673431
r1608,-100
r1609,-100
r1610,-100
r1611,-100
r1612,-100
r1613,-100
r1614,100
r1615,-100
r1616,-99.9995294379396
r1617,100
r1618,-100
r1619,-100
r1620,-100
r1621,-100
r1622,-100
r1623,-100
r1624,-0.0225464052676325
r1625,100
r1626,100
r1627,-100
r1628,-100
r1629,-100
r1630,-100
r1631,-100
r1632,-100
r1633,-100
r1634,-100
r1635,-100
r1636,-100
r1637,-100
r1638,-100
r1639,-100
r1640,-100
r1641,100
r1642,-100
r1643,0.0192929737485076
r1644,-100
r1645,-100
r1646,-100
r1647,-100
r1648,-99.9902185087703
r1649,-100
r1650,-100
r1651,-100
r1652,-100
r1653,-100
r1654,-100
r1655,-100
r1656,-100
r1657,-100
r1658,-100
r1659,-100
r1660,-100
r1661,-100
r1662,-100
r1664,0.0525612092432995
r1665,-100
r1666,-0.0272924580466826
r1668,-100
r1669,0.0272924580466826
r1670,-100
r1671,-100
r1672,0
r1673,0
r1674,0
r1675,0
r1676,0
r1677,0
r1678,0
r1679,-2.24479072508416e-14
r1680,100
r1681,100
r1682,0
r1683,0
r1684,0
r1685,0
r1686,0
r1687,0
r1690,0
r1691,0
r1692,0
r1693,0
r1695,0
r1696,0
r1698,0
r1700,0
r1701,0
r1702,0
r1705,0
r1706,0
r1707,0
r1708,0
r1710,0
r1711,0
r1713,0
r1715,0
r1716,0
r1717,0
r1720,0
r1721,0
r1722,0
r1723,0
r1725,0
r1726,0
r1728,0
r1730,0
r1731,0
r1732,0
r1733,0
r1734,0
r1735,0
r1736,0
r1737,0
r1738,0
r1739,0
r1740,0
r1741,0
r1742,0
r1743,0
r1744,100
r1745,0
r1746,0
r1747,0
r1748,0
r1749,0
r1750,0
r1751,0
r1752,0
r1753,0
r1754,0
r1755,0
r1756,0
r1757,0
r1758,0
r1759,0
r1760,0
r1761,0
r1762,0
r1763,0
r1764,0
r1765,0
r1766,0
r1767,0
r1768,0
r1769,0
r1770,0
r1771,0
r1772,0
r1773,0
r1774,100
r1775,0
r1776,0
r1777,0
r1778,0
r1779,0
r1780,0
r1781,0
r1782,0
r1783,0
r1784,0
r1785,0
r1786,0
r1787,0
r1788,0
r1789,0
r1790,0
r1791,0
r1792,0
r1796,0
r1797,0
r1798,0
r1799,0
r1800,0
r1801,0
r1803,0
r1805,0
r1806,0
r1807,0
r1808,0
r1809,0
r1810,0
r1811,0
r1812,0
r1813,0
r1814,0
r1815,0
r1816,0
r1817,0
r1818,0
r1819,0
r1820,0
r1821,0
r1822,0
r1823,0
r1824,0
r1825,0
r1826,0
r1827,0
r1828,0
r1829,0
r1830,0
r1831,0
r1832,0
r1833,0
r1834,0
r1835,0
r1836,0
r1837,0
r1841,0
r1842,0
r1843,0
r1844,0
r1846,0
r1847,0
r1848,0
r1850,0
r1851,0
r1852,0
r1853,0
r1854,0
r1855,0
r1856,0
r1857,0
r1858,0
r1859,0
r1860,0
r1861,0
r1862,0
r1863,0
r1864,0
r1865,0
r1866,0
r1867,0
r1871,0
r1872,0
r1873,0
r1874,0
r1876,0
r1877,0
r1879,0
r1880,0
r1881,0
r1882,0
r1883,0
r1884,0
r1885,0
r1886,0
r1887,0
r1888,0
r1889,0
r1890,0
r1891,0
r1892,0
r1893,0
r1894,0
r1895,0
r1896,0
r1897,0
r1898,0
r1899,0
r1900,0
r1901,0
r1902,0
r1903,0
r1904,0
r1905,0
r1906,0
r1907,0
r1908,0
r1909,0
r1910,0
r1911,0
r1912,0
r1913,0
r1914,0
r1915,99.993882728579
r1916,0
r1917,0
r1918,0
r1919,0
r1920,0
r1921,0
r1922,0
r1923,0
r1924,0
r1925,0
r1926,0
r1928,0
r1929,0
r1930,0
r1931,0
r1932,0
r1933,0
r1934,0
r1935,0
r1936,0
r1937,0
r1938,0
r1939,0
r1940,0
r1941,0
r1942,0
r1943,0
r1944,0
r1945,0
r1946,0
r1947,0
r1948,0
r1949,0
r1950,0
r1951,0
r1952,0
r1953,0
r1954,0
r1955,0
r1956,0
r1957,0
r1958,0
r1959,0
r1960,0
r1961,0
r1962,0
r1963,0
r1964,0
r1965,0
r1966,0
r1967,0
r1968,0
r1969,0
r1970,0
r1971,0
r1972,0
r1973,0
r1974,0
r1975,0
r1976,0
r1977,0
r1978,0
r1979,0
r1980,0
r1981,0
r1982,0
r1983,0
r1984,0
r1985,0
r1986,0
r1987,0
r1988,0
r1989,0
r1990,0
r1991,0
r2079,100
r2080,-100
r2081,-100
r2083,100
r2093,-100
r2094,-100
r2095,-100
r2097,100
r2101,-100
r2102,0
r2104,-100
r2105,100
r2110,-100
r2112,0
r2117,-100
r2371,-99.9597806035316
r2372,100
r2373,-100
r2374,-100
r2375,-100
r2376,-99.9493613836467
r2377,-100
r2378,0.00609037428361757
r2379,0.0847676385380281
r2380,99.9493613836467
r2381,0
r2382,0
r2384,0
r2385,0
r2386,0
r2387,0
r2388,0
r2389,0
r2390,0
r2391,0
r2392,0
r2393,0
r2394,0
r2403,0
r2419,100
r2420,100
r2471,51.5763081881278
r2472,0
r2473,0
r2516,-0
r2520,99.9734535214006
r2525,100
r2526,100
r2532,-100
r2534,-100
r2535,-99.9995294379397
r2539,-0.00432884560120514
RE0383C,0
RE1233C,0
RE2034C,-0.00164696721152333
RE2349C,0
RE2426C,-1.97948759742218
RE2954C,-99.9995370413398
PIt8,100
biomass,0.035364652069385
34DHPHELAT1tc,0
ALAyLATthc,0
BALABETAtc,0
CYSSNAT5tc,-100
GLNyLATthc,0
GLYSNAT5tc,100
HISSNAT5tc,-100
HISyLATtc,0
HISyLATthc,0
LEUyLAThtc,0
LINOFATPtc,0.00855453251232387
