Var1_1,Var1
2AMACHYD,0
2AMADPTm,0
2HCO3_NAt,-100
2OXOADOXm,0.00432884560120513
2OXOADPTm,-0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,0
3SALATAi,0
3SALATAim,0
5MTHFt2,-0
ABTArm,-0
ACACT10m,5.67426025347033e-28
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACGSm,0
ACITL,0
ACOAD10m,0
ACOAD8m,0
ACOAD9m,-0
ACONTm,0.0787194997041949
ACSm,-0
ACTLMO,0
ACTNMO,-0
ADK1m,100
ADK3m,-100
ADMDC,0
ADNt,100
AKGDm,0.67874342880533
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-0.0178812875672175
ALATHRNaEx,0
ALAtN1,-100
ALDD2xm,-0
ALDD2y,0
ALR2,0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,0
ATPtm,0
BALAVECSEC,0
CATm,0
CATp,0
CBPPer,0
CBPSam,0
CHLP,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-100
CITtam,-100
CITtbm,0
CKc,0
CLFORtex,0
CLHCO3tex2,0
CLOHtex2,99.8688393586511
CLOXAtex2,0
CO2ter,-0.00144294853373504
CO2tm,-0.491521675475207
COAtm,0.00432884560120514
CREATt4_2_r,-100
CSm,0.169577512525899
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DMGDHm,0
DOPAMT,0
DOPAtu,100
DOPAVESSEC,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120513
ECOAH9m,5.72755359862413e-28
EX_chol_e,-0.00608091655866503
EX_hco3_e,1.60805409183559
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266880249
FKYNH,-0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,-0.335813219025873
FUMSO3tm,-100
FUMSO4tm,-100
FUMtm,98.9854433521688
FUMTSULtm,-100
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GABAVESSEC,0
GACMTRc,0
GHMT2rm,-0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,0
GLNtm,4.03034428815466
GLNtN1,-100
GLU5Km,0
GLUDC,0
GLUDxm,100
GLUDym,-99.4187233636185
GLUNm,4.03034428815466
GLUt2m,-3.44313798983136
GLUTCOADHm,0
GLUVESSEC,0
GLYAMDTRc,0
GLYATm,0
GLYCLTDy,0
GLYt4,100
GLYt7_211_r,100
GLYtm,-0.00656759971168287
GLYVESSEC,0
GNDer,0
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
H2CO3Dm,0.441937702652127
H2O2syn,0
H2Oter,-0.00360737133433761
HACD1m,-0.00432884560120513
HACD9m,5.86992440014172e-28
HCO3_CLt,-100
HIBDm,-0
HISt4,0
HISTAtu,0
HISTAVESSEC,0
HIStiDF,0
HMGCOASim,0.00432884560120513
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
ICDHxm,7.57180855186027
ICDHy,0
ICDHyrm,-7.4930890521561
ILEt5m,5.8340257057298e-28
ILETAm,5.86593095954359e-28
ILEtec,-100
KCC2t,-100
KYN3OX,0
KYNAKGAT,0
LEUt4,0
LEUTAm,-0
LEUtec,-100
