Var1_1,Var1
2AMACHYD,0
2AMADPTm,0
2HCO3_NAt,-100
2OXOADOXm,0.00432884560120513
2OXOADPTm,2.05290683642962e-19
3AIBTm,0
3AIBtmi,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,-100
3SALATAi,0
3SALATAim,0
5MTHFt2,-0
AATAi,2.05290683642962e-19
ABTArm,-0
ABUTt4_2_r,-100
ACACT10m,2.09947629378402e-26
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,0
ACGSm,0
ACITL,0
ACOAD10m,0
ACOAD8m,0
ACOAD9m,-0
ACONTm,100
ACSm,-0
ACTLMO,0
ACTNMO,-0
ADK1m,3.48421187692839
ADK3m,-3.48421187692839
ADMDC,0
ADNt,100
AKGDm,0.975381476851337
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-0.0178812875672675
ALATHRNaEx,0
ALAtN1,-100
ALDD2xm,-0
ALDD2y,0
ALR2,0
AMETt2m,0
ARGLYSex,0
ARGNm,0
ARGt4,0.0127051049024666
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,-100
ATPtm,0
BALAVECSEC,0
BHMT,0
CATm,0
CATp,0
CBPPer,0
CBPSam,0
CHLP,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-100
CITtam,-100
CITtbm,0
CKc,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2ter,-0.00144294853373504
CO2tm,0.834326883172673
COAtm,0.00432884560120514
CREATt4_2_r,-100
CSm,0.464678947947826
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DMGDHm,0
DOPAMT,0
DOPAtu,100
DOPAVESSEC,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120513
ECOAH9m,2.09866209217511e-26
EX_chol_e,-0.00608091655866356
EX_hco3_e,2.42979159881013
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FKYNH,0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,4.69855799283798
FUMSO3tm,0
FUMSO4tm,0
FUMtm,-96.2768234840133
FUMTSULtm,-100
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GABAVESSEC,0
GACMTRc,5.65198945005832e-25
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,99.9942558838941
GCCbim,99.9942558838941
GCCcm,99.9942558838941
GHMT2rm,-0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,99.9848863631346
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,0
GLNtm,0.616209941342068
GLNtN1,-100
GLU5Km,0
GLUDC,0
GLUDxm,-99.046047694258
GLUDym,99.630507910475
GLUNm,0.616209941342068
GLUt2m,-0.0273566758073049
GLUTCOADHm,0
GLUVESSEC,2.36122410152176
GLYAMDTRc,5.65198945005832e-25
GLYATm,0
GLYCLTDy,0
GLYt4,0
GLYt7_211_r,-100
GLYtm,-0.00574411610594971
GLYtp,0
GLYVESSEC,0
GNDer,0
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
H2CO3Dm,2.65545066379574
H2O2syn,0
H2O2tp,0
H2Oter,-0.00360737133433761
HACD1m,-0.00432884560120513
HACD9m,2.09947629378402e-26
HCO3_CLt,-100
HIBDm,-0
HISt4,0
HISTAtu,0
HISTAVESSEC,0
HIStiDF,100
HMGCOASim,0.00432884560120513
