Var1_1,Var1
2AMACHYD,0
2AMADPTm,-1.4694774882482e-19
2OXOADOXm,0.00432884560120513
2OXOADPTm,-0
3AIBTm,0
3AIBtmi,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,0
3SALATAi,0
3SALATAim,0
5MTHFt2,-0
ABTArm,-0
ABUTt4_2_r,0
ACACT10m,2.56711360432865e-26
ACACt2m,0
ACETONEt2,-0
ACETONEt2m,-0
ACGSm,0
ACITL,0.091523436638326
ACOAD10m,0
ACOAD8m,0
ACOAD9m,-0
ACONTm,0.428760747639777
ACSm,-0
ADK1m,0.953566859025002
ADK3,-0.401294124316664
ADK3m,-0.953566859025002
ADMDC,0
ADNt,27.5566022429978
AGTix,-0
AKGDm,0.953566859024994
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,100
ALAGLNNaEx,100
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,100
ALATA_L,-0.0178812875672849
ALATHRNaEx,100
ALDD2xm,-0
ALDD2y,0
ALR2,-0
AMETt2m,0
ARGNm,0
ARGt4,0
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTAm,0
ATPtm,0
CATm,0.0100943223172822
CATp,0
CBPPer,0
CBPSam,0
CHLP,0
CHOLK,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITRtm,-100
CITtam,-100
CITtbm,-1.60403194583195e-28
CKc,0
CO2ter,-0.00144294853373504
CO2tm,-2.43231291028063
COAtm,0.00432884560120512
CREATt4_2_r,-100
CSm,0.519618760461373
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTHRNaEx,0
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DOPAMT,0
DOPAtu,-100
DPGase,0
DPGM,0
DTTPtn,0.000462958660240318
ECOAH12m,0
ECOAH1m,-0.00432884560120513
ECOAH9m,2.5676730849681e-26
EX_chol_e,-0.0060809165586831
EX_hco3_e,2.44027869206525
EX_lnlc_e,-0.00855453251232387
FADH2tru,0.000721474266867522
FADtru,0.000721474266867522
FDH,0.000721474266867522
FKYNH,-0
FORtr,-0.000721474266867522
FUMAC,-0
FUMm,1.04356636652395
FUMtm,0.0899995074989626
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0.00288589706747009
G6PPer,0
G6Pter,0.00288589706747009
GACMTRc,-0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,91.5571189312182
GCCbim,91.5571189312182
GCCcm,91.5571189312182
GHMT2rm,-0
GLCt1r,100
GLNALANaEx,0
GLNASNNaEx,100
GLNCYSNaEx,0
GLNSERNaEx,0
GLNTHRNaEx,0
GLNtm,1.45551855493767
GLU5Km,0
GLUDC,0
GLUDxm,100
GLUDym,-99.557394210234
GluForTx,-0
GLUNm,1.45551855493767
GLUt2m,-1.00698310322992
GLUTCOADHm,0
GLUVESSEC,0
