Var1_1,Var1
1PPDCRp,0
24_25VITD2Hm,0
24_25VITD3Hm,0
2AMACHYD,0
2AMADPTm,0
2HBO,0
2HBt2,-100
2HCO3_NAt,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,0
3DSPHR,0.519531753699346
3HAO,-0
3HBCDm,0
3HKYNAKGAT,0
3MOXTYROX,0
3SALAASPm,0
3SALACBOXL,0
3SALATAi,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4ABUTtm,-66.6930473211182
4HGLSDm,-0
4NPHSULT,0
5AOPtm,86.4004482694434
5HOXINOXDA,0
A4GALTc,0
A4GALTg,0
AACTOOR,2.51953175369944
AACTtm,2.51953175369944
ABTArm,-66.6930473211182
ABUTt4_2_r,-66.6930473211182
ACACT1x,0
ACACt2m,0
ACACT4p,0
ACACT6p,0
ACACT7p,0
ACACT8p,2.51953175369935
ACALDtm,-79.121392935894
ACCOACm,0
ACCOAgt,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,62.3409508981761
ACETONEt2m,0
ACGAMK,-0
ACGAMPM,-0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,-0
ACNAM9PL2,0
ACNAMPH,-0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,0
ACOAO7p,0
ACODA,-0
ACP1_FMN,0
ACS2,0
ACSm,9.42266600372309e-14
ACt2m,-79.1213929358939
ACTNMO,62.3409508981761
ADK1m,33.2036831334081
ADK3m,-1.04277251299884e-15
ADMDC,0
ADNCYC,0
ADNK1m,33.203683133408
ADNt,-96.6477931120392
ADNtl,-0
ADNtm,33.203683133408
ADPMAN,-0
ADRNCPT1,0
AG13T16g,0
AG13T17g,-0
AG13T18g,-0
AG13T1g,-0
AG13T2g,-0
AG13T3g,-0
AGPAT1,0.480468246300654
AHEXASE2ly,0
AHEXASEly,0
AIRCr,-0
AKGDm,13.5995517305566
AKGMALtm,-100
AKGt4_3,-100
AKR1C1,-0
ALAASNNaEx,100
ALACYSNaEx,0
ALADGLNexR,100
ALADGLYexR,-100
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-100
ALATHRNaEx,100
ALAtN1,100
ALCD21_D,1.01617935456229e-27
ALCD21_L,100
ALCD22_D,1.01384909554205e-27
ALCD22_L,100
ALCD2if,-0
ALDD20x,0
ALDD20xm,-0
ALDD21,-0
ALDD2xm,79.121392935894
ALDD2y,0
ALOX15,0
ALR2,37.6590491018239
ALR3,100
AMPDA,1.36716536923681
AMPtp,0
AMY1e,-0
AMY2e,-0
ANDRSTRNtr,1.21539527839088e-15
AOBUTDsm,2.51953175369944
APRTO2,0
ARABR,0
ARACHCPT1,0
ARACHDt2,100
ARGLYSex,0
ARGNm,0
ARGSS,0
ARGtm,0
ARSA,-0
ARTCOAL1,0
ARTCOAL2,0.519531753699346
ASCBt4,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPCTr,0
ASPDt6,-0
ASPGLUm,0
ASPt6,0
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPtm,100
B3GALT3g,-0
B3GALT41g,0
B3GALT42g,0
B3GALT43g,0
B3GALT44g,0
B3GNT12g,0
