Var1_1,Var1
1PPDCRp,0
2HBO,-1.31807491833958e-14
2HBt2,-100
2HCO3_NAt,34.6976864293735
2OXOADOXm,-0
34DHOXPEGOX,0
34DHPHAMT,-0
3AIBTm,0
3AIBtmi,0
3DSPHR,-0
3HAO,-0
3HBCDm,0
3MOBt2im,78.6872722423663
3MOXTYROX,0
3SALAASPm,1.02353178566379e-26
3SALATAi,0
3SALATAim,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4ABUTtm,-100
4HGLSDm,-0
4NPHSULT,0
5AOPtm,100
5HOXINOXDA,0
A_MANASEly,0
A4GALTc,0
A4GALTg,0
AACTOOR,5.02740793824214e-27
AACTtm,0
ABTArm,-100
ACACT10m,-0
ACACT1rm,0
ACACT1x,0
ACACt2m,0
ACACT4p,2.93879115732941e-31
ACACT5p,0
ACACT6p,3.64521529397882e-31
ACACT7p,3.41840484459889e-31
ACACT8p,0
ACACT9p,-0
ACALDtm,-75.1390532061286
ACCOALm,0
ACETONEt2,88.1942801272045
ACETONEt2m,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACNMLr,0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,0
ACOAO7p,3.79584435426772e-31
ACONTm,89.0647800484059
ACP1_FMN,0
ACRNtm,57.3409037564461
ACS2,0
ACSm,0
ACt2m,-75.1390532061285
ACTLMO,0
ACTNMO,88.1942801272045
ADA,0
ADAe,0
ADEt,-0
ADK1m,100
ADK3m,-96.4906543914322
ADMDC,0
ADNCYC,0
ADNK1m,3.50934560856774
ADNt,3.50934560856773
ADNtl,-0
ADNtm,3.50934560856774
ADPMAN,-0
ADRNCPT1,0
ADRNCPT2,1.21823607622487e-13
ADRNCRNt,-99.9999999999999
ADSK,0
ADSL1,0
ADSL2,-0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AGPAT1,0
AHEXASE2ly,0
AHEXASEly,0
AIRCr,-0
AKGDm,1.77204718966291e-14
AKGMALtm,-100
AKGt4_3,2.26089584650134e-14
AKR1C1,-0
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNNaEx,13.3121734970991
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-24.520038450205
ALATHRNaEx,100
ALAtN1,100
ALCD21_D,0
ALCD21_L,100
ALCD22_D,0
ALCD22_L,100
ALCD2if,0
ALCD2yf,0
ALDD20x,0
ALDD20xm,-0
ALDD21,-0
ALDD2xm,75.1390532061286
ALDD2y,0
ALR2,11.8057198727955
ALR3,100
AMETt2m,-0
AMPDA,1.43125288655315
AMY1e,-0
AMY2e,-0
ANDRSTRNtr,2.45726013048633e-15
AOBUTDsm,5.03131688944349e-27
APAT2rm,-0
APRTO2,0
ARABR,0
ARACHCPT1,0
ARACHCPT2,0
ARACHCRNt,-100
ARACHDt2,-100
ARGLYSex,0
ARGNm,0
ARGSS,-0
ARSA,-0
ARTCOAL1,0.456114571894657
ARTCOAL2,1
ASAH1,0
ASCBt,87.6679557068072
ASCBt4,-100
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNNm,-0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPCTr,2.65034061056278e-13
ASPGLUm,0
ASPTAm,1.02353178566379e-26
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPtm,100
B3GALT3g,-0
BAMPPALDOX,0
BDHm,-0
BILGLCURtr,8.79302178137344
BILIRED,0
BILIRUBtr,-8.79302178137344
BMTer_U,0
BPNT2,2.45726013048633e-15
BTND1,-0
BTND1n,-0
BTNDe,-0
BTNDm,0
BTNt2,2.44748816268308e-26
BTNt2m,0
BTNt3i,0
BUTt2m,0
C14STRr,-0
C160CPT1,-2
C160CPT2,-2
C160CRNt,98
C161CPT1,0
C161CPT12,0
C161CPT2,0
C161CPT22,-2.74703746561942e-29
C161CRN2t,-100
C161CRNt,0
C180CPT1,-3.87032823014889e-28
C180CPT2,-3.84585245186719e-28
C180CRNt,-100
C181CPT1,0
C181CPT2,0
C181CRNt,100
C204CPT1,-1.21823607622487e-13
C204CPT2,-1.21823607622487e-13
C204CRNt,-100
C226COAtx,4.61236800777529e-15
C226CPT1,-4.61236800777529e-15
C226CPT2,-4.95671642360705e-15
C226CRNt,-100
C3STDH1Pr,0
C3STDH1r,0
C3STKR2r,-0
C4STMO1r,-0
C4STMO2Pr,0
C4STMO2r,0
CAT2p,0
CATm,0
CATp,0
CBL2tm,-0
CBPPer,10.9352199515942
CBPter,10.9352199515942
CBR2,0
CDIPTr,-0.815859246208576
CDS,0
CDSm,-0
CERK,0
