Var1_1,Var1
2AMADPTm,0
2HBO,0
2HBt2,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,0
34DHPHAMT,-0
3AIBTm,0
3AIBtmi,0
3DPHBH1,-0
3DSPHR,23.4826339998937
3HAO,-0
3HBCDm,0
3MOBt2im,98.4161214371637
3MOXTYROX,0
3SALAASPm,0
3SALACBOXL,0
3SALATAi,0
3SALATAim,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4ABUTtm,-100
4HGLSDm,-0
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5AOPtm,100
5FTHFt2,-0
5HOXINOXDA,0
5MTHFt2,-0
A_MANASEly,0
A4GALTc,0
A4GALTg,0
AACTOOR,94.9911334351193
AACTtm,94.9911334351193
ABTArm,-100
ABUTt4_2_r,-100
ACACT10m,-0
ACACT1rm,0
ACACT1x,0
ACACt2m,0
ACACT4p,5.32559260363067e-15
ACACT5p,5.32559260363067e-15
ACACT6p,0
ACACT7p,0
ACACT8p,0
ACACT9p,-0
ACALDtm,0
ACCOACm,0
ACCOAgt,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,5.00886656488067
ACETONEt2m,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGPID,0
ACGSm,0
ACHEe,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,0
ACOAO7p,0
ACONTm,-60.7547973529091
ACP1_FMN,0
ACRNtm,100
ACS2,0
ACSm,0
ACt2m,0
ACTLMO,0
ACTNMO,5.00886656488067
ADA,0
ADAe,0
ADEt,-0
ADK1m,32.1924332825754
ADK3,-1.36934788946555
ADK3m,1.42721813877751e-14
ADMDC,0
ADNCYC,0
ADNK1m,32.1924332825754
ADNt,32.1924332825754
ADNtl,-0
ADNtm,32.1924332825754
ADPMAN,-0
ADRNCPT1,0
ADRNCPT2,0
ADRNCRNt,-100
ADSK,0
ADSL1,0
ADSL2,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AGPAT1,0
AHANDROSTANGLCte,-0
AHEXASE2ly,0
AHEXASEly,0
AIRCr,0
AKGDm,-1.83714081637361e-14
AKGMALtm,-100
AKR1C1,-0
ALAASNNaEx,100
ALACYSNaEx,0
ALADGLNexR,-100
ALADGLYexR,100
ALAGLNexR,1.12736565888981e-13
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,20.1005939549658
ALATHRNaEx,100
ALAtN1,-100
ALCD21_D,0
