Var1_1,Var1
10FTHFtm,-100
24_25VITD2Hm,0
24_25VITD3Hm,0
25VITD2Hm,0
25VITD3Hm,0
2HBO,-21.5295700050808
2HBt2,-100
2HCO3_NAt,-9.79579581071657e-15
34DHPHEt,0
34DHPLACOX,0
34DHPLACOX_NADP,0
34DHXMANDACOX,-0
3AIBTm,0
3AIBtmi,0
3DSPHR,0
3HAO,-0
3HBCDm,0
3M4HDXPAC,0
3MOBt2im,0
3MOPt2im,5.02232912647011
3MOX4HOXPGALDOX,0
3MOX4HOXPGALDOX_NADP,0
3MOXTYROX,0
3SALAASPm,-2.38039680451162e-28
3SALATAi,0
3SALATAim,-6.34991284928071e-29
3SPYRSPm,-6.34991284928071e-29
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4ABUTtm,-100
4HOXPACDOX_NADP,-100
4MOPt2im,100
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5ADTSTSTERONEte,-8.63486840874315e-15
5AOPtm,100
5HOXINOXDA,0
5MTHFt,-100
A4GALTc,0
A4GALTg,0
AACTOOR,-6.34991284928071e-29
AACTtm,-6.34991284928071e-29
ABTArm,-100
ACACT1x,0
ACALDtm,-40
ACCOAgt,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,-0
ACGAMPM,-0
ACGPID,0
ACNAMlt,0
ACOAD10m,0
ACOAD1fm,0
ACOAD9m,0
ACS2,0
ACSm,0
ACt2m,-40
ADEt,-0
ADK1m,100
ADK3m,-96.6517805823533
ADMDC,0
ADNCYC,0
ADNK1m,3.34821941764671
ADNt,100
ADNtl,-0
ADNtm,3.34821941764671
ADRNCPT1,0
ADSK,0
ADSL1,-0
ADSL2,-0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AGMTm,-0
AGPAT1,-0
AGTix,-0
AHANDROSTANGLCte,-0
AHEXASE2ly,0
AHEXASEly,0
AKGDm,5.02232912647009
AKGMALtm,-100
AKGt4_3,-100
ALACYSNaEx,0
ALADGLNexR,-100
ALADGLYexR,-84.9950650446976
ALAGLNexR,-100
ALAGLYexR,-100
ALASERNaEx,-1.64812882354299e-14
ALASm,0
ALAt4,0
ALATA_L,-100
ALATHRNaEx,100
ALAtN1,100
ALCD21_D,100
ALCD21_L,3.37710779725445
ALCD22_D,100
ALCD22_L,3.3771077972545
ALCD2if,-0
ALDD2xm,40
ALDD2y,0
ALR2,3.37710779725445
ALR3,3.37710779725445
AMACR2p,0
AMPDA,1.36553911778319
AMPTASECGe,0
AMY1e,-0
AMY2e,-0
ANDRSTRNGLCte,-0
AOBUTDsm,-6.34991284928071e-29
APAT2rm,0
APRTO2,0
ARACHCPT1,0
ARGLYSex,0
ARGNm,0
ARGSS,0
ARSA,-0
ASCBt,54.2633264253963
ASCBt4,-100
ASNNm,0
ASNS1,0
ASNt4,0
ASNtm,0
ASNtN1,-100
ASPDt6,-0
ASPGLUm,0
ASPt6,0
ASPTAm,0
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPtm,100
B_MANNASEly,0
B3GALT5g,-0
B3GNT12g,0
B3GNT51g,0
BAAT3x,-0
BACCL,0
BACCLm,-0
BDHm,-0
BILDGLCURte,0
BILGLCURte,0
BILGLCURtr,0
BILIRED,0
BILIRUBtr,0
BMTer_U,0
BTND1,-0
BTND1n,-0
BTNDe,-0
BTNDm,-0
BTNPL,-0
BTNPLm,-0
BTNt4i,0
C14STRr,-0
C160CPT1,0
C160CPT2,-0
C161CPT1,0
C161CPT12,0
C180CPT1,0
C181CPT1,0
C204CPT1,0
C226CPT1,0
C3STDH1Pr,0
C3STDH1r,0
C4STMO1r,-0
C4STMO2Pr,0
C4STMO2r,0
CAATPS,0
CBL2tm,-0
CBPPer,42.4080923145897
CBPSam,0
CBPter,42.4080923145897
CDIPTr,-0.77840032727269
CDS,0
CDSm,0
CEPTC,0
CEPTE,0
CERK,0
CERT1gt,0
CERT1rt,0
CERT2gt,0
CERT2rt,0
CH25H,0
CHLP,0
CHLPCTD,0
CHOLD2m,0
CHOLt4,5.10275096737369
CHTNASE,0
CITMCOAHm,0
CITtam,-100
CITtbm,0
CKc,0
CLPNDCPT1,0
CLS_hs,0.345962295666985
CMPACNAtg,0
CO2ter,-42.4080923145897
COAtm,1.78070583931891e-14
COKECBESr,0
COQ6m,0
CREATt4_2_r,-100
CRNCARtp,-0
