Var1_1,Var1
1PPDCRp,25.3681620641729
2AMACHYD,0
2AMADPTm,0
2HBO,0
2HBt2,-100
2HCO3_NAt,-100
2OXOADPTm,0
34DHPHEt,0
3AIBTm,0
3AIBtmi,0
3DSPHR,0.519531753699346
3HAO,-0
3HBCDm,0
3MOBt2im,51.4239064521574
3MOXTYROX,0
3SALAASPm,0
3SALACBOXL,0
3SALATAi,0
41R1H2MAE12BOOX,0
41R2A1H12BOOX,0
42A12BOOX,0
4ABUTtm,-40.5881754098261
4NPHSULT,0
5AOPtm,100
5HOXINDACTO2OX,0
5HOXINOXDA,-0
7THFtm,-0
A4GALTc,0
A4GALTg,0
AACTOOR,-2.75743329715439e-14
AACTtm,-2.75743329715439e-14
ABTArm,-40.5881754098261
ACACT1x,0
ACACt2m,0
ACACT4p,0
ACACT5p,0
ACACT6p,0
ACACT7p,0
ACACT8p,2.51953175369934
ACACT9p,-0
ACALDtm,-61.905782815552
ACCOALm,0
ACETONEt2,77.294217184448
ACETONEt2m,0
ACGPID,0
ACHVESSEC,0
ACNAMlt,0
ACNAMPH,-0
ACOAD1fm,0
ACOAO7p,0
ACONTm,100
ACP1_FMN,0
ACS2,0
ACt2m,-61.905782815552
ACTLMO,0
ACTNMO,77.294217184448
ADK1m,-66.7963168665919
ADK3,-100
ADK3m,100
ADKd,-100
ADMDC,0
ADNCYC,0
ADNK1m,33.2036831334081
ADNt,33.2036831334081
ADNtl,-0
ADNtm,33.2036831334081
ADRNCPT1,0
ADRNCPT2,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AGPAT1,0
AHEXASE2ly,0
AHEXASEly,0
AKGDm,-1.64610906912972e-14
AKGt4_3,-100
ALADGLNexR,-76.8344792665657
ALADGLYexR,100
ALAGLNexR,-100
ALAGLYexR,-100
ALASm,0
ALAt4,0
ALAtN1,99.4769848767652
ALCD21_L,100
ALCD22_L,100
ALDD20x,0
ALDD20xm,-0
ALDD21,-0
ALDD2xm,61.905782815552
ALDD2y,0
ALOX15,0
ALR2,22.705782815552
ALR3,100
AMETt2m,0
AMPDA,1.36716536923686
AMY1e,-0
AMY2e,-0
ANDRSTRNtr,4.34206753423754e-17
AOBUTDsm,-2.75743329715439e-14
APAT2rm,-0
APRTO2,0
ARABR,0
ARACHCPT1,0
ARACHCPT2,0
ARACHDt2,-100
ARGDCm,0
ARGLYSex,0
ARGNm,0
ARSA,-0
ARTCOAL1,0.480468246300654
ARTCOAL2,1
ASCBt4,0
ASNNm,-0
ASNt4,0
ASNtN1,-100
ASPCTr,0
ASPDt6,-0
ASPGLUm,0
ASPt6,-0
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPtm,100
B_MANNASEly,0
B3GALT3g,0
B3GALT41g,0
B3GALT42g,0
B3GALT43g,0
B3GALT44g,0
B3GNT310g,0
B3GNT311g,0
B3GNT312g,0
B3GNT313g,0
B3GNT314g,0
B3GNT315g,0
B3GNT31g,0
B3GNT32g,0
B3GNT33g,0
B3GNT34g,0
B3GNT35g,0
B3GNT36g,-0
B3GNT37g,0
B3GNT39g,0
B3GNT51g,0
BACCL,0
BACCLm,0
BAMPPALDOX,0
BILGLCURtr,8.14271606135449
BILIRED,0
BILIRUBtr,-8.14271606135449
BPNT2,0
BTNPL,-0
BTNPLm,-0
BTNt2,0
BTNt2m,0
BTNt4i,0
BUTt2m,0
C14STRr,-0
C160CPT1,0
C160CPT2,-0
C161CPT1,0
C161CPT12,0
C161CPT2,-0
