Var1_1,Var1
1PPDCRp,0
2HBO,0
2HBt2,-100
2HCO3_NAt,-100
2OXOADOXm,-0
34DHPHEt,-0
3AIBTm,0
3AIBtmi,0
3DSPHR,0.508222363257634
3HAO,-0
3HKYNAKGAT,-0
3MOBt2im,94.1965902642386
3SALAASPm,0
3SALATAi,0
3SALATAim,0
4ABUTtm,-32.0825821141554
4HGLSDm,-0
5ADTSTSTERONEGLCte,-0
5AOPtm,100
5FTHFt2,-0
5MTHFt2,-0
A_MANASEly,-0
AACTOOR,1.01644472651592
AACTtm,1.01644472651592
AATAi,0
ABTArm,-32.0825821141554
ACACT1x,0
ACACt2m,1.01088489843314e-31
ACACT4p,-4.21027014871326e-17
ACACT5p,-4.21027014871326e-17
ACACT6p,-4.21027014871326e-17
ACACT7p,-4.21027014871326e-17
ACACT8p,1.01644472651533
ACACT9p,-0
ACALDtm,-100
ACCOACm,0
ACCOAgt,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,98.9835552734841
ACETONEt2m,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGAMtly,0
ACHVESSEC,0
ACNAMlt,0
ACNAMPH,-0
ACNMLr,0
ACOAD10m,-0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,0
ACOAO7p,-4.21027014871326e-17
ACONTm,31.0661373876395
ACP1_FMN,0
ACRNtm,100
ACS2,0
ACSm,0
ACt2m,-100
ACTNMO,98.9835552734841
ADA,0
ADAe,0
ADK1m,-66.7934945853331
ADK3,-2.45871387508749
ADK3m,100
ADKd,-0.383157692715644
ADMDC,0
ADNCYC,0
ADNK1m,33.2065054146669
ADNt,27.691692613663
ADNtm,33.2065054146669
ADRNCPT1,0
ADRNCPT2,0
ADRNCRNt,-100
ADSK,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AGMTm,-0
AGPAT1,0
AHANDROSTANGLCte,-0
AKGDm,-1.92029041730513e-14
AKGMALtm,-100
AKGt4_3,100
AKGtp,0
ALACYSNaEx,0
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-46.6843490919438
ALATHRNaEx,0
ALAtN1,-100
ALCD21_D,0
ALCD21_L,100
ALCD22_D,0
ALCD22_L,100
ALCD2if,0
ALCD2yf,0
ALDD20x,-0
ALDD20xm,-0
ALDD2xm,100
ALDD2y,0
ALR2,1.01644472651592
ALR3,100
AMACR2p,0
AMACRp,0
AMETt2m,-0
AMPDA,1.3374043260494
ANDRSTRNGLCte,-0
ANDRSTRNtr,-8.63486840874315e-15
AOBUTDsm,1.01644472651592
APAT2rm,-0
ARABR,0
ARACHCPT1,-0
ARACHCPT2,0
ARACHCRNt,-100
ARGLYSex,0
ARGNm,0
ARGtm,0
ARTCOAL1,0
ARTCOAL2,0
ASAH1,0
ASCBt4,-0
ASNNm,-0
ASNt4,100
ASNtN1,-100
ASPCTr,3.9558647490518e-14
