Var1_1,Var1
1PPDCRp,0
24_25VITD2Hm,0
24_25VITD3Hm,0
2AMACHYD,0
2AMADPTm,0
2HBO,0
2HBt2,-100
2MCITt,-5.76746854882811e-28
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,-0
34DHPLACOX_NADP,-100
3DSPHR,0.543885428105343
3HAO,-0
3HBCDm,0
3HKYNAKGAT,0
3HLYTCL,46.2636936651096
3MOBt2im,0
3MOPt2im,100
3SALAASPm,0
3SALATAi,0
4ABUTtm,-60.2298513658577
4HGLSDm,-0
4NPHSULT,0
5AOPtm,42.9449762275161
7DHCHSTEROLtr,-65.2813587822216
A4GALTc,0
A4GALTg,0
AACTOOR,57.0550237724839
AACTtm,57.0550237724839
ABTArm,-60.2298513658577
ACACT1x,0
ACACt2m,0
ACACT4p,6.87090661453416
ACACT5p,6.87090661453416
ACACT8p,2.08777085621069
ACALDtm,-57.4974579805763
ACCOACm,0
ACCOAgt,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,-0
ACETONEt2m,-0
ACGAMK,-0
ACGAMPM,-0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,-0
ACNAM9PL2,0
ACNAMPH,-0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,0
ACOAO7p,0
ACODA,-0
ACP1_FMN,0
ACS2,0
ACSm,0
ACt2m,-57.4974579805763
ADK1m,-7.42587434302635
ADK3m,10.9352199515941
ADMDC,0
ADNCYC,0
ADNK1m,3.50934560856777
ADNt,-96.4906543914322
ADNtl,-0
ADNtm,3.50934560856777
ADPMAN,-0
ADRNCPT1,0
AG13T16g,0
AG13T17g,-0
AG13T18g,-0
AG13T1g,-0
AG13T2g,-0
AG13T3g,-0
AGPAT1,0
AHEXASE2ly,0
AHEXASEly,0
AIRCr,-0
AKGDm,57.0550237724839
AKGMALtm,-100
AKGt4_3,-100
AKR1C1,-0
ALAASNNaEx,100
ALACYSNaEx,0
ALADGLNexR,-100
ALADGLYexR,100
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-60.7893907890954
ALATHRNaEx,100
ALAtN1,54.9376258797363
ALCD21_D,-0
ALCD21_L,-0
ALCD22_D,0
ALCD22_L,0
ALCD2if,-0
ALDD20x,-0
ALDD20xm,-0
ALDD21,-0
ALDD2xm,57.4974579805763
ALDD2y,35.6316354048895
ALDSTRNte,-0
ALDSTRNtm,0
ALOX15,0
AMPDA,1.4312528865531
AMY1e,-0
AMY2e,-0
ANDRSTRNtr,4.4810999007974e-16
AOBUTDsm,57.0550237724839
ARACHCPT1,0
ARACHDt2,-15.8287758178956
ARGLYSex,0
ARGNm,0
ARGSS,0
ARGtm,0
ARSA,-0
ARTCOAL1,0
ASCBt4,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPCTr,0
ASPDt6,-0
ASPGLUm,0
ASPt6,0
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPtm,100
B3GALT3g,-0
B3GALT41g,0
B3GALT42g,0
B3GALT43g,0
B3GALT44g,0
B3GNT12g,0
B3GNT51g,0
BALAVECSEC,0
BAMPPALDOX,0
BILDGLCURte,0
BILGLCURtr,0
BILIRED,0
