Var1_1,Var1
24_25VITD2Hm,0
24_25VITD3Hm,0
2AMACHYD,33.6365083908343
2AMACSULT,3.93464158384575e-14
2AMADPTm,0
2HBO,0
2HBt2,-100
2OXOADOXm,-0
2OXOADPTm,-0
34DHOXPEGOX,0
34DHPHAMT,0
34DHPLACOX,0
34DHPLACOX_NADP,0
34DHXMANDACOX,-0
3AIBTm,0
3AIBtmi,0
3DSPHR,0
3HAO,-0
3HBCDm,0
3HKYNAKGAT,0
3M4HDXPAC,-0
3MOBt2im,100
3MOX4HOXPGALDOX,0
3MOX4HOXPGALDOX_NADP,0
3SALAASPm,0
3SALACBOXL,0
3SALAOX,0
3SALATAi,0
3SALATAim,0
4ABUTtm,-100
4HGLSDm,-0
4HOXPACDOX_NADP,-100
4NPHSULT,0
5ADTSTSTERONEGLCte,-0
5ADTSTSTERONESULT,0
5AOPtm,100
5FTHFt2,-0
5HTRPVESSEC,0
5MTHFt2,-0
5THFtm,0
A_MANASEly,0
A4GALTc,0
A4GALTg,0
AACTOOR,12.9007622412321
AACTtm,12.9007622412321
ABTArm,-100
ACACT10m,-0
ACACT1rm,0
ACACT1x,0
ACACt2m,0
ACACT4p,7.83204000045782
ACACT5p,7.83204000045782
ACACT6p,0
ACACT7p,0
ACACT8p,0
ACACT9p,-0
ACALDtm,0
ACCOACm,0
ACCOAgt,0
ACCOALm,0
ACCOAtr,0
ACETONEt2,37.0992377587679
ACETONEt2m,0
ACGAM6PSi,0
ACGAMK,0
ACGAMPM,0
ACGAMtly,0
ACGPID,0
ACGSm,0
ACHVESSEC,0
ACITL,0
ACNAM9PL,0
ACNAM9PL2,0
ACNAMlt,0
ACNAMPH,0
ACNMLr,0
ACOAD10m,0
ACOAD1fm,0
ACOAD8m,0
ACOAD9m,1.74513000679567e-28
ACOAO7p,0
ACODA,-0
ACONTm,100
ACP1_FMN,0
ACRNtm,47.6646971773486
ACS2,0
ACSm,0
ACt2m,0
ACTLMO,0
ACTNMO,37.0992377587678
ADA,0
ADAe,0
ADEt,-0
ADK1m,100
ADK3m,-96.4906543914324
ADMDC,0
ADNCYC,0
ADNK1m,3.50934560856765
ADNt,3.50934560856763
ADNtl,-0
ADNtm,3.50934560856765
ADPMAN,-0
ADRNCPT1,0
ADRNCPT2,0
ADRNCRNt,-100
ADRNLPVESSEC,0
ADSK,0
ADSL1,0
ADSL2,0
AG13T16g,0
AG13T17g,0
AG13T18g,0
AG13T1g,0
AG13T2g,0
AG13T3g,0
AGMTm,0
AGPAT1,-0
AHANDROSTANGLCte,-0
AHCYStr,0
AHEXASE2ly,0
AHEXASEly,0
AIRCr,0
AKGDm,1.97319705014698e-14
AKGMALtm,49.2051997785022
AKGt4_3,0
AKR1C1,-0
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNNaEx,8.47792677096237
ALASERNaEx,0
ALASm,0
ALAt4,0
ALATA_L,-80.8408304514466
ALATHRNaEx,0
ALAtN1,-100
ALCD21_D,100
ALCD21_L,87.2879663537091
ALCD22_D,37.2879663537091
ALCD22_L,0
ALCD2if,0
ALCD2yf,0
ALDD20x,-0
ALDD20xm,-0
ALDD21,-0
ALDD2xm,0
ALDD2y,0
ALOX15,0
ALR2,50.1887285949412
ALR3,87.287966353709
AMACR2p,18.8363004116772
AMACRp,0
AMETt2m,-0
AMPDA,1.43125288655309
AMY1e,-0
AMY2e,-0
ANDRSTRNGLCte,-0
ANDRSTRNtr,5.96762750422716e-30
ANTIPYRENEte,4.99251795923312e-14
AOBUTDsm,12.9007622412321
APAT2rm,-0
ARABR,0
ARACHCPT1,-0
ARACHCPT2,0
ARACHCRNt,-100
ARACHDt2,-100
ARGDCm,0
ARGLYSex,0
ARGNm,0
ARGSS,-1.70849476079775e-14
ARGtm,0
ARSA,-0
ASAH1,0
ASCBt4,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNNm,-0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPCTr,0
ASPDt6,-0
ASPGLUm,0
ASPt6,0
ASPTAm,0
ATPasel,0
ATPH1e,0
ATPH2e,0
ATPtm,100
B_MANNASEly,0
B3GALT3g,0
B3GALT41g,0
B3GALT42g,-0
B3GALT43g,-0
B3GALT44g,-0
B3GNT12g,0
B3GNT31g,0
B3GNT32g,0
B3GNT33g,0
B3GNT51g,0
BAAT3x,18.8363004116772
BACCL,0
BACCLm,0
BAMPPALDOX,0
BDHm,-0
BILDGLCURte,0
BILGLCURte,0
BILGLCURtr,0
BILIRED,0
BILIRUBtr,0
BMTer_U,0
BPNT2,-3.93464158384575e-14
BTND1,-0
BTND1n,-0
BTNDe,-0
BTNDm,-0
BTNPL,-0
BTNPLm,-0
BTNt2,-100
BTNt2m,0
BTNt3i,0
BUP2,-0
BUTt2m,0
C14STRr,-0
C160CPT1,2.41781738084727e-14
C160CPT2,2.63860396220755e-14
C160CRNt,100
C161CPT1,0
C161CPT12,0
C161CPT2,0
C161CPT22,-1.70826347792702e-29
C161CRN2t,-100
C161CRNt,0
C180CPT1,-2.41781738084727e-14
C180CPT2,0
C180CRNt,-100
C181CPT1,0
C181CPT2,0
C181CRNt,100
C204CPT1,5.30006830248104e-30
C204CPT2,2.8164474138976e-30
C204CRNt,-100
C226CPT1,-0
C226CPT2,-0
C3STDH1Pr,0
C3STDH1r,0
C3STKR2r,-0
C4STMO1r,-0
C4STMO2Pr,0
C4STMO2r,0
CAATPS,0
CAT2p,0
CAt7r,-1.95631383548786e-14
CATm,6.50398043000111e-15
CATp,52.9645349283175
CBL2tm,-0
CBPPer,0
CBPSam,0
CBPter,0
CBR2,0
CDIPTr,-0.815859246208575
CDS,0
CDSm,-0
CEPTC,0
CEPTE,0
CERK,0
CERT1gt,0
CERT1rt,0
CERT2gt,0
CERT2rt,0
CGLYt3_2,100
CH25H,0
CHLP,0
CHLPCTD,0
CHOLATEt3,0
CHOLK,0
CHOLt4,-94.6516896101289
CHOLtu,100
CHSTEROLSULT,0
CHSTEROLt1,-0
CHSTEROLtg,0
CHTNASE,-0
CITRtm,-100
CITtam,-100
CITtbm,88.0531830120187
CK,-0
CKc,0
CLHCO3tex2,100
CLOHtex2,28.0249784461812
CLOXAtex2,0
CLPNDCPT1,0
CLPNDCPT2,0
CLPNDCRNt,100
CLS_hs,0.362611021437269
CMPACNAtg,0
CMPSAS,0
CMPSASn,0
CO2ter,0
CO2tm,-90.0540607299087
CO2tp,-0.699669263946583
COAtm,-19.7678145699282
COKECBESr,0
COQ3m,-0
COQ6m,0
COQ7m,-0
CREATt4_2_r,-100
CRNCAR3tp,0
CRNCARtp,0
CRNt,-1.37363395993511
CRNtim,-100
CRNtuNa,0
CSm,0
CSNAT2m,-23.8323485886743
CSNAT2x,0
CSNAT3x,0
CSNATm,-52.3353028226514
CSNATp,23.014799649423
CSNATr,-75.3501024720744
CSNt,-0
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTA,0
CYStec,100
CYSTGLUex,-0
CYSTHRNaEx,0
CYTDK1,0
CYTDt,2.1586522129668
CYTDtl,-0
CYTDtm,0
CYTK10,100
CYTK10n,-100
CYTK11,-100
CYTK11n,-100
CYTK12,100
CYTK12n,100
CYTK13,-100
CYTK13n,-100
CYTK14,1.50786216308425
CYTK14n,-100
CYTK1m,-0
CYTK1n,100
CYTK2n,100
CYTK3n,1.67280075966923e-14
CYTK4n,100
CYTK5,-2.15865221296678
CYTK5n,100
CYTK6,-100
CYTK6n,100
CYTK7,-100
CYTK7n,-100
CYTK8,100
CYTK8n,0
CYTK9,-97.8413477870332
CYTK9n,-100
DADA,0
DADAe,0
DADNt4,100
DAGK_hs,0
DAGt,-0.543885428105343
DALAt2r,-65.1138137826149
DASCBR,-0
DATPtn,0.410044698542419
DCIm,0
DCK1m,1.01159703638749
DCK1n,9.47128556135601e-17
DCK2n,-2.1164943615033e-14
DCSPTN1CPT1,0
DCSPTN1CPT2,-3.17759736078602e-16
DCSPTN1CRNt,100
DCTPtn,0.293684445394652
DCYTt,1.01159703638747
DESAT16_2,0
DESAT18_10,0
DESAT18_3,0
DESAT18_4,0
DESAT18_5,0
DESAT18_6,0
DESAT18_7,0
DESAT18_8,0
DESAT18_9,0
DESAT20_1,0
DESAT20_2,0
DESAT24_1,0
DGAT,0
DGCHOLtx,18.8363004116772
DGNSKm,0
DGSNt,-0
DGTPtn,0.307867892450344
DHAAt1r,-0
DHCR241r,0
DHCR242r,0
DHCR243r,0
DHCR71r,-0
DHCR72r,0
DHCRD1,0
DHCRD2,0
DHDPBMTm,-0
DHEASULT,0
DHORD9,0
DHPM1,-0
DINt,0
D_LACt2,37.2879663537091
D_LACtm,-62.7120336462909
DLNLCGCPT1,7.49458707691945e-16
DLNLCGCPT2,-1.70826347792702e-30
DLNLCGCRNt,-100
DLNLCGt,0
DMANTIPYRINEte,-4.99251795923312e-14
DMATTx,0
DMGDHm,0
DNDPt10m,0
DNDPt11m,0
DNDPt12m,0
DNDPt13m,0
DNDPt14m,0
DNDPt15m,0
DNDPt16m,0
DNDPt17m,0
DNDPt18m,0
DNDPt19m,0
DNDPt1m,0
DNDPt20m,0
DNDPt21m,0
DNDPt23m,0
DNDPt24m,0
DNDPt25m,0
DNDPt28m,0
DNDPt2m,0
DNDPt30m,0
DNDPt31m,0
DNDPt32m,0
DNDPt37m,0
DNDPt38m,0
DNDPt39m,0
DNDPt3m,0
DNDPt40m,0
DNDPt41m,0
DNDPt42m,0
DNDPt43m,0
DNDPt44m,0
DNDPt45m,0
DNDPt46m,0
DNDPt47m,0
DNDPt48m,0
DNDPt49m,0
DNDPt4m,0
DNDPt50m,0
DNDPt51m,0
DNDPt52m,0
DNDPt53m,0
DNDPt54m,0
DNDPt55m,0
DNDPt56m,0
DNDPt57m,0
DNDPt58m,0
DNDPt59m,0
DNDPt5m,0
DNDPt60m,0
DNDPt61m,0
DNDPt62m,0
DNDPt63m,0
DNDPt6m,0
DNDPt7m,0
DOLPGT3_Ler,0
DOLPGT3_Uer,-0
DOLPMT3_Uer,-0
DOPAMT,0
DOPASULT,0
DOPAtu,100
DOPAVESSEC,0
DPGase,0
DPGM,0
DPMVDx,0
DRPA,100
DTTPtn,0.40718312589083
DURIK1,99.9999999999999
DURIK1m,0
DURIt,-0
DUTPDPm,0
DUTPDPn,0
EBP1r,0
EBP2r,-0
ECOAH12m,0
ECOAH1m,0
ECOAH1x,0
ECOAH9m,-0
EHGLAT2m,0
EHGLATm,0
EICOSTETCPT1,9.82119168112231e-16
EICOSTETCPT2,0
EICOSTETCRNt,100
ELAIDCPT1,0
ELAIDCPT2,4.06453401874615
ELAIDCRNt,100
ESTRADIOLGLCt,0
ESTRADIOLGLCt2,0
ESTRIOLGLCte,-0
ESTRONEGLCt,-0
ESTRONESt,0
ESTSULT,0
ETF,0
ETFQO,0
ETHAK,0
ETHP,0
ETOHMO,0
EX_13_cis_retnglc_e,-0
EX_acetone_e,-37.0992377587679
EX_ala_D_e,65.1138137826149
EX_antipyrene_e,-4.99251795923312e-14
EX_bilglcur_e,-0
EX_bilirub_e,-0
EX_chol_e,-5.34831038987109
EX_cholate_e,-100
EX_crn_e,1.37363395993511
EX_dag_hs_e,0.543885428105343
EX_dmantipyrine_e,4.99251795923312e-14
EX_gbside_hs_e,-0
EX_gsn_e,-100
EX_h2o2_e,-100
EX_inost_e,-0
EX_lac_D_e,-37.2879663537091
EX_o2s_e,-100
EX_ocdca_e,-0
EX_ocdcea_e,-7.83204000045782
EX_ps_hs_e,-100
EX_retfa_e,91.2069782186266
EX_Rtotal_e,91.2069782186266
EX_tdchola_e,3.93464158384575e-14
EX_urate_e,100
F1PGT,-0
FACOAL140i,0
FACOAL150,0
FACOAL160i,0
FACOAL170,0
FACOAL180i,0
FACOAL181i,0
FACOAL1821,0
FACOAL1831,0
FACOAL204,0
FACOAL80i,-0
FADDP,0
FAEL183,0
FAEL184,0
FAEL204,0
FAEL205,0
FALDH,6.32315680181008e-14
FALDtly,0
FAOXC11,0
FAOXC140,0
FAOXC150m,0
FAOXC160,0
FAOXC16080m,0
FAOXC16080x,0
FAOXC161802m,0
FAOXC16180m,0
FAOXC170m,0
FAOXC180,0
FAOXC180x,1.80637904287561e-28
FAOXC1811601m,0
FAOXC1811602m,0
FAOXC1811603m,0
FAOXC182806m,0
FAOXC18280m,0
FAOXC183803m,0
FAOXC183806m,0
FAOXC183806x,0
FAOXC18480m,-7.56197054388473e-16
FAOXC18480x,0
FAOXC200180m,0
FAOXC200180x,0
FAOXC2031836m,0
FAOXC204,0
FAOXC204184m,0
FAOXC2051843m,-1.43434000808482e-15
FAOXC2051843x,0
FAOXC2242046m,0
FAOXC2242046x,-0
FAOXC2251836m,-3.17759736078605e-16
FAOXC2251836x,0
FAOXC2252053m,0
FAOXC2252053x,0
FAOXC226,0
FAOXC226205m,0
FAOXC226205x,-0
FAOXC240200x,0
FAOXC241181x,0
FAOXC2442246x,-0
FAOXC2452253x,0
FAOXC2452256x,0
FAOXC246226x,-0
FAOXC260240x,0
FAOXC80,0
FAS100COA,0
FAS120COA,0
FAS140COA,0
FAS160COA,0
FAS180COA,-2.41781738084725e-14
FAS80COA_L,0
FATP1t,-100
FATP2t,68.9243066018098
FATP3t,-100
FATP4t,0
FATP5t,-100
FATP6t,0
FATP7t,0
FATP8t,0
FATP9t,0
FBA4,0
FBP26,0
FCLTm,0
FDH,0
FE3R2e,0
FK,-0
FKYNH,0
FOLR2,0
FOLt2,0
FPGS2,0
FPGS2m,0
FPGS3,0
FPGS3m,0
FPGS4,0
FPGS4m,0
FPGS5,0
FPGS5m,0
FPGS6,0
FPGS6m,0
FPGS7m,0
FPGS8,0
FPGS8m,0
FPGS9,0
FPGS9m,0
FPGSm,0
FRUt1r,-0
FTHFDH,0
FTHFLm,-0
FUCASE2e,0
FUCASE2ly,0
FUCASEe,0
FUCASEly,0
FUMAC,-0
FUMm,100
FUMSO3tm,-1.30079608600022e-14
FUMSO4tm,100
FUMtm,3.21794682247462e-14
FUMTSULtm,-100
G14T18g,0
G14T19g,0
G14T20g,0
G14T21g,0
G14T2g,0
G14T3g,0
G14T4g,0
G14T5g,0
G3PD2m,0
G5SDym,0
G6PDH1rer,0
G6PDH2rer,0
G6PPer,17.8843143003967
G6Pter,17.8843143003967
GACMTRc,0
GALASE10ly,0
GALASE11ly,0
GALASE12ly,0
GALASE13ly,0
GALASE14ly,0
GALASE15ly,0
GALASE16ly,0
GALASE17ly,0
GALASE18ly,0
GALASE19ly,0
GALASE1ly,0
GALASE20ly,0
GALASE3ly,0
GALASE4ly,0
GALASE5ly,0
GALASE6ly,0
GALASE7ly,0
GALASE8ly,0
GALASE9ly,0
GALC,0
GALGLUSIDEtg,0
GALNACT1g,0
GALNACT2g,0
GALNACT3g,0
GALNACT4g,0
GALNACT5g,0
GALNTg,0
GALOR,0
GALt1r,100
GALT2g,0
GALTg,0
GAMt1r,-0
GAO1,0
GAO1g,0
GAO2,0
GAO2g,0
GARFT,0
GASNASE2ly,0
GASNASE3ly,0
GASNASEly,0
GBA,0.543885428105343
GBAl,0
GBGT1,0
GBSIDEte,-0
GCALDDm,-0
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,87.0992377587679
GCCbim,87.0992377587679
GCCcm,87.0992377587679
GCNTg,0
GDPFUCtg,0
GFUCS,0
GGH_10FTHF5GLUe,0
GGH_10FTHF5GLUl,-0
GGH_10FTHF6GLUe,0
GGH_10FTHF6GLUl,-0
GGH_10FTHF7GLUe,0
GGH_10FTHF7GLUl,-0
GGH_5DHFe,-0
GGH_5DHFl,-0
GGH_5THFe,-0
GGH_5THFl,-0
GGH_6DHFe,-0
GGH_6DHFl,-0
GGH_6THFe,-0
GGH_6THFl,-0
GGH_7DHFe,-0
GGH_7DHFl,-0
GGH_7THFe,-0
GGH_7THFl,-0
GGLUCT,-0
GGNG,0
GHMT2rm,-0
GHMT3,0
GLACO,-0
GLAl,0
GLB1,0
GLBRAN,0
GLCAASE1ly,0
