Var1,pdx1057_cluster_0
2AMACHYD,0.00098479932120561
2AMADPTm,0.3127401807718
2DR1PP,NaN
2HCO3_NAt,0.00689744113883301
2OXOADOXm,0.150353867531151
2OXOADPTm,0.3127401807718
34DHPHEt,0.00816123379457406
34HPPOR,NaN
3AIBTm,0.138887463598853
3AIBtmi,0.138887463598853
3HAO,0.170206966573343
3HBCOAHLm,NaN
3HKYNAKGAT,0.0844697625576773
3HLYTCL,0.00270958207761488
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.183665741314101
3SALAOX,NaN
3SALATAi,0.177290297401884
3SALATAim,0.290532233170148
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,0.000662928254444858
5MTHFt2,0.073296962953021
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0235109346326213
ABTArm,0.138887463598853
ABUTt4_2_r,0.113897799517824
ACACT10m,0.877995413016957
ACACt2m,0.0748746040755829
ACALDtm,NaN
ACETONEt2,0.441870895820841
ACETONEt2m,0.0748746040755829
ACGSm,0.010373241054046
ACITL,0.320684581397202
ACOAD10m,0.414062476818813
ACOAD8m,0.324969860697432
ACOAD9m,0.414062476818813
ACOAHi,NaN
ACONTm,0.71076648243567
ACSm,0.0471194911490648
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0216272382594118
ACTNMO,0.0216272382594118
ADCim,NaN
ADK1m,0.624012413115336
ADK3,NaN
ADK3m,0.927010949632884
ADMDC,0.887427391696813
ADNt,0.0244870754978598
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.150353867531151
AKGMALtm,0.679933363045469
AKGt4_3,0.0185800734014734
AKGtp,NaN
ALAASNNaEx,0.0362569240943058
ALACYSNaEx,0.239063955216934
ALAGLNexR,0.731088136017875
ALAGLNNaEx,0.0362569240943058
ALAGLYexR,0.731088136017875
ALASERNaEx,0.239063955216934
ALASm,0.277513010695842
ALAt4,1.27839344897758
ALATA_L,0.144880530738912
ALATHRNaEx,0.239063955216934
ALAtN1,0.29000082688466
ALDD2xm,0.296820653280877
ALDD2y,0.45774065322703
ALR2,0.789464774643922
AMCOXO,NaN
AMETt2m,0.298736282947598
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0485853413306764
ARGNm,0.0782049339242205
ARGt4,NaN
ARGtm,0.046788875189347
ASNALANaEx,0.0362569240943058
ASNCYSNaEx,0.0362569240943058
ASNGLNNaEx,0.0362569240943058
ASNS1,0.112331049558286
ASNSERNaEx,0.0362569240943058
ASNt4,1.27839344897758
ASNTHRNaEx,0.0362569240943058
ASNtN1,0.29000082688466
ASPGLUm,0.183665741314101
ASPTAm,0.290532233170148
ATP1ter,NaN
ATPtm,2.07898130562139
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.608740976019881
CATp,0.608740976019881
CBPPer,0.484854105704179
CBPSam,0.0276200459679888
CBPter,NaN
CHLP,0.211602392020671
CHLtm,NaN
CHOLD2m,0.0115911085448392
CHOLK,0.164380855764598
CHOLt4,NaN
CHOLtu,0.0406865483157367
CHSTEROLt1,0.212516573852266
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.046788875189347
CITt4_2,NaN
CITtam,0.442431187493279
CITtbm,0.442431187493279
CK,NaN
CKc,1.28724248120448
CLFORtex,0.00531619265956489
CLHCO3tex2,0.0470787794095604
