Var1,pdx352_cluster_2
2AMACHYD,0.105685947118549
2AMADPTm,0.0564520898667771
2DR1PP,NaN
2HCO3_NAt,0.00598078971897948
2OXOADOXm,0.171928789514267
2OXOADPTm,0.0564520898667771
34DHPHEt,0.000393474644119991
34HPPOR,NaN
3AIBTm,0.0459602883424269
3AIBtmi,0.0459602883424269
3HAO,0.184107150338829
3HBCOAHLm,NaN
3HKYNAKGAT,0.185400271353695
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.140082262423156
3SALAOX,NaN
3SALATAi,0.216242161172453
3SALATAim,0.339152288053311
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,0.00411151815842688
5MTHFt2,0.0828004368827606
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.00170102212468442
ABTArm,0.0459602883424269
ABUTt4_2_r,0.00208881812707805
ACACT10m,1.07405707294148
ACACt2m,0.555991941403035
ACALDtm,NaN
ACETONEt2,0.555991941403035
ACETONEt2m,0.555991941403035
ACGSm,0.00945230036718464
ACITL,0.399649001552843
ACOAD10m,0.587521488999343
ACOAD8m,0.322329582687858
ACOAD9m,0.587521488999343
ACOAHi,NaN
ACONTm,0.753923982923243
ACSm,0.262201083264831
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.138873071727418
ACTNMO,0.138873071727418
ADCim,NaN
ADK1m,0.781983180108305
ADK3,0.000262124068610667
ADK3m,1.31044695548344
ADMDC,0.740996172555805
ADNt,0.123261613959324
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.171928789514267
AKGMALtm,0.788844240675337
AKGt4_3,0.00563569466978236
AKGtp,NaN
ALAASNNaEx,0.390406249418939
ALACYSNaEx,0.390406249418939
ALAGLNexR,0.00635907097357028
ALAGLNNaEx,0.390406249418939
ALAGLYexR,0.00635907097357028
ALASERNaEx,0.390406249418939
ALASm,0.414693651910829
ALAt4,1.51609222111738
ALATA_L,0.0560933764717018
ALATHRNaEx,0.390406249418939
ALAtN1,0.345302875610275
ALDD2xm,0.497119635715425
ALDD2y,0.85281583440933
ALR2,0.903147820414715
AMCOXO,NaN
AMETt2m,0.607379885744182
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0720285099003851
ARGNm,0.393565441116543
ARGt4,NaN
ARGtm,0.0692066195016977
ASNALANaEx,0.390406249418939
ASNCYSNaEx,0.390406249418939
ASNGLNNaEx,0.390406249418939
ASNS1,0.127495688561639
ASNSERNaEx,0.390406249418939
ASNt4,1.51609222111738
ASNTHRNaEx,0.390406249418939
ASNtN1,0.345302875610275
ASPGLUm,0.140082262423156
ASPTAm,0.339152288053311
ATP1ter,NaN
ATPtm,1.93328210446709
ATPtx,NaN
BALAVECSEC,0.00924318958912941
BETALDHxm,NaN
BHMT,0.00427633620408953
CATm,0.688438470642192
CATp,0.688438470642192
CBPPer,0.507648549987423
CBPSam,0.00778035088648164
CBPter,NaN
CHLP,0.200297574660692
CHLtm,NaN
CHOLD2m,0.00272385163784403
CHOLK,0.176733949892438
CHOLt4,NaN
CHOLtu,0.145647890103574
CHSTEROLt1,0.361988126174411
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0692066195016977
CITt4_2,NaN
CITtam,0.538945520018797
CITtbm,0.538945520018797
CK,0.000909089881838658
CKc,1.49782086700049
CLFORtex,0.00582919057598227
CLHCO3tex2,0.105831906256373
CLOHtex2,0.105831906256373
CLOXAtex2,0.105831906256373
CO2ter,NaN
CO2tm,NaN
COAtm,0.12326170003041
