Var1,pdx861_cluster_5
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.160231548541224
2OXOADPTm,NaN
34DHPHEt,NaN
34HPPOR,NaN
3AIBTm,0.157243534633579
3AIBtmi,0.157243534633579
3HAO,0.166601166253545
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0875227344163887
3SALAOX,NaN
3SALATAi,0.215263683653746
3SALATAim,0.448136611798388
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.157243534633579
ABUTt4_2_r,NaN
ACACT10m,0.989604101474505
ACACt2m,0.0998938423610085
ACALDtm,NaN
ACETONEt2,0.0998938423610085
ACETONEt2m,0.0998938423610085
ACGSm,0.143804762969839
ACITL,0.579416855184678
ACOAD10m,0.799839361415796
ACOAD8m,0.526052576922845
ACOAD9m,0.799839361415796
ACOAHi,NaN
ACONTm,0.67291458537974
ACSm,0.192523783774844
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.137536352987285
ACTNMO,0.137536352987285
ADCim,NaN
ADK1m,0.822585995929116
ADK3,NaN
ADK3m,1.50854438848107
ADMDC,0.408680332455488
ADNt,0.0701079397968968
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.160231548541224
AKGMALtm,0.960431240059813
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,0.309372313796278
ALACYSNaEx,0.309372313796278
ALAGLNexR,0.0320740936405207
ALAGLNNaEx,0.309372313796278
ALAGLYexR,0.0320740936405207
ALASERNaEx,0.309372313796278
ALASm,0.369956975443539
ALAt4,0.284651437408713
ALATA_L,0.0941040714251855
ALATHRNaEx,0.309372313796278
ALAtN1,0.483677864543969
ALDD2xm,0.81424556239004
ALDD2y,0.886455126611903
ALR2,1.05458044404183
AMCOXO,NaN
AMETt2m,0.460980325564044
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.779301059940058
ARGNm,0.381742341751781
ARGt4,NaN
ARGtm,NaN
ASNALANaEx,0.309372313796278
ASNCYSNaEx,0.309372313796278
ASNGLNNaEx,0.309372313796278
ASNS1,0.174470859505623
ASNSERNaEx,0.309372313796278
ASNt4,0.284651437408713
ASNTHRNaEx,0.309372313796278
ASNtN1,0.483677864543969
ASPGLUm,0.0875227344163887
ASPTAm,0.448136611798388
ATP1ter,NaN
ATPtm,2.43857177352479
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.205593896494115
CATp,0.205593896494115
CBPPer,0.591155589573994
CBPSam,NaN
CBPter,NaN
CHLP,0.444869170054358
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.237516121338813
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,0.195160008738128
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.476473146845974
CITtbm,0.476473146845974
CK,NaN
CKc,1.58675273656201
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.267555294755201
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.332102570112261
CYSALANaEx,0.309372313796278
CYSASNNaEx,0.309372313796278
CYSGLNNaEx,0.309372313796278
CYSGLUexR,0.0706302239966211
CYSGLYexR,0.779301059940058
CYSO,0.430009393504075
CYSSERNaEx,0.309372313796278
CYSt4,0.284651437408713
CYSTA,0.215263683653746
CYStec,NaN
CYSTHRNaEx,0.309372313796278
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,0.936550689707252
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,1.53228416484916
DPGM,1.53228416484916
DTTPtn,NaN
ECOAH12m,1.16785029644378
ECOAH1m,1.16785029644378
ECOAH9m,1.16785029644378
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,0.864670308974527
FKYNH,0.162575392582211
FORtr,NaN
