Var1,PDX-352_cluster_0
2AMACHYD,0.0387527279754324
2AMADPTm,0.0113142882342389
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.186869966117286
2OXOADPTm,0.0113142882342389
34DHPHEt,NaN
34HPPOR,NaN
3AIBTm,NaN
3AIBtmi,NaN
3HAO,0.0847444877986064
3HBCOAHLm,NaN
3HKYNAKGAT,0.0707896068067433
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0551738195313976
3SALAOX,NaN
3SALATAi,0.082028007266173
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,NaN
ABUTt4_2_r,0.00131787864205232
ACACT10m,NaN
ACACt2m,0.181526470287093
ACALDtm,NaN
ACETONEt2,0.181526470287093
ACETONEt2m,0.181526470287093
ACGSm,0.00354546211881791
ACITL,0.185276396549234
ACOAD10m,0.264568543336048
ACOAD8m,0.134786662838325
ACOAD9m,0.264568543336048
ACOAHi,NaN
ACONTm,NaN
ACSm,0.109239085116146
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,0.242159322432613
ADK3,NaN
ADK3m,NaN
ADMDC,0.420834658895167
ADNt,0.00843488057158584
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.186869966117286
AKGMALtm,0.0252789946880227
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,0.151253448761299
ALACYSNaEx,0.151253448761299
ALAGLNexR,0.464830633287893
ALAGLNNaEx,0.151253448761299
ALAGLYexR,0.464830633287893
ALASERNaEx,0.151253448761299
ALASm,0.132536312874675
ALAt4,1.49736835805226
ALATA_L,0.0132304506907736
ALATHRNaEx,0.151253448761299
ALAtN1,0.252079668484021
ALDD2xm,0.230141930156577
ALDD2y,0.587490043576608
ALR2,0.0032926151283716
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0240455788668233
ARGNm,0.0907226133840538
ARGt4,NaN
ARGtm,0.0223972280787123
ASNALANaEx,0.151253448761299
ASNCYSNaEx,0.151253448761299
ASNGLNNaEx,0.151253448761299
ASNS1,0.0467533856823013
ASNSERNaEx,0.151253448761299
ASNt4,1.49736835805226
ASNTHRNaEx,0.151253448761299
ASNtN1,0.252079668484021
ASPGLUm,0.0551738195313976
ASPTAm,NaN
ATP1ter,NaN
ATPtm,1.33149097434779
ATPtx,NaN
BALAVECSEC,0.000403073794415752
BETALDHxm,NaN
BHMT,NaN
CATm,0.368811582568391
CATp,0.368811582568391
CBPPer,0.232117077434979
CBPSam,0.00135927819603102
CBPter,NaN
CHLP,0.0611737367075205
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.0818722792798916
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0223972280787123
CITt4_2,NaN
CITtam,0.219850046998094
CITtbm,0.219850046998094
CK,NaN
CKc,1.65482149088644
CLFORtex,3.9426831756266e-05
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.0971120027124555
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,NaN
CYSALANaEx,0.151253448761299
CYSASNNaEx,0.151253448761299
CYSGLNNaEx,0.151253448761299
CYSGLUexR,0.464830633287893
CYSGLYexR,0.464830633287893
CYSO,NaN
CYSSERNaEx,0.151253448761299
CYSt4,1.49736835805226
CYSTA,0.082028007266173
CYStec,0.0298764361389752
CYSTHRNaEx,0.151253448761299
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,NaN
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,NaN
DPGM,NaN
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,0.0926707146578355
ECOAH9m,NaN
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,0.0549943465418343
FKYNH,0.14139954742558
FORtr,NaN
FUMAC,0.0282755495811051
FUMm,0.333259486000646
FUMSO3tm,0.0252789946880227
FUMSO4tm,0.0252789946880227
FUMtm,0.0252789946880227
FUMTSULtm,0.0252789946880227
G3PD2m,NaN
G5SADrm,NaN
G5SDym,NaN
G6PDH1rer,0.0771784399020074
G6PDH2rer,0.18409553094297
G6PPer,0.232117077434979
G6Pter,0.127483495484839
GABAVESSEC,0.000403073794415752
GACMTRc,NaN
GCC2am,0.000900493747902141
GCC2bim,0.000900493747902141
GCC2cm,0.000900493747902141
GCCam,0.000900493747902141
GCCbim,0.000900493747902141
GCCcm,0.000900493747902141
GHMT2rm,0.263798688757336
GLCMter,NaN
GLCt1r,0.44059905113775
GLCt2_2,NaN
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.151253448761299
GLNASNNaEx,0.151253448761299
GLNCYSNaEx,0.151253448761299
GLNSERNaEx,0.151253448761299
GLNTHRNaEx,0.151253448761299
GLNtm,NaN
GLNtN1,0.252079668484021
GLU5Km,NaN
GLUDC,0.000883523547046797
