Var1,pdx1057_cluster_3
2AMACHYD,NaN
2AMADPTm,0.328875184666463
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.0518718658511554
2OXOADPTm,0.328875184666463
34DHPHEt,0.0560891146134035
34HPPOR,NaN
3AIBTm,0.108589845877397
3AIBtmi,0.108589845877397
3HAO,0.131656056693911
3HBCOAHLm,NaN
3HKYNAKGAT,0.0983410511584581
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0720389879949918
3SALAOX,NaN
3SALATAi,0.361747571507004
3SALATAim,0.363286748175272
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,0.0566965303233391
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.108589845877397
ABUTt4_2_r,0.0146120801759566
ACACT10m,0.706622073157698
ACACt2m,0.197520988082737
ACALDtm,NaN
ACETONEt2,0.259824211824495
ACETONEt2m,0.197520988082737
ACGSm,NaN
ACITL,0.498096202177838
ACOAD10m,0.355245475122903
ACOAD8m,0.150689516177743
ACOAD9m,0.355245475122903
ACOAHi,NaN
ACONTm,0.561801545724367
ACSm,0.154509262028953
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,0.64021922138533
ADK3,NaN
ADK3m,0.983586877270552
ADMDC,0.870232870773428
ADNt,0.153664191219951
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.0518718658511554
AKGMALtm,0.768008892091017
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,0.296402790705013
ALACYSNaEx,0.360301725229047
ALAGLNexR,0.781622337655887
ALAGLNNaEx,0.296402790705013
ALAGLYexR,0.781622337655887
ALASERNaEx,0.360301725229047
ALASm,0.258969648810222
ALAt4,1.06897490972925
ALATA_L,0.0921446377594164
ALATHRNaEx,0.360301725229047
ALAtN1,0.337000518784672
ALDD2xm,0.416226788693963
ALDD2y,0.77046507735103
ALR2,0.848142910798354
AMCOXO,NaN
AMETt2m,0.223002542598084
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.781622337655887
ARGNm,0.0948656904124495
ARGt4,NaN
ARGtm,0.108821991437938
ASNALANaEx,0.296402790705013
ASNCYSNaEx,0.296402790705013
ASNGLNNaEx,0.296402790705013
ASNS1,0.527297603604478
ASNSERNaEx,0.296402790705013
ASNt4,1.06897490972925
ASNTHRNaEx,0.296402790705013
ASNtN1,0.337000518784672
ASPGLUm,0.0720389879949918
ASPTAm,0.363286748175272
ATP1ter,NaN
ATPtm,1.98411984262733
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.408353506928911
CATp,0.408353506928911
CBPPer,0.476594594564293
CBPSam,0.00527154595347317
CBPter,NaN
CHLP,0.202313920679207
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.230328764508432
CHOLt4,NaN
CHOLtu,0.0147967252290606
CHSTEROLt1,0.388742748047902
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.108821991437938
CITt4_2,NaN
CITtam,0.448162537375029
CITtbm,0.448162537375029
CK,NaN
CKc,1.09891583136901
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.076115983458819
CREATt4_2_r,0.116698610275424
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.476872986888778
CYSALANaEx,0.360301725229047
CYSASNNaEx,0.296402790705013
CYSGLNNaEx,0.296402790705013
CYSGLUexR,0.781622337655887
CYSGLYexR,0.781622337655887
CYSO,0.115402690557476
CYSSERNaEx,0.360301725229047
CYSt4,1.06897490972925
CYSTA,0.361747571507004
CYStec,0.0426923509833654
CYSTHRNaEx,0.360301725229047
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,0.404101877543207
DOPAt4_2_r,NaN
DOPAtu,0.0147967252290606
DOPAVESSEC,NaN
DPGase,1.43339246891558
DPGM,1.43339246891558
DTTPtn,NaN
ECOAH12m,0.931657917751317
ECOAH1m,0.931657917751317
ECOAH9m,0.931657917751317
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,NaN
FKYNH,0.0730784756354454
FORtr,NaN
FUMAC,0.0862114422903803
FUMm,0.746502656113589
FUMSO3tm,0.298638480123963
FUMSO4tm,0.298638480123963
FUMtm,0.298638480123963
FUMTSULtm,0.298638480123963
G3PD2m,0.151055081099186
G5SADrm,NaN
G5SDym,0.123540260780545
G6PDH1rer,0.0601090560624471
G6PDH2rer,0.416703788269133
G6PPer,0.476594594564293
G6Pter,0.0398888073739023
GABAVESSEC,NaN
GACMTRc,0.652912220530693
GCC2am,0.0546032948706551
GCC2bim,0.0546032948706551
GCC2cm,0.0546032948706551
GCCam,0.0546032948706551
GCCbim,0.0546032948706551
GCCcm,0.0546032948706551
GHMT2rm,0.793845131264235
GLCMter,NaN
GLCt1r,1.16676886696352
GLCt2_2,NaN
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.296402790705013
GLNASNNaEx,0.296402790705013
GLNCYSNaEx,0.296402790705013
GLNSERNaEx,0.296402790705013
GLNTHRNaEx,0.296402790705013
GLNtm,NaN
GLNtN1,0.337000518784672
GLU5Km,0.123540260780545
GLUDC,0.111565657204366
GLUDxm,0.503962620755155
GLUDym,0.503962620755155
GluForTx,NaN
GLUNm,0.0610177610411183
GLUt2m,0.136028770524514
GLUTCOADHm,0.331876149642337
GLUVESSEC,0.819317785169386
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,NaN
GLYATm,0.194230101518445
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCLTDy,0.77379477237345
GLYOp,NaN
GLYt4,1.06897490972925
GLYt7_211_r,0.11960945021818
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GNDer,0.889427552259307
GNMT,0.00772014860076483
GTHO,0.546267286923677
GTHOm,0.546267286923677
GTHP,1.5933716776658
GTHPm,1.481968288175
GTHRDt,NaN
GULNDer,NaN
GULNter,NaN
H2CO3Dm,NaN
H2O2syn,0.195666560687708
H2O2t,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otm,NaN
H2Otp,NaN
HACD1m,0.93683256744905
HACD9m,0.93683256744905
HCO3_CLt,0.265667145862603
HGNTOR,NaN
HIBDm,0.271912700526261
HISDC,NaN
HISt4,1.06897490972925
HISTAtu,0.0147967252290606
HISTAVESSEC,NaN
HIStiDF,0.196283763673491
HIStN1,NaN
HKYNH,NaN
HMGCOASim,NaN
HMGCOAtm,NaN
HMGLm,0.368520103920078
HOMt4,0.376806767662954
Htr,NaN
Htx,NaN
ICDHxm,0.484420953885188
ICDHy,0.531683985149113
ICDHyrm,0.721580901178823
ILEt4,NaN
ILEt5m,NaN
ILETAm,0.194772272335994
ILEtec,0.056175634368947
KCC2t,0.152931147609619
KYN3OX,0.681942079171514
KYNAKGAT,0.0983410511584581
KYNATESYN,NaN
LEUt4,0.781622337655887
LEUt5m,NaN
LEUTAm,0.194772272335994
LEUtec,0.056175634368947
L_LACDcm,0.264273639700329
LYSt4,0.0147967252290606
LYStiDF,0.376806767662954
LYStm,0.108821991437938
MACACI,0.235750165525508
MALSO3tm,0.298638480123963
MALSO4tm,0.298638480123963
MALtm,0.298638480123963
MALTSULtm,0.298638480123963
MDHm,1.22089669558507
ME1m,0.292438164869115
ME2,0.153240973373157
ME2m,0.292438164869115
MELATNOX,0.00566692671924371
METAT,1.12508128986418
METLEUex,0.606087207175781
METS,0.248347326752155
METt4,1.06897490972925
METtec,0.056175634368947
MGSA,NaN
MGSA2,NaN
MMMm,0.116962097488084
MMSAD1m,0.186929172891252
MMTSADm,NaN
MTHGXLt,NaN
NADHtpu,NaN
NADHtru,NaN
NADPHtru,NaN
NADPtru,NaN
NADtru,NaN
NAHCO3_HCLt,NaN
NAt,0.0718942295704649
NAt5,0.128486169165678
NCCt,NaN
NDPK1m,0.993892001179849
NH4t3r,NaN
NH4tp,NaN
NKCC2t,0.0525164416711887
NRPPHRt4_2_r,NaN
