Var1,PDX-3693_cluster_3
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.000806394178851121
2OXOADOXm,0.22340830268503
2OXOADPTm,NaN
34DHPHEt,NaN
34HPPOR,NaN
3AIBTm,0.20745635574975
3AIBtmi,0.20745635574975
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.0768110765790453
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0653709385569404
3SALAOX,NaN
3SALATAi,0.0410643428259966
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.20745635574975
ABUTt4_2_r,NaN
ACACT10m,0.123647533458512
ACACt2m,NaN
ACALDtm,NaN
ACETONEt2,0.0288195362200542
ACETONEt2m,NaN
ACGSm,NaN
ACITL,0.190835116215709
ACOAD10m,0.444164370192962
ACOAD8m,0.080922056927162
ACOAD9m,0.444164370192962
ACOAHi,NaN
ACONTm,0.186731856848512
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,NaN
ADK3,NaN
ADK3m,NaN
ADMDC,0.268440084747311
ADNt,0.0159495285376399
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.22340830268503
AKGMALtm,0.0950221053140909
AKGt4_3,0.00183605919687115
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0320996989299651
ALAGLNexR,0.142339189897995
ALAGLNNaEx,NaN
ALAGLYexR,0.142339189897995
ALASERNaEx,0.0320996989299651
ALASm,0.115606976837731
ALAt4,1.0999204676573
ALATA_L,0.0179233279357962
ALATHRNaEx,0.0320996989299651
ALAtN1,0.0776185311985259
ALDD2xm,0.00269296420674746
ALDD2y,0.0657319713916097
ALR2,0.0691532571198178
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0247199821228884
ARGNm,NaN
ARGt4,NaN
ARGtm,0.0085676437636622
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.0190403807122691
ASNSERNaEx,NaN
ASNt4,1.0999204676573
ASNTHRNaEx,NaN
ASNtN1,0.0776185311985259
ASPGLUm,0.0653709385569404
ASPTAm,NaN
ATP1ter,NaN
ATPtm,NaN
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.214598218194481
CATp,0.214598218194481
CBPPer,0.0513384771488962
CBPSam,NaN
CBPter,NaN
CHLP,NaN
CHLtm,NaN
CHOLD2m,0.0109010494383825
CHOLK,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,0.0240173479732202
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0085676437636622
CITt4_2,NaN
CITtam,0.0689026153057205
CITtbm,0.0689026153057205
CK,NaN
CKc,0.100099661621918
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0522638584176699
CREATt4_2_r,0.0614079781586216
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.41119479621146
CYSALANaEx,0.0320996989299651
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.142339189897995
CYSGLYexR,0.142339189897995
CYSO,NaN
CYSSERNaEx,0.0320996989299651
CYSt4,1.0999204676573
CYSTA,0.0410643428259966
CYStec,NaN
CYSTHRNaEx,0.0320996989299651
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,0.00460813919297693
DMGtm,NaN
DOPAMT,0.0401983277327349
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,NaN
DPGM,NaN
DTTPtn,NaN
ECOAH12m,0.123647533458512
ECOAH1m,0.123647533458512
ECOAH9m,0.123647533458512
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,NaN
FKYNH,0.111890135016166
FORtr,NaN
FUMAC,NaN
FUMm,0.044479396979825
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
