Var1,pdx471_cluster_1
2AMACHYD,NaN
2AMADPTm,0.00987932149151928
2DR1PP,NaN
2HCO3_NAt,0.0120986477996723
2OXOADOXm,0.237628662348387
2OXOADPTm,0.00987932149151928
34DHPHEt,0.0614637934739739
34HPPOR,NaN
3AIBTm,0.0480746562842021
3AIBtmi,0.0480746562842021
3HAO,0.127230744953438
3HBCOAHLm,NaN
3HKYNAKGAT,0.135441642068416
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.148774636414046
3SALAOX,NaN
3SALATAi,0.21824835856322
3SALATAim,0.219564212027656
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,0.136858467235978
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0480746562842021
ABUTt4_2_r,0.0118266698555347
ACACT10m,0.758339392324487
ACACt2m,0.21741781273175
ACALDtm,NaN
ACETONEt2,0.21741781273175
ACETONEt2m,0.21741781273175
ACGSm,0.0197632408718748
ACITL,0.607221324990983
ACOAD10m,0.314297602114677
ACOAD8m,0.213008931205381
ACOAD9m,0.446240421520803
ACOAHi,NaN
ACONTm,0.649914856327939
ACSm,0.362597350153729
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.190841286248243
ACTNMO,0.190841286248243
ADCim,NaN
ADK1m,0.75708282655065
ADK3,NaN
ADK3m,0.8408745176379
ADMDC,0.494528124994907
ADNt,0.158243245100282
ADPtx,NaN
AGTim,NaN
AGTix,0.00581907769780582
AKGDm,0.237628662348387
AKGMALtm,0.651020085366903
AKGt4_3,0.00620379108777467
AKGtp,NaN
ALAASNNaEx,0.129589757406917
ALACYSNaEx,0.360325760342157
ALAGLNexR,0.121368323231749
ALAGLNNaEx,0.129589757406917
ALAGLYexR,0.121368323231749
ALASERNaEx,0.360325760342157
ALASm,0.344394382712067
ALAt4,0.804295422454082
ALATA_L,0.106172602954381
ALATHRNaEx,0.360325760342157
ALAtN1,0.611870980270063
ALDD2xm,0.157132368988225
ALDD2y,0.695516897216849
ALR2,0.771323848507851
AMCOXO,NaN
AMETt2m,0.36522352923609
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0484925600465969
ARGNm,0.0560398604554039
ARGt4,NaN
ARGtm,0.0203348104614562
ASNALANaEx,0.129589757406917
ASNCYSNaEx,0.129589757406917
ASNGLNNaEx,0.129589757406917
ASNS1,0.27619024043449
ASNSERNaEx,0.129589757406917
ASNt4,0.804295422454082
ASNTHRNaEx,0.129589757406917
ASNtN1,0.611870980270063
ASPGLUm,0.148774636414046
ASPTAm,0.219564212027656
ATP1ter,NaN
ATPtm,2.0998990229844
ATPtx,NaN
BALAVECSEC,0.104239564478945
BETALDHxm,NaN
BHMT,0.00273487746704756
CATm,0.309398121233223
CATp,0.309398121233223
CBPPer,0.475377756930359
CBPSam,0.0371185901486214
