Var1,pdx1057_cluster_1
2AMACHYD,NaN
2AMADPTm,0.304319555030009
2DR1PP,NaN
2HCO3_NAt,0.00756595299895923
2OXOADOXm,0.155769655076982
2OXOADPTm,0.304319555030009
34DHPHEt,0.00145630744073926
34HPPOR,NaN
3AIBTm,0.135484320363796
3AIBtmi,0.135484320363796
3HAO,0.195918106329128
3HBCOAHLm,NaN
3HKYNAKGAT,0.0986924442258863
3HLYTCL,0.00207455476326326
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.200292871425205
3SALAOX,NaN
3SALATAi,0.150706864235695
3SALATAim,0.334993810619448
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,0.00711100579770267
5MTHFt2,0.0505312492730324
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0385286106204808
ABTArm,0.135484320363796
ABUTt4_2_r,0.131917989910958
ACACT10m,0.874576470418306
ACACt2m,0.0845524559786621
ACALDtm,NaN
ACETONEt2,0.509282372147918
ACETONEt2m,0.0845524559786621
ACGSm,0.0170974294652136
ACITL,0.366953074832477
ACOAD10m,0.405552658297751
ACOAD8m,0.418597581508866
ACOAD9m,0.405552658297751
ACOAHi,NaN
ACONTm,0.704605017068653
ACSm,0.0562431158484031
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0252616784992276
ACTNMO,0.0252616784992276
ADCim,NaN
ADK1m,0.600528964934602
ADK3,NaN
ADK3m,0.94292125549561
ADMDC,0.713776730924586
ADNt,0.0367331200391808
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.155769655076982
AKGMALtm,0.685579708020146
AKGt4_3,0.0175347349612115
AKGtp,NaN
ALAASNNaEx,0.0214536766259678
ALACYSNaEx,0.207034921640027
ALAGLNexR,0.73509913950184
ALAGLNNaEx,0.0214536766259678
ALAGLYexR,0.73509913950184
ALASERNaEx,0.207034921640027
ALASm,0.236537523521322
ALAt4,1.14860152021733
ALATA_L,0.159323859964341
ALATHRNaEx,0.207034921640027
ALAtN1,0.33556392227494
ALDD2xm,0.314575062990879
ALDD2y,0.431598170723113
ALR2,0.806999199375723
AMCOXO,NaN
AMETt2m,0.320421714044832
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0462888854664966
ARGNm,0.0664958750299474
ARGt4,NaN
ARGtm,0.0574609410212301
ASNALANaEx,0.0214536766259678
ASNCYSNaEx,0.0214536766259678
ASNGLNNaEx,0.0214536766259678
ASNS1,0.144341796581968
ASNSERNaEx,0.0214536766259678
ASNt4,1.14860152021733
ASNTHRNaEx,0.0214536766259678
ASNtN1,0.33556392227494
ASPGLUm,0.200292871425205
ASPTAm,0.334993810619448
ATP1ter,NaN
ATPtm,2.07771059883779
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.000578633055376176
CATm,0.462256054689783
CATp,0.462256054689783
CBPPer,0.520126374499529
CBPSam,0.022418038363286
CBPter,NaN
CHLP,0.168533479977286
CHLtm,NaN
CHOLD2m,0.0136767151022001
CHOLK,0.172485819018659
CHOLt4,NaN
CHOLtu,0.0725021430034945
CHSTEROLt1,0.225740000851998
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0574609410212301
CITt4_2,NaN
CITtam,0.421116688159567
CITtbm,0.421116688159567
CK,NaN
CKc,1.30982262637475
CLFORtex,0.00316120069279724
CLHCO3tex2,0.0386824180557921
CLOHtex2,0.0386824180557921
CLOXAtex2,0.0386824180557921
CO2ter,NaN
CO2tm,NaN
COAtm,0.115037653055455
CREATt4_2_r,0.17595471485144
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.454720673891526
CYSALANaEx,0.207034921640027
CYSASNNaEx,0.0214536766259678
CYSGLNNaEx,0.0214536766259678
CYSGLUexR,0.73509913950184
CYSGLYexR,0.73509913950184
CYSO,0.23087424844736
CYSSERNaEx,0.207034921640027
CYSt4,1.14860152021733
CYSTA,0.150706864235695
CYStec,0.101498570387567
CYSTHRNaEx,0.207034921640027
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,0.010782909033315
DMGtm,NaN
DOPAMT,0.788375979624786
DOPAt4_2_r,NaN
DOPAtu,0.0725021430034945
DOPAVESSEC,0.0122261127455168
DPGase,1.29475374990259
DPGM,1.29475374990259
DTTPtn,NaN
ECOAH12m,0.940378273915905
ECOAH1m,0.940378273915905
ECOAH9m,0.940378273915905
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,0.00673349805776198
FKYNH,0.190154906121341
FORtr,NaN
FUMAC,0.0754480628589619
FUMm,0.559471558598537
FUMSO3tm,0.0470364766580273
FUMSO4tm,0.0470364766580273
FUMtm,0.0470364766580273
FUMTSULtm,0.0470364766580273
G3PD2m,0.0259810108153712
G5SADrm,NaN
G5SDym,0.135576295613155
G6PDH1rer,0.0929929087874386
G6PDH2rer,0.353613520225499
G6PPer,0.520126374499529
G6Pter,0.0630078607869262
GABAVESSEC,NaN
GACMTRc,0.66323172822382
GCC2am,0.0306759734002099
GCC2bim,0.0306759734002099
GCC2cm,0.0306759734002099
GCCam,0.0306759734002099
GCCbim,0.0306759734002099
GCCcm,0.0306759734002099
GHMT2rm,0.372721166282162
GLCMter,NaN
GLCt1r,1.09669938138685
GLCt2_2,NaN
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.0214536766259678
GLNASNNaEx,0.0214536766259678
GLNCYSNaEx,0.0214536766259678
GLNSERNaEx,0.0214536766259678
GLNTHRNaEx,0.0214536766259678
GLNtm,NaN
GLNtN1,0.33556392227494
GLU5Km,0.135576295613155
GLUDC,0.095441412091765
GLUDxm,0.461580939510666
GLUDym,0.461580939510666
GluForTx,0.00468480329726342
GLUNm,0.126928169565493
GLUt2m,0.200292871425205
GLUTCOADHm,0.43728413249182
GLUVESSEC,0.916591944980405
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.00442830008115036
GLYATm,0.0903277691294648
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCLTDy,0.888717753995128
GLYOp,NaN
GLYt4,1.14860152021733
GLYt7_211_r,0.0639223811072376
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GNDer,0.67642894145953
GNMT,NaN
GTHO,0.409141069078316
GTHOm,0.409141069078316
GTHP,1.59155133432677
