Var1,PDX-3360_cluster_1
2AMACHYD,0.000952802712349913
2AMADPTm,0.000915918865253311
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.000915918865253311
34DHPHEt,0.0350391217975117
34HPPOR,0.000319887343062064
3AIBTm,0.0484908022816134
3AIBtmi,0.0484908022816134
3HAO,0.0639955441398326
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.092819920497007
3SALAOX,NaN
3SALATAi,0.118984628041726
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0484908022816134
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACt2m,NaN
ACALDtm,NaN
ACETONEt2,0.293779809243457
ACETONEt2m,NaN
ACGSm,NaN
ACITL,NaN
ACOAD10m,0.0343266589990024
ACOAD8m,NaN
ACOAD9m,0.0582241672924903
ACOAHi,NaN
ACONTm,NaN
ACSm,0.0766128799044344
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00597352426352719
ACTNMO,0.00597352426352719
ADCim,NaN
ADK1m,0.210994940950621
ADK3,NaN
ADK3m,NaN
ADMDC,0.730877799823815
ADNt,0.230198448296132
ADPtx,NaN
AGTim,0.00705931565061407
AGTix,0.218234790448408
AKGDm,NaN
AKGMALtm,0.136069089072598
AKGt4_3,0.00136728461132299
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0681381255518401
ALAGLNexR,0.449527409724794
ALAGLNNaEx,NaN
ALAGLYexR,0.449527409724794
ALASERNaEx,0.0681381255518401
ALASm,0.153543573312103
ALAt4,0.985505885432381
ALATA_L,0.0971309205509039
ALATHRNaEx,0.0681381255518401
ALAtN1,0.641987940857764
ALDD2xm,NaN
ALDD2y,0.0161874074261131
ALR2,NaN
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.449527409724794
ARGNm,0.15544550922012
ARGt4,NaN
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.237964063093847
ASNSERNaEx,NaN
ASNt4,0.985505885432381
ASNTHRNaEx,NaN
ASNtN1,0.641987940857764
ASPGLUm,0.092819920497007
ASPTAm,NaN
ATP1ter,NaN
ATPtm,2.02285102048816
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.0002346958102878
CATp,0.0002346958102878
CBPPer,NaN
CBPSam,0.157433661652574
CBPter,NaN
CHLP,0.0716982207883263
CHLtm,NaN
CHOLD2m,0.0258134795865247
CHOLK,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.568905818019892
CITtbm,0.568905818019892
CK,NaN
CKc,0.796233781056243
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0840050082482951
CREATt4_2_r,0.118152970358664
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,NaN
CYSALANaEx,0.0681381255518401
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.449527409724794
CYSGLYexR,0.449527409724794
CYSO,NaN
CYSSERNaEx,0.0681381255518401
CYSt4,0.985505885432381
CYSTA,0.118984628041726
CYStec,0.000118285791712557
CYSTHRNaEx,0.0681381255518401
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,NaN
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,0.134683218926972
DPGM,0.134683218926972
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,NaN
ECOAH9m,NaN
EX_34dhphe_e,NaN
EX_3aib_e,NaN
