Var1,pdx857_cluster_0
2AMACHYD,NaN
2AMADPTm,0.0937478618733729
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.589331931665739
2OXOADPTm,0.0937478618733729
34DHPHEt,0.201337540168889
34HPPOR,NaN
3AIBTm,0.108249302778284
3AIBtmi,0.108249302778284
3HAO,0.290059550925493
3HBCOAHLm,NaN
3HKYNAKGAT,0.0994880732116438
3HLYTCL,0.00635391925678217
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.227869748304893
3SALAOX,NaN
3SALATAi,0.159636098078686
3SALATAim,0.705542837017411
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,0.0641219099886451
5MTHFt2,0.296305118306027
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0994880732116438
ABTArm,0.108249302778284
ABUTt4_2_r,NaN
ACACT10m,1.05728437346594
ACACt2m,0.367527018225998
ACALDtm,NaN
ACETONEt2,0.559536894279831
ACETONEt2m,0.367527018225998
ACGSm,0.0257881465430004
ACITL,0.747710971055132
ACOAD10m,0.721529433975024
ACOAD8m,0.557356275464639
ACOAD9m,0.721529433975024
ACOAHi,NaN
ACONTm,0.833587238544664
ACSm,0.510950752681066
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,1.05806015882929
ADK3,NaN
ADK3m,1.63270326160092
ADMDC,1.0288926029777
ADNt,0.516394887666455
ADPtx,NaN
AGTim,0.100092985903994
AGTix,0.0970990854890154
AKGDm,0.589331931665739
AKGMALtm,0.933960014712395
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,0.67609998105903
ALACYSNaEx,0.67609998105903
ALAGLNexR,0.0622692195618105
ALAGLNNaEx,0.67609998105903
ALAGLYexR,0.0622692195618105
ALASERNaEx,0.67609998105903
ALASm,0.53578654906895
ALAt4,1.27668991045663
ALATA_L,0.547735974884231
ALATHRNaEx,0.67609998105903
ALAtN1,1.302310466735
ALDD2xm,0.774097511339629
ALDD2y,1.12463678626638
ALR2,1.1027385376407
AMCOXO,NaN
AMETt2m,0.685465861675936
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.111549334225244
ARGNm,0.543845348594489
ARGt4,NaN
ARGtm,0.0909529007835356
ASNALANaEx,0.67609998105903
ASNCYSNaEx,0.67609998105903
ASNGLNNaEx,0.67609998105903
ASNS1,0.251587560527483
ASNSERNaEx,0.67609998105903
ASNt4,1.27668991045663
ASNTHRNaEx,0.67609998105903
ASNtN1,1.302310466735
ASPGLUm,0.227869748304893
ASPTAm,0.705542837017411
ATP1ter,NaN
ATPtm,2.1815014084729
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.025900166254729
CATm,0.867194909811585
CATp,0.867194909811585
CBPPer,0.588253234844117
CBPSam,0.0809635093102196
CBPter,NaN
CHLP,0.507535247359245
CHLtm,NaN
CHOLD2m,0.0198276323241412
CHOLK,0.341193368605882
CHOLt4,NaN
CHOLtu,0.109770773422704
CHSTEROLt1,0.441655096230876
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0909529007835356
CITt4_2,NaN
CITtam,0.78647728827819
CITtbm,0.78647728827819
CK,NaN
CKc,0.853043600827488
CLFORtex,NaN
CLHCO3tex2,0.124228921658139
CLOHtex2,0.124228921658139
CLOXAtex2,0.124228921658139
CO2ter,NaN
CO2tm,NaN
COAtm,0.0311051896990853
CREATt4_2_r,0.198791083671804
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.487450042440426
CYSALANaEx,0.67609998105903
CYSASNNaEx,0.67609998105903
CYSGLNNaEx,0.67609998105903
CYSGLUexR,0.455795383249266
CYSGLYexR,1.30691642265713
CYSO,0.182526302513736
CYSSERNaEx,0.67609998105903
CYSt4,1.27668991045663
CYSTA,0.159636098078686
CYStec,0.0209768980931683
CYSTHRNaEx,0.67609998105903
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,0.0493099520403523
DMGtm,NaN
DOPAMT,1.36805009672637
DOPAt4_2_r,NaN
DOPAtu,0.109770773422704
DOPAVESSEC,NaN
DPGase,1.46568513294909
DPGM,1.46568513294909
DTTPtn,NaN
ECOAH12m,1.05728437346594
ECOAH1m,1.05728437346594
ECOAH9m,1.05728437346594
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,1.00098037696417
FKYNH,0.383364727774115
FORtr,NaN
FUMAC,0.175601052647901
FUMm,0.875054047290222
FUMSO3tm,0.186327225755759
FUMSO4tm,0.186327225755759
FUMtm,0.186327225755759
FUMTSULtm,0.186327225755759
G3PD2m,0.114745043844203
G5SADrm,NaN
G5SDym,0.28425199333415
G6PDH1rer,0.0512063480988907
G6PDH2rer,0.658681683506273
G6PPer,0.588253234844117
G6Pter,0.242611562671836
GABAVESSEC,NaN
GACMTRc,0.709288466044294
GCC2am,0.0725439947504972
GCC2bim,0.0725439947504972
GCC2cm,0.0725439947504972
GCCam,0.0725439947504972
GCCbim,0.0725439947504972
GCCcm,0.0725439947504972
GHMT2rm,1.14031742138927
GLCMter,NaN
GLCt1r,0.645232635127778
GLCt2_2,NaN
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.67609998105903
GLNASNNaEx,0.67609998105903
GLNCYSNaEx,0.67609998105903
GLNSERNaEx,0.67609998105903
GLNTHRNaEx,0.67609998105903
GLNtm,NaN
GLNtN1,1.302310466735
GLU5Km,0.28425199333415
GLUDC,NaN
GLUDxm,0.492270085457189
GLUDym,0.492270085457189
GluForTx,NaN
GLUNm,0.382030233149582
GLUt2m,0.380129735419737
GLUTCOADHm,0.438812719379705
GLUVESSEC,0.380837276842908
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.351482371649954
GLYATm,0.34498332401112
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCLTDy,1.24442008022691
GLYOp,NaN
GLYt4,1.27668991045663
GLYt7_211_r,0.0751267567042593
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GNDer,0.733951057534451
GNMT,0.0109724210937219
GTHO,0.48514113093038
GTHOm,0.48514113093038
GTHP,1.63125259766697
GTHPm,1.47335827949531
GTHRDt,NaN
GULNDer,NaN
GULNter,NaN
H2CO3Dm,0.091144291636356
H2O2syn,0.271692266745188
H2O2t,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otm,NaN
H2Otp,NaN
HACD1m,1.05728437346594
HACD9m,0.82329304216776
HCO3_CLt,0.432796849874841
HGNTOR,NaN
HIBDm,0.498446051867254
HISDC,0.00635391925678217
HISt4,1.27668991045663
HISTAtu,0.109770773422704
HISTAVESSEC,NaN
HIStiDF,NaN
HIStN1,NaN
HKYNH,0.164824344832911
HMGCOASim,0.020641944005991
HMGCOAtm,NaN
HMGLm,0.5909197648946
HOMt4,0.152877155659418
Htr,NaN
Htx,NaN
ICDHxm,0.579060905104426
ICDHy,0.488884958805593
ICDHyrm,1.05640297803281
ILEt4,0.0155271060330189
ILEt5m,NaN
ILETAm,0.744235862612792
ILEtec,0.184298943927368
KCC2t,0.193743430130192
KYN3OX,0.496442498093608
KYNAKGAT,0.0994880732116438
KYNATESYN,NaN
LEUt4,1.30691642265713
LEUt5m,NaN
LEUTAm,0.744235862612792
LEUtec,0.184298943927368
L_LACDcm,0.161963146206905
LYSt4,0.109770773422704
LYStiDF,0.152877155659418
LYStm,0.0909529007835356
MACACI,0.358832703822941
MALSO3tm,0.186327225755759
MALSO4tm,0.186327225755759
MALtm,0.186327225755759
MALTSULtm,0.186327225755759
MDHm,1.33667334055157
ME1m,0.277881951485903
ME2,0.300926969978951
ME2m,0.277881951485903
MELATNOX,0.212862673633936
METAT,0.69748134212701
METLEUex,0.455795383249266
METS,0.466896305785693
METt4,1.27668991045663
METtec,0.184298943927368
MGSA,NaN
MGSA2,NaN
MMMm,0.692432347090594
MMSAD1m,0.353972123350216
MMTSADm,NaN
MTHGXLt,NaN
NADHtpu,NaN
NADHtru,NaN
NADPHtru,NaN
NADPtru,NaN
NADtru,NaN
NAHCO3_HCLt,0.0936507172708349
NAt,0.432161947182748
NAt5,0.142813217290718
NCCt,NaN
NDPK1m,1.1884981994504
NH4t3r,0.00507920614903824
NH4tp,NaN
NKCC2t,0.205160512801089
NRPPHRt4_2_r,NaN
NRPPHRtu,NaN
NRPPHRVESSEC,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OCBTm,NaN
OIVD1m,0.406963308946851
OIVD2m,0.406963308946851
OIVD3m,0.406963308946851
ORNt3m,0.0909529007835356
ORNt4m,0.0909529007835356
ORNTArm,0.0894502201515246
ORNtiDF,0.152877155659418
OXAHCOtex,0.392243256955532
P5CDm,0.108495944028345
P5CRm,0.699930407860462
P5CRxm,0.699930407860462
PCLAD,NaN
PCm,0.176659648128439
PCREATtmdiffir,NaN
PDHm,0.589279339087067
PEPCK,0.0328903716924695
PEPCKm,0.0328903716924695
PGCD,1.0748497937443
PGLer,0.0512063480988907
PHEt4,1.27668991045663
PHETA1m,0.705542837017411
PHEtec,0.201337540168889
PIter,0.242611562671836
PPAm,0.86745104005724
PPItr,NaN
PROD2m,NaN
PROt4,1.27668991045663
PROtm,NaN
PSSA1_hs,0.925240067346594
PSt3,NaN
PTRCOX1,NaN
PYRt2m,0.367527018225998
PYRt2p,0.367527018225998
SACCD3m,0.209905442848673
SACCD4m,0.209905442848673
SAMHISTA,0.563615156385395
SARCOXp,0.0249712078570098
SARCStm,NaN
SARCStp,NaN
SARDHm,0.18721557387648
SERALANaEx,0.67609998105903
SERASNNaEx,0.67609998105903
SERCYSNaEx,0.67609998105903
SERDGLNexR,0.0622692195618105
SERDGLYexR,0.0622692195618105
SERGLNexR,0.0622692195618105
SERGLNNaEx,0.67609998105903
SERGLYexR,0.0622692195618105
SERHL,NaN
SERLYSNaex,0.177890555023394
SERt4,1.27668991045663
SERTHRNaEx,0.67609998105903
SERtN1,1.302310466735
SO4CLtex2,0.124228921658139
SO4HCOtex,0.392243256955532
SO4OXAtex2,0.124228921658139
SO4t4_2,0.0319213148213313
SPHMYLNtl,NaN
SPMDOX,NaN
SPODMe,NaN
SPODMm,0.573501467265935
