Var1,PDX-3633_cluster_1
2AMACHYD,0.000867714896218823
2AMADPTm,0.333866718601331
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.0814524768745088
2OXOADPTm,0.333866718601331
34DHPHEt,NaN
34HPPOR,NaN
3AIBTm,0.0254428703297678
3AIBtmi,0.0254428703297678
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.000903105644859196
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,NaN
3SALAOX,NaN
3SALATAi,0.0263444211366174
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.000903105644859196
ABTArm,0.0254428703297678
ABUTt4_2_r,NaN
ACACT10m,0.162917323426603
ACACt2m,0.345172327156651
ACALDtm,NaN
ACETONEt2,0.345172327156651
ACETONEt2m,0.345172327156651
ACGSm,NaN
ACITL,0.150047412842158
ACOAD10m,0.140819008484257
ACOAD8m,0.0655583172159563
ACOAD9m,0.140819008484257
ACOAHi,NaN
ACONTm,NaN
ACSm,0.166552094219667
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0427403283500581
ACTNMO,0.0427403283500581
ADCim,NaN
ADK1m,0.259542364361605
ADK3,NaN
ADK3m,NaN
ADMDC,0.326351355785428
ADNt,0.0309974625988282
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.0814524768745088
AKGMALtm,NaN
AKGt4_3,0.0131256573071168
AKGtp,NaN
ALAASNNaEx,0.18183832575384
ALACYSNaEx,0.18183832575384
ALAGLNexR,0.00252530640131969
ALAGLNNaEx,0.18183832575384
ALAGLYexR,0.00252530640131969
ALASERNaEx,0.18183832575384
ALASm,0.181330499711967
ALAt4,1.18245376379392
ALATA_L,0.0335773637047597
ALATHRNaEx,0.18183832575384
ALAtN1,0.0019822227999922
ALDD2xm,0.0684026690606293
ALDD2y,NaN
ALR2,0.0379050595617449
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.786293619137346
ARGNm,0.266530594569239
ARGt4,NaN
ARGtm,NaN
ASNALANaEx,0.18183832575384
ASNCYSNaEx,0.18183832575384
ASNGLNNaEx,0.18183832575384
ASNS1,0.00782612446478325
ASNSERNaEx,0.18183832575384
ASNt4,1.18245376379392
ASNTHRNaEx,0.18183832575384
ASNtN1,0.0019822227999922
ASPGLUm,NaN
ASPTAm,NaN
ATP1ter,NaN
ATPtm,0.79749541168079
ATPtx,NaN
BALAVECSEC,0.0121460292230865
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPPer,0.0889361671757428
CBPSam,0.0124596699179184
CBPter,NaN
CHLP,0.00955298021998956
CHLtm,NaN
CHOLD2m,NaN
CHOLK,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.225903014095247
CITtbm,0.225903014095247
CK,NaN
CKc,1.0763822779156
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.0373779354258953
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.193893855337062
CYSALANaEx,0.18183832575384
CYSASNNaEx,0.18183832575384
CYSGLNNaEx,0.18183832575384
CYSGLUexR,0.0918055626344474
CYSGLYexR,0.786293619137346
CYSO,0.0537052670248319
CYSSERNaEx,0.18183832575384
CYSt4,1.18245376379392
CYSTA,0.0263444211366174
CYStec,0.00135888428010899
CYSTHRNaEx,0.18183832575384
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,NaN
