Var1,PDX-3776_cluster_1
2AMACHYD,0.00415133233323242
2AMADPTm,0.162668610217445
2DR1PP,NaN
2HCO3_NAt,0.00614084957186321
2OXOADOXm,NaN
2OXOADPTm,0.162668610217445
34DHPHEt,0.109326460521029
34HPPOR,0.00216769105331464
3AIBTm,0.121853801403007
3AIBtmi,0.121853801403007
3HAO,0.138195537566913
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.033750269279787
3SALAOX,NaN
3SALATAi,0.0900695206117675
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,0.00259087586568462
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.121853801403007
ABUTt4_2_r,0.000148944575527702
ACACT10m,NaN
ACACt2m,0.257781689431556
ACALDtm,NaN
ACETONEt2,0.257781689431556
ACETONEt2m,0.257781689431556
ACGSm,NaN
ACITL,NaN
ACOAD10m,NaN
ACOAD8m,NaN
ACOAD9m,NaN
ACOAHi,NaN
ACONTm,0.17826054470068
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0989443657712804
ACTNMO,0.0989443657712804
ADCim,NaN
ADK1m,0.293993341087392
ADK3,0.00926915176137529
ADK3m,NaN
ADMDC,0.54416693777147
ADNt,NaN
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,NaN
AKGMALtm,NaN
AKGt4_3,0.0266010846585186
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,NaN
ALAGLNexR,0.708338739896061
ALAGLNNaEx,NaN
ALAGLYexR,0.708338739896061
ALASERNaEx,NaN
ALASm,0.243014813758282
ALAt4,1.41430856633668
ALATA_L,NaN
ALATHRNaEx,NaN
ALAtN1,0.113044807743846
ALDD2xm,0.26085492091799
ALDD2y,0.171185460364954
ALR2,0.16306119877845
AMCOXO,NaN
AMETt2m,0.212201241018119
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0485548929809922
ARGNm,0.0876969140154695
ARGt4,NaN
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,1.41430856633668
ASNTHRNaEx,NaN
ASNtN1,0.113044807743846
ASPGLUm,0.033750269279787
ASPTAm,NaN
ATP1ter,NaN
ATPtm,0.888419856552524
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.180059167848091
CATp,0.180059167848091
CBPPer,0.303657999074068
CBPSam,0.0114089088288672
CBPter,NaN
CHLP,0.0156690064968184
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.101535449754635
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,0.121558090479047
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.260800737464292
CITtbm,0.260800737464292
CK,0.00249763548073143
CKc,0.41000911486194
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.221033840571916
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,NaN
CYSALANaEx,NaN
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.708338739896061
CYSGLYexR,0.708338739896061
CYSO,NaN
CYSSERNaEx,NaN
CYSt4,1.41430856633668
CYSTA,0.0900695206117675
CYStec,NaN
CYSTHRNaEx,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,NaN
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,1.1828275760918
DPGM,1.1828275760918
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,0.107033123365707
ECOAH9m,NaN
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,0.11979053383505
FKYNH,0.204970003312661
FORtr,NaN
FUMAC,0.0364358042075177
FUMm,0.765661124967866
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
FUMTSULtm,NaN
G3PD2m,0.0602724343594728
