Var1,pdx1057_cluster_2
2AMACHYD,NaN
2AMADPTm,0.278428106844756
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.146649580286136
2OXOADPTm,0.278428106844756
34DHPHEt,0.0171300244767222
34HPPOR,NaN
3AIBTm,0.219227991793842
3AIBtmi,0.219227991793842
3HAO,0.111840696458976
3HBCOAHLm,NaN
3HKYNAKGAT,0.0371525404564481
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.125827568189628
3SALAOX,NaN
3SALATAi,0.0900385140495304
3SALATAim,0.180202954468898
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,0.0778171544769914
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0123329531184349
ABTArm,0.219227991793842
ABUTt4_2_r,0.0886529235463243
ACACT10m,0.778181043816202
ACACt2m,0.115069976624203
ACALDtm,NaN
ACETONEt2,0.202384111189687
ACETONEt2m,0.115069976624203
ACGSm,0.0239965275748996
ACITL,0.225385163109188
ACOAD10m,0.350955921812618
ACOAD8m,0.251926740066769
ACOAD9m,0.350955921812618
ACOAHi,NaN
ACONTm,0.700606763610281
ACSm,0.0327399644489853
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0872857292609518
ACTNMO,0.0872857292609518
ADCim,NaN
ADK1m,0.609135096770874
ADK3,NaN
ADK3m,0.89708256608238
ADMDC,0.905590674783741
ADNt,0.00707617451733563
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.146649580286136
AKGMALtm,0.652338603175282
AKGt4_3,0.0035692621175781
AKGtp,NaN
ALAASNNaEx,0.0768415074415784
ALACYSNaEx,0.331594982639084
ALAGLNexR,0.535788125608343
ALAGLNNaEx,0.0768415074415784
ALAGLYexR,0.535788125608343
ALASERNaEx,0.331594982639084
ALASm,0.181777259412369
ALAt4,1.13143560056858
ALATA_L,0.120546011267755
ALATHRNaEx,0.331594982639084
ALAtN1,0.394789006805653
ALDD2xm,0.228484824818794
ALDD2y,0.479671608007801
ALR2,0.804569011389876
AMCOXO,NaN
AMETt2m,0.301796960317714
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.00495079389983063
ARGNm,0.0300557581552488
ARGt4,NaN
ARGtm,0.0194887429448129
ASNALANaEx,0.0768415074415784
ASNCYSNaEx,0.0768415074415784
ASNGLNNaEx,0.0768415074415784
ASNS1,0.105788286747181
ASNSERNaEx,0.0768415074415784
ASNt4,1.13143560056858
ASNTHRNaEx,0.0768415074415784
ASNtN1,0.394789006805653
ASPGLUm,0.125827568189628
ASPTAm,0.180202954468898
ATP1ter,NaN
ATPtm,2.12164555462343
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.00548703759408436
CATm,0.443492847936559
CATp,0.443492847936559
CBPPer,0.435449207591427
CBPSam,0.0339637898161562
CBPter,NaN
CHLP,0.198497906628223
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.166525210418021
CHOLt4,NaN
CHOLtu,0.0573407692601517
CHSTEROLt1,0.262194992984328
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0194887429448129
CITt4_2,NaN
CITtam,0.383987519454514
CITtbm,0.383987519454514
CK,NaN
CKc,0.951903528256556
CLFORtex,NaN
CLHCO3tex2,0.0274742582598165
CLOHtex2,0.0274742582598165
CLOXAtex2,0.0274742582598165
CO2ter,NaN
CO2tm,NaN
COAtm,0.120788156727312
CREATt4_2_r,0.132057959183309
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.421680101561969
CYSALANaEx,0.331594982639084
CYSASNNaEx,0.0768415074415784
CYSGLNNaEx,0.0768415074415784
CYSGLUexR,0.535788125608343
CYSGLYexR,0.535788125608343
CYSO,0.158302393341974
