Var1,pdx184_cluster_1
2AMACHYD,0.00373720029831639
2AMADPTm,0.307042544354355
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.277512321721574
2OXOADPTm,0.307042544354355
34DHPHEt,0.0129581167735852
34HPPOR,NaN
3AIBTm,0.354982685395852
3AIBtmi,0.354982685395852
3HAO,0.189068003304155
3HBCOAHLm,NaN
3HKYNAKGAT,0.0964977775594696
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.120231468453873
3SALAOX,NaN
3SALATAi,0.145475314582739
3SALATAim,0.316399031891604
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,0.131427327571047
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.354982685395852
ABUTt4_2_r,0.0576556558682896
ACACT10m,0.802076324933015
ACACt2m,0.38627723004466
ACALDtm,NaN
ACETONEt2,0.449611450369996
ACETONEt2m,0.38627723004466
ACGSm,0.0323716021598386
ACITL,0.418857397873862
ACOAD10m,0.477918868605214
ACOAD8m,0.488931575070867
ACOAD9m,0.477918868605214
ACOAHi,NaN
ACONTm,0.541840456748095
ACSm,0.101811479394906
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,0.669548464788831
ADK3,NaN
ADK3m,1.03633685054316
ADMDC,0.557740292951811
ADNt,0.128503868739393
ADPtx,NaN
AGTim,NaN
AGTix,0.0115299204730802
AKGDm,0.277512321721574
AKGMALtm,0.756969365584682
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,0.381663457856199
ALACYSNaEx,0.381663457856199
ALAGLNexR,0.778890299611723
ALAGLNNaEx,0.381663457856199
ALAGLYexR,0.778890299611723
ALASERNaEx,0.381663457856199
ALASm,0.233518419696753
ALAt4,0.875271724344998
ALATA_L,0.0339205255557948
ALATHRNaEx,0.381663457856199
