Var1,PDX-3686_cluster_2
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.00215596056312596
2OXOADOXm,0.152239739450566
2OXOADPTm,NaN
34DHPHEt,0.0201706114575404
34HPPOR,NaN
3AIBTm,0.056299249034956
3AIBtmi,0.056299249034956
3HAO,0.00280828814987743
3HBCOAHLm,NaN
3HKYNAKGAT,0.0639256387265451
3HLYTCL,0.129323785030924
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0644674663081628
3SALAOX,NaN
3SALATAi,0.130336811014135
3SALATAim,0.153386326899769
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,0.00386165506249174
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0639256387265451
ABTArm,0.056299249034956
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACt2m,0.0400798631780738
ACALDtm,NaN
ACETONEt2,0.101419768834469
ACETONEt2m,0.0400798631780738
ACGSm,NaN
ACITL,NaN
ACOAD10m,0.0715719546541708
ACOAD8m,0.1444093207017
ACOAD9m,0.0850242664097646
ACOAHi,NaN
ACONTm,0.0613650709834941
ACSm,0.279389842387733
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,0.268213513520879
ADK3,0.0180692314554792
ADK3m,0.71685341745615
ADMDC,0.48750694417352
ADNt,0.0229573752047545
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.152239739450566
AKGMALtm,0.00601588962001538
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.213849125310368
ALAGLNexR,NaN
ALAGLNNaEx,NaN
ALAGLYexR,NaN
ALASERNaEx,0.213849125310368
ALASm,0.181998457657088
ALAt4,0.996497620409782
ALATA_L,0.0502763535622336
ALATHRNaEx,0.213849125310368
ALAtN1,0.100944456738343
ALDD2xm,0.177718206932512
ALDD2y,0.177718206932512
ALR2,0.363533925777728
AMCOXO,NaN
AMETt2m,0.144898900369165
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0443470699012006
ARGNm,0.173822829551106
ARGt4,NaN
ARGtm,0.0574631972939049
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,0.996497620409782
ASNTHRNaEx,NaN
ASNtN1,0.100944456738343
ASPGLUm,0.0644674663081628
ASPTAm,0.153386326899769
ATP1ter,NaN
ATPtm,0.458464522290667
ATPtx,NaN
BALAVECSEC,0.00343863296946254
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPPer,NaN
CBPSam,0.00241223196370886
CBPter,NaN
CHLP,0.00757087862819706
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.107652192576489
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0574631972939049
CITt4_2,NaN
CITtam,NaN
CITtbm,NaN
CK,0.177730360914261
CKc,0.0661269872697121
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0329893189012457
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.303913704469937
CYSALANaEx,0.213849125310368
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,NaN
CYSGLYexR,0.00537195179713975
CYSO,0.0191790853208358
CYSSERNaEx,0.213849125310368
CYSt4,0.996497620409782
CYSTA,0.130336811014135
CYStec,0.0473837369044714
CYSTHRNaEx,0.213849125310368
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,NaN
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,0.09390780999573
DPGM,0.09390780999573
DTTPtn,NaN
ECOAH12m,0.544737918797983
ECOAH1m,0.544737918797983
ECOAH9m,0.544737918797983
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,0.29530190560249
FKYNH,0.097351009453382
FORtr,NaN
FUMAC,NaN
FUMm,0.222660760352508
