Var1,PDX-3360_cluster_3
2AMACHYD,0.00130576857183345
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,NaN
2OXOADPTm,NaN
34DHPHEt,0.0644473436451147
34HPPOR,0.00127525694628872
3AIBTm,0.0481546516259196
3AIBtmi,0.0481546516259196
3HAO,0.0352609221818586
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.116393427704535
3SALAOX,NaN
3SALATAi,0.11378349517546
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,0.000946628846346386
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0481546516259196
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACt2m,NaN
ACALDtm,NaN
ACETONEt2,0.132735205489019
ACETONEt2m,NaN
ACGSm,NaN
ACITL,NaN
ACOAD10m,0.0346226544173622
ACOAD8m,NaN
ACOAD9m,0.0446841129195438
ACOAHi,NaN
ACONTm,NaN
ACSm,0.0876495724041311
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00193059787390724
ACTNMO,0.00193059787390724
ADCim,NaN
ADK1m,0.177806658680162
ADK3,NaN
ADK3m,NaN
ADMDC,0.756968007516609
ADNt,0.0770078460887942
ADPtx,NaN
AGTim,0.00330963734754179
AGTix,0.159950623968764
AKGDm,NaN
AKGMALtm,0.0528527801590306
AKGt4_3,NaN
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0423061818318077
ALAGLNexR,0.460954071037353
ALAGLNNaEx,NaN
ALAGLYexR,0.460954071037353
ALASERNaEx,0.0423061818318077
ALASm,0.184376825061109
ALAt4,0.948894431982091
ALATA_L,0.0705100504691323
ALATHRNaEx,0.0423061818318077
ALAtN1,0.761250558984343
ALDD2xm,NaN
ALDD2y,0.00690379506223416
ALR2,NaN
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.460954071037353
ARGNm,0.144120514530826
ARGt4,NaN
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.168582449061057
ASNSERNaEx,NaN
ASNt4,0.948894431982091
ASNTHRNaEx,NaN
ASNtN1,0.761250558984343
ASPGLUm,0.116393427704535
ASPTAm,NaN
ATP1ter,NaN
ATPtm,1.57512413130866
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.000271283701141044
CATm,0.000259543024989032
CATp,0.000259543024989032
CBPPer,NaN
CBPSam,0.221107955608103
CBPter,NaN
CHLP,0.124930411794041
CHLtm,NaN
CHOLD2m,0.00974297740314373
CHOLK,NaN
CHOLt4,0.00521510744851733
CHOLtu,NaN
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.26519130381248
CITtbm,0.26519130381248
CK,NaN
CKc,0.41839607036303
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0619119602851767
CREATt4_2_r,0.306731120096865
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,NaN
CYSALANaEx,0.0423061818318077
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.460954071037353
CYSGLYexR,0.460954071037353
CYSO,NaN
CYSSERNaEx,0.0423061818318077
CYSt4,0.948894431982091
CYSTA,0.11378349517546
CYStec,0.00143018132322049
CYSTHRNaEx,0.0423061818318077
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,NaN
DMGtm,NaN
DOPAMT,NaN
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,0.106349620120551
DPGM,0.106349620120551
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,NaN
ECOAH9m,NaN
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,NaN
FKYNH,NaN
FORtr,NaN
FUMAC,0.0989375909563726
FUMm,0.186707612797224
FUMSO3tm,0.0528527801590306
FUMSO4tm,0.0528527801590306
FUMtm,0.0528527801590306
FUMTSULtm,0.0528527801590306
G3PD2m,0.0616171485769055
G5SADrm,NaN
G5SDym,0.101261278801652
G6PDH1rer,0.0983310207803413
G6PDH2rer,0.0983310207803413
G6PPer,NaN
G6Pter,0.051976469744529
GABAVESSEC,NaN
GACMTRc,0.12612315846814
GCC2am,NaN
GCC2bim,NaN
GCC2cm,NaN
GCCam,NaN
GCCbim,NaN
GCCcm,NaN
GHMT2rm,0.52324540652926
GLCMter,NaN
GLCt1r,0.283611041291681
GLCt2_2,NaN
GLCter,NaN
GLCURter,NaN
GLNALANaEx,NaN
GLNASNNaEx,NaN
GLNCYSNaEx,NaN
GLNSERNaEx,NaN
GLNTHRNaEx,NaN
GLNtm,NaN
GLNtN1,0.761250558984343
GLU5Km,0.101261278801652
GLUDC,0.0025300027595626
GLUDxm,NaN
GLUDym,NaN
GluForTx,NaN
GLUNm,0.458074276961347
GLUt2m,0.116393427704535
GLUTCOADHm,0.153022839732113
GLUVESSEC,0.028843014584805
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.0365773760097683
GLYATm,NaN
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCLTDy,NaN
GLYOp,NaN
GLYt4,0.948894431982091
GLYt7_211_r,0.0513400014430758
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GNDer,NaN
GNMT,NaN
GTHO,NaN
GTHOm,NaN
GTHP,2.31567097719384
GTHPm,NaN
GTHRDt,NaN
GULNDer,NaN
GULNter,NaN
H2CO3Dm,NaN
H2O2syn,NaN
H2O2t,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otm,0.000727612505514155
H2Otp,NaN
HACD1m,0.327265884549845
HACD9m,0.327265884549845
HCO3_CLt,NaN
HGNTOR,NaN
HIBDm,0.134106062392078
HISDC,NaN
HISt4,0.948894431982091
HISTAtu,NaN
HISTAVESSEC,NaN
HIStiDF,0.00754874593839443
HIStN1,NaN
HKYNH,NaN
HMGCOASim,NaN
HMGCOAtm,NaN
HMGLm,NaN
HOMt4,0.0687415774261195
Htr,NaN
Htx,NaN
ICDHxm,NaN
ICDHy,NaN
ICDHyrm,0.778705206497636
ILEt4,NaN
ILEt5m,NaN
ILETAm,NaN
ILEtec,0.0849356504068488
KCC2t,0.122197943665679
KYN3OX,NaN
KYNAKGAT,NaN
KYNATESYN,NaN
LEUt4,0.460954071037353
LEUt5m,NaN
LEUTAm,NaN
LEUtec,0.0849356504068488
L_LACDcm,0.119432727042487
LYSt4,NaN
LYStiDF,0.0687415774261195
LYStm,NaN
MACACI,NaN
MALSO3tm,0.0528527801590306
MALSO4tm,0.0528527801590306
MALtm,0.0528527801590306
MALTSULtm,0.0528527801590306
MDHm,NaN
ME1m,NaN
ME2,0.0423671308136175
ME2m,0.00682597496995219
MELATNOX,0.430766674497771
METAT,0.889481602207063
METLEUex,0.0206714727418133
METS,0.347955968211252
METt4,0.948894431982091
METtec,0.0849356504068488
MGSA,NaN
MGSA2,NaN
MMMm,0.129832786325582
MMSAD1m,NaN
MMTSADm,NaN
MTHGXLt,NaN
NADHtpu,NaN
NADHtru,NaN
NADPHtru,NaN
NADPtru,NaN
NADtru,NaN
NAHCO3_HCLt,0.0526795603295483
NAt,0.240666347284796
NAt5,0.0545500649543351
NCCt,NaN
NDPK1m,0.0894290276226543
NH4t3r,NaN
NH4tp,NaN
NKCC2t,NaN
NRPPHRt4_2_r,NaN
NRPPHRtu,NaN
NRPPHRVESSEC,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OCBTm,0.000820170437532759
OIVD1m,0.0164651187560546
OIVD2m,0.0164651187560546
OIVD3m,0.0164651187560546
ORNt3m,NaN
ORNt4m,NaN
ORNTArm,0.0766011266993783
ORNtiDF,0.0687415774261195
OXAHCOtex,0.103825489128077
P5CDm,NaN
P5CRm,0.330923002666582
P5CRxm,0.330923002666582
PCLAD,NaN
PCm,NaN
PCREATtmdiffir,NaN
PDHm,NaN
PEPCK,NaN
PEPCKm,NaN
PGCD,1.13642968797179
PGLer,0.0983310207803413
PHEt4,0.948894431982091
PHETA1m,NaN
PHEtec,0.0849356504068488
PIter,0.051976469744529
PPAm,NaN
PPItr,NaN
PROD2m,0.000969884059731922
PROt4,0.948894431982091
PROtm,NaN
PSSA1_hs,NaN
PSt3,NaN
PTRCOX1,0.000946628846346386
PYRt2m,NaN
PYRt2p,0.132735205489019
