Var1,PDX-3381_cluster_0
2AMACHYD,NaN
2AMADPTm,0.130847406484043
2DR1PP,NaN
2HCO3_NAt,0.00699036312289536
2OXOADOXm,0.141183123768618
2OXOADPTm,0.130847406484043
34DHPHEt,0.0616247274566633
34HPPOR,NaN
3AIBTm,0.141218077200345
3AIBtmi,0.141218077200345
3HAO,0.00175365300562519
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,NaN
3SALAOX,NaN
3SALATAi,0.125241361713658
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.141218077200345
ABUTt4_2_r,0.00363026663231162
ACACT10m,0.235494841481201
ACACt2m,NaN
ACALDtm,NaN
ACETONEt2,0.0352055041704518
ACETONEt2m,NaN
ACGSm,NaN
ACITL,0.309738260264007
ACOAD10m,0.482661265402268
ACOAD8m,NaN
ACOAD9m,0.482661265402268
ACOAHi,NaN
ACONTm,0.130961890690602
ACSm,0.104127169550898
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00190597500365514
ACTNMO,0.00190597500365514
ADCim,NaN
ADK1m,0.369627500693194
ADK3,0.000395270924155529
ADK3m,NaN
ADMDC,0.377996650381157
ADNt,0.189561467796851
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.141183123768618
AKGMALtm,0.0380819690210792
AKGt4_3,0.0256406693444707
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0118845090067062
ALAGLNexR,0.780252024435844
ALAGLNNaEx,NaN
ALAGLYexR,0.780252024435844
ALASERNaEx,0.0118845090067062
ALASm,0.121206239444944
ALAt4,0.735428604751061
ALATA_L,0.0107490367208345
ALATHRNaEx,0.0118845090067062
ALAtN1,0.198206322004971
ALDD2xm,0.177767668229838
ALDD2y,0.0017976959904608
ALR2,NaN
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0750683473112683
ARGNm,0.143408823280762
ARGt4,NaN
ARGtm,0.000149915006775887
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.167856283981401
ASNSERNaEx,NaN
ASNt4,0.735428604751061
ASNTHRNaEx,NaN
ASNtN1,0.198206322004971
ASPGLUm,NaN
ASPTAm,NaN
ATP1ter,NaN
ATPtm,NaN
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPPer,NaN
CBPSam,NaN
CBPter,NaN
CHLP,0.335322264964
CHLtm,NaN
CHOLD2m,NaN
CHOLK,0.184740722668954
CHOLt4,NaN
CHOLtu,0.0445684288413479
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.000149915006775887
CITt4_2,NaN
CITtam,NaN
CITtbm,NaN
CK,0.0336953996477696
CKc,1.1757730885576
CLFORtex,NaN
CLHCO3tex2,0.023387370738559
CLOHtex2,0.023387370738559
CLOXAtex2,0.023387370738559
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.1734104032676
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,NaN
CYSALANaEx,0.0118845090067062
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.780252024435844
CYSGLYexR,0.780252024435844
CYSO,NaN
CYSSERNaEx,0.0118845090067062
CYSt4,0.735428604751061
CYSTA,0.125241361713658
CYStec,NaN
CYSTHRNaEx,0.0118845090067062
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,0.000763359145285228
DMGtm,NaN
DOPAMT,0.499000238529287
DOPAt4_2_r,NaN
DOPAtu,0.0445684288413479
DOPAVESSEC,NaN
DPGase,1.20916958898306
DPGM,1.20916958898306
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,NaN
ECOAH9m,NaN
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
