Var1,PDX-3693_cluster_1
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.000354910012847649
2OXOADOXm,0.180225195463546
2OXOADPTm,NaN
34DHPHEt,NaN
34HPPOR,NaN
3AIBTm,0.0935163790148176
3AIBtmi,0.0935163790148176
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.0970697857127218
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.120817786294543
3SALAOX,NaN
3SALATAi,0.0905866084653817
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0935163790148176
ABUTt4_2_r,NaN
ACACT10m,0.146309596291202
ACACt2m,NaN
ACALDtm,NaN
ACETONEt2,0.00976223877804008
ACETONEt2m,NaN
ACGSm,NaN
ACITL,0.431411343844172
ACOAD10m,0.505128567447205
ACOAD8m,0.118486582028295
ACOAD9m,0.505128567447205
ACOAHi,NaN
ACONTm,0.173645951924567
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ADCim,NaN
ADK1m,NaN
ADK3,NaN
ADK3m,NaN
ADMDC,0.569869090964694
ADNt,0.063139204538154
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.180225195463546
AKGMALtm,0.133599191970989
AKGt4_3,0.0122747974481411
AKGtp,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0326018359757469
ALAGLNexR,0.187103046249308
ALAGLNNaEx,NaN
ALAGLYexR,0.187103046249308
ALASERNaEx,0.0326018359757469
ALASm,0.17113137798395
ALAt4,1.23739352554618
ALATA_L,0.000873203919140878
ALATHRNaEx,0.0326018359757469
ALAtN1,0.0449960259887986
ALDD2xm,0.0132196038782954
ALDD2y,0.0252230943230812
ALR2,0.119291490891915
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0297993193575722
ARGNm,NaN
ARGt4,NaN
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.0837391498470734
ASNSERNaEx,NaN
ASNt4,1.23739352554618
ASNTHRNaEx,NaN
ASNtN1,0.0449960259887986
ASPGLUm,0.120817786294543
ASPTAm,NaN
ATP1ter,NaN
ATPtm,NaN
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.182961192985852
CATp,0.182961192985852
CBPPer,0.108617184873291
CBPSam,NaN
CBPter,NaN
CHLP,NaN
CHLtm,NaN
CHOLD2m,0.0127131264812932
CHOLK,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt1,0.0116790851165435
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.232210032106517
CITtbm,0.232210032106517
CK,NaN
CKc,0.124275375804501
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0253616100969072
CREATt4_2_r,0.0476174510256973
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.467553866034496
CYSALANaEx,0.0326018359757469
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.187103046249308
CYSGLYexR,0.187103046249308
CYSO,NaN
CYSSERNaEx,0.0326018359757469
CYSt4,1.23739352554618
CYSTA,0.0905866084653817
CYStec,NaN
CYSTHRNaEx,0.0326018359757469
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,0.0281742290108504
DMGtm,NaN
DOPAMT,0.0313937276334106
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,NaN
DPGase,NaN
DPGM,NaN
DTTPtn,NaN
ECOAH12m,0.150947767772717
ECOAH1m,0.150947767772717
ECOAH9m,0.150947767772717
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,NaN
FKYNH,0.129401837659632
FORtr,NaN
FUMAC,0.000583237025909081
FUMm,0.0663875040715326
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
FUMTSULtm,NaN
