Var1,pdx856_cluster_1
2AMACHYD,NaN
2AMADPTm,0.25233118893463
2DR1PP,NaN
2HCO3_NAt,0.00304541709972654
2OXOADOXm,0.381192311200051
2OXOADPTm,0.25233118893463
34DHPHEt,0.0289617976965547
34HPPOR,NaN
3AIBTm,0.11516007567033
3AIBtmi,0.11516007567033
3HAO,0.0995254704410242
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.138496852097065
3SALAOX,NaN
3SALATAi,0.392920852302053
3SALATAim,0.347424063844802
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5AOPtm,NaN
5MTHFt,0.0371320946703329
5MTHFt2,0.147293873138114
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.11516007567033
ABUTt4_2_r,0.0130851917544949
ACACT10m,1.12829971442591
ACACt2m,0.784593281108761
ACALDtm,NaN
ACETONEt2,0.874959164817005
ACETONEt2m,0.784593281108761
ACGSm,0.14918095379794
ACITL,0.429292596604522
ACOAD10m,0.557561509528199
ACOAD8m,0.384211496664713
ACOAD9m,0.557561509528199
ACOAHi,NaN
ACONTm,0.652203707961587
ACSm,0.180781550876268
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0164750471032936
ACTNMO,0.0164750471032936
ADCim,NaN
ADK1m,0.801075282105513
ADK3,NaN
ADK3m,1.08952721040648
ADMDC,0.640218978293576
ADNt,0.0669356566392861
ADPtx,NaN
AGTim,NaN
AGTix,NaN
AKGDm,0.381192311200051
AKGMALtm,0.786749708863521
AKGt4_3,0.0122508337104452
AKGtp,NaN
ALAASNNaEx,0.580064078941868
ALACYSNaEx,0.580064078941868
ALAGLNexR,0.00781588036705647
ALAGLNNaEx,0.580064078941868
ALAGLYexR,0.00781588036705647
ALASERNaEx,0.580064078941868
ALASm,0.297707026485106
ALAt4,0.501577473179092
ALATA_L,0.0542977973865787
ALATHRNaEx,0.580064078941868
ALAtN1,0.108310828353104
ALDD2xm,0.317617992517508
ALDD2y,0.649225909503346
ALR2,0.79606722710183
AMCOXO,NaN
AMETt2m,0.404723664729401
AMPtp,NaN
AOBUTDsm,NaN
ARGLYSex,0.0719799978482167
ARGNm,0.512887606797949
ARGt4,NaN
ARGtm,0.0345235628740814
ASNALANaEx,0.580064078941868
ASNCYSNaEx,0.580064078941868
ASNGLNNaEx,0.580064078941868
ASNS1,0.411885072162715
ASNSERNaEx,0.580064078941868
ASNt4,0.501577473179092
ASNTHRNaEx,0.580064078941868
ASNtN1,0.108310828353104
ASPGLUm,0.138496852097065
ASPTAm,0.347424063844802
ATP1ter,NaN
ATPtm,2.04961156125272
ATPtx,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.0119663823170925
CATm,0.473848610568862
CATp,0.473848610568862
CBPPer,0.57635576270807
CBPSam,0.173365091159813
CBPter,NaN
CHLP,0.31289118979006
CHLtm,NaN
CHOLD2m,0.00430992701873696
CHOLK,0.30433526991745
CHOLt4,NaN
CHOLtu,0.0674252592369818
CHSTEROLt1,0.304369027118088
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITRtm,0.0345235628740814
CITt4_2,NaN
CITtam,0.618780047433043
CITtbm,0.618780047433043
CK,NaN
CKc,1.67198307438075
CLFORtex,NaN
CLHCO3tex2,0.039601191841815
CLOHtex2,0.039601191841815
CLOXAtex2,0.039601191841815
CO2ter,NaN
CO2tm,NaN
COAtm,0.15925067133275
CREATt4_2_r,0.441834084471235
CREATtmdiffir,NaN
CRTNsyn,NaN
CSm,0.401504347359714
CYSALANaEx,0.580064078941868
CYSASNNaEx,0.580064078941868
CYSGLNNaEx,0.580064078941868
CYSGLUexR,0.224083084870531
CYSGLYexR,0.869544513847925
CYSO,NaN
CYSSERNaEx,0.580064078941868
CYSt4,0.501577473179092
CYSTA,0.392920852302053
CYStec,0.0189688687819334
CYSTHRNaEx,0.580064078941868
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DMGDHm,0.0100265639467807
DMGtm,NaN
DOPAMT,0.889600526696032
DOPAt4_2_r,NaN
DOPAtu,0.0674252592369818
DOPAVESSEC,0.00447726349922558
DPGase,1.6556233977402
DPGM,1.6556233977402
DTTPtn,NaN
ECOAH12m,1.12829971442591
ECOAH1m,1.12829971442591
ECOAH9m,1.12829971442591
EX_34dhphe_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_acetone_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_creat_e,NaN
EX_dopa_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_hista_e,NaN
EX_lnlc_e,NaN
EX_mthgxl_e,NaN
EX_o2s_e,NaN
EX_oxa_e,NaN
EX_ps_hs_e,NaN
EX_tsul_e,NaN
FADH2tru,NaN
FADtru,NaN
FALDtm,NaN
FDH,0.765008416062663
FKYNH,0.318941274492464
FORtr,NaN
FUMAC,0.121009993934287
FUMm,0.472092096241436
FUMSO3tm,0.0558635064051976
FUMSO4tm,0.0558635064051976
FUMtm,0.0558635064051976
FUMTSULtm,0.0558635064051976
G3PD2m,0.232226260990142
G5SADrm,NaN
G5SDym,0.248869098157421
G6PDH1rer,0.110813330406589
G6PDH2rer,0.451287439155556
G6PPer,0.57635576270807
G6Pter,0.153011768066383
GABAVESSEC,NaN
GACMTRc,0.892126359363502
GCC2am,0.0404485403324881
GCC2bim,0.0404485403324881
GCC2cm,0.0404485403324881
GCCam,0.0404485403324881
GCCbim,0.0404485403324881
GCCcm,0.0404485403324881
GHMT2rm,0.841124356211689
GLCMter,NaN
GLCt1r,0.966359062485127
GLCt2_2,NaN
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.580064078941868
GLNASNNaEx,0.580064078941868
GLNCYSNaEx,0.580064078941868
GLNSERNaEx,0.580064078941868
GLNTHRNaEx,0.580064078941868
GLNtm,NaN
GLNtN1,0.108310828353104
GLU5Km,0.248869098157421
GLUDC,0.24522726801412
GLUDxm,0.604076146639823
GLUDym,0.604076146639823
GluForTx,0.00702486645584617
GLUNm,0.250574053539824
GLUt2m,0.225438942875761
GLUTCOADHm,0.506857726265527
GLUVESSEC,0.638067374522022
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.306942365179171
GLYATm,0.151304483631682
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCLTDy,1.05941437344882
GLYOp,NaN
GLYt4,0.501577473179092
GLYt7_211_r,0.0355561630772567
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GNDer,0.805756947477532
GNMT,NaN
GTHO,0.27702791489117
GTHOm,0.27702791489117
GTHP,1.6404435193759
GTHPm,1.63243917508371
GTHRDt,NaN
GULNDer,NaN
GULNter,NaN
H2CO3Dm,0.12811951397911
H2O2syn,0.369664053569749
H2O2t,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otm,NaN
H2Otp,NaN
HACD1m,1.12829971442591
HACD9m,0.850738302787572
HCO3_CLt,0.424875550917037
HGNTOR,NaN
HIBDm,0.422956934580067
HISDC,NaN
HISt4,0.501577473179092
HISTAtu,0.0674252592369818
HISTAVESSEC,0.00447726349922558
HIStiDF,NaN
HIStN1,NaN
HKYNH,0.0064370821417246
HMGCOASim,NaN
HMGCOAtm,NaN
HMGLm,0.42201656842077
HOMt4,0.0543183828652958
Htr,NaN
Htx,NaN
ICDHxm,0.313190956414917
ICDHy,0.537535403729532
ICDHyrm,0.788626038615603
ILEt4,0.0266903477669309
ILEt5m,NaN
ILETAm,0.536099936785312
ILEtec,0.0711386713901708
KCC2t,0.158482242346626
KYN3OX,0.0286153539230487
KYNAKGAT,NaN
KYNATESYN,NaN
LEUt4,0.869544513847925
LEUt5m,NaN
LEUTAm,0.536099936785312
LEUtec,0.0711386713901708
L_LACDcm,0.0405133151651674
LYSt4,0.0674252592369818
LYStiDF,0.0543183828652958
LYStm,0.0345235628740814
MACACI,0.239066507111972
MALSO3tm,0.0558635064051976
MALSO4tm,0.0558635064051976
MALtm,0.0558635064051976
MALTSULtm,0.0558635064051976
MDHm,1.26311022467279
ME1m,0.67045572390461
ME2,0.0914795875597246
ME2m,0.67045572390461
MELATNOX,0.357161557500055
METAT,0.752388024686993
METLEUex,0.224083084870531
METS,0.456322484909974
METt4,0.501577473179092
METtec,0.0711386713901708
MGSA,NaN
MGSA2,NaN
MMMm,0.25346128295682
MMSAD1m,0.25120759411865
MMTSADm,NaN
MTHGXLt,NaN
NADHtpu,NaN
NADHtru,NaN
NADPHtru,NaN
NADPtru,NaN
NADtru,NaN
NAHCO3_HCLt,0.0414398801138734
NAt,0.373019085205613
NAt5,0.0700749819726718
NCCt,NaN
NDPK1m,1.28945544762526
NH4t3r,NaN
NH4tp,NaN
NKCC2t,0.188340408004432
NRPPHRt4_2_r,NaN
NRPPHRtu,NaN
NRPPHRVESSEC,0.00447726349922558
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OCBTm,NaN
OIVD1m,0.0913539665818579
OIVD2m,0.0913539665818579
OIVD3m,0.0913539665818579
ORNt3m,0.0345235628740814
ORNt4m,0.0345235628740814
ORNTArm,0.360422209811783
ORNtiDF,0.0543183828652958
OXAHCOtex,0.459456529511001
P5CDm,0.394927786863708
P5CRm,0.767715844916185
P5CRxm,0.767715844916185
PCLAD,NaN
PCm,0.0262557753773621
PCREATtmdiffir,NaN
PDHm,0.283251614133791
PEPCK,0.136987122573979
PEPCKm,0.136987122573979
PGCD,1.03452847431861
PGLer,0.110813330406589
PHEt4,0.501577473179092
PHETA1m,0.347424063844802
PHEtec,0.0711386713901708
PIter,0.153011768066383
PPAm,0.927391638082683
PPItr,NaN
PROD2m,NaN
PROt4,0.501577473179092
PROtm,NaN
PSSA1_hs,0.642834059594986
PSt3,NaN
PTRCOX1,NaN
PYRt2m,0.784593281108761
PYRt2p,0.784593281108761
SACCD3m,0.25695085794288
SACCD4m,0.25695085794288
SAMHISTA,0.124263467492193
SARCOXp,0.013964699383632
SARCStm,NaN
SARCStp,NaN
SARDHm,0.117094189782025
SERALANaEx,0.580064078941868
SERASNNaEx,0.580064078941868
SERCYSNaEx,0.580064078941868
SERDGLNexR,0.00781588036705647
SERDGLYexR,0.00781588036705647
SERGLNexR,0.00781588036705647
SERGLNNaEx,0.580064078941868
SERGLYexR,0.00781588036705647
SERHL,NaN
SERLYSNaex,NaN
SERt4,0.501577473179092
SERTHRNaEx,0.580064078941868
SERtN1,0.108310828353104
SO4CLtex2,0.039601191841815
SO4HCOtex,0.459456529511001
SO4OXAtex2,0.039601191841815
SO4t4_2,NaN
SPHMYLNtl,NaN
SPMDOX,NaN
SPODMe,NaN
SPODMm,0.292949018028298
SPODMn,1.44863740110891
SPODMx,1.44863740110891
SPRMS,0.867938948364451
SUCCt2m,0.0558635064051976
SUCCt4_2,NaN
SUCD1m,0.685915920778484
SUCOAS1m,0.248617335900083
SUCOASm,0.615641564481673
SULFOX,0.0557682466120645
THD1m,0.404104314128046
THFtm,NaN
THRALANaEx,0.580064078941868
THRASNNaEx,0.580064078941868
THRCYSNaEx,0.580064078941868
THRGLNexR,0.00781588036705647
THRGLNNaEx,0.580064078941868
THRGLYexR,0.00781588036705647
THRSERNaEx,0.580064078941868
THRt4,0.501577473179092
TRPO2,NaN
TRPt4,0.0266903477669309
TSULt4_3,NaN
TYRDOPO,NaN
TYRt,0.0289617976965547
TYRt4,0.0266903477669309
UDPGLCAter,0.0404676188514194
UMPK2,0.864993810345815
UMPK3,0.864993810345815
UMPK4,0.864993810345815
UMPK5,0.864993810345815
UMPK7,0.864993810345815
UMPtr,NaN
UREAt5,NaN
UREAtm,NaN
VALt4,0.0266903477669309
VALt5m,NaN
VALTAm,0.536099936785312
VALtec,0.0711386713901708
XYLUR,0.651364736083363
EX_4abutn_e,NaN
EX_fald_e,NaN
r0021,0.27702791489117
r0022,0.27702791489117
r0028,0.0935774349703835
r0034,NaN
r0055,NaN
r0062,NaN
r0074,0.394927786863708
r0081,0.0542977973865787
r0085,0.765481903524447
r0086,0.765481903524447
r0119,0.862401456619468
r0122,NaN
r0142,0.0557682466120645
r0153,NaN
r0156,NaN
r0157,NaN
r0165,NaN
r0173,2.177082157647
r0178,NaN
r0179,NaN
r0191,0.894926425446247
r0202,NaN
r0205,0.232226260990142
r0249,0.659978500163523
r0280,NaN
r0317,0.652203707961587
r0354,0.36854151364545
r0355,0.36854151364545
r0399,NaN
r0413,NaN
r0426,0.652203707961587
r0450,NaN
r0483,0.11516007567033
r0509,0.685915920778484
r0525,0.25695085794288
r0541,0.506857726265527
r0552,0.592105181699834
r0553,0.592105181699834
r0594,0.592105181699834
r0603,0.179320259792775
r0615,0.767715844916185
r0616,0.767715844916185
r0617,0.767715844916185
r0645,NaN
r0647,NaN
r0655,0.557561509528199
r0669,0.0797145346675061
r0779,0.779012921206718
r0784,NaN
r0801,2.04961156125272
r0812,0.395491338269655
r0817,NaN
r0819,0.0558635064051976
r0821,0.0558635064051976
r0822,0.0558635064051976
r0829,0.0558635064051976
r0830,0.0558635064051976
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0860,NaN
r0879,0.25233118893463
r0881,NaN
r0885,0.0558635064051976
r0899,NaN
r0911,NaN
r0913,0.618780047433043
r0915,0.618780047433043
r0917,0.618780047433043
r0924,NaN
r0927,NaN
r0942,0.441834084471235
r0944,NaN
r0946,0.00306083924698369
r1030,NaN
r1050,NaN
r1051,NaN
r1052,NaN
r1088,NaN
r1090,0.618780047433043
r1109,NaN
r1143,NaN
r1144,NaN
r1147,0.618780047433043
r1148,NaN
r1154,0.0913539665818579
r1155,0.784593281108761
r1162,NaN
r1291,NaN
r1421,NaN
r1427,NaN
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1440,NaN
r1454,0.784593281108761
r1455,NaN
r1456,NaN
r1493,NaN
r1530,NaN
r1538,NaN
r1544,0.224083084870531
r1546,0.224083084870531
r1547,0.224083084870531
r1548,0.224083084870531
r1549,0.224083084870531
r1551,0.224083084870531
r1552,0.224083084870531
r1553,0.224083084870531
r1554,0.224083084870531
r1556,0.224083084870531
r1557,0.224083084870531
r1559,0.224083084870531
r1560,0.224083084870531
r1561,0.224083084870531
r1562,0.224083084870531
r1563,0.224083084870531
r1564,0.224083084870531
r1565,0.224083084870531
r1566,0.224083084870531
r1567,0.224083084870531
r1568,0.224083084870531
r1569,0.224083084870531
r1570,0.224083084870531
r1571,0.224083084870531
r1573,0.224083084870531
r1574,0.224083084870531
r1575,0.224083084870531
r1576,0.224083084870531
r1578,0.224083084870531
r1579,0.224083084870531
r1580,0.224083084870531
r1581,0.224083084870531
r1583,0.224083084870531
r1584,0.224083084870531
r1585,0.224083084870531
r1586,0.224083084870531
r1587,0.224083084870531
r1588,0.224083084870531
r1589,0.224083084870531
r1590,0.224083084870531
r1591,0.224083084870531
r1592,0.224083084870531
r1593,0.224083084870531
r1594,0.224083084870531
r1595,0.224083084870531
r1596,0.224083084870531
r1597,0.224083084870531
r1598,0.224083084870531
r1599,0.224083084870531
r1600,0.224083084870531
r1602,0.224083084870531
r1603,0.224083084870531
r1604,0.224083084870531
r1605,0.224083084870531
r1606,0.224083084870531
r1607,0.224083084870531
r1608,0.224083084870531
r1609,0.224083084870531
r1610,0.224083084870531
r1611,0.224083084870531
r1612,0.224083084870531
r1613,0.224083084870531
r1614,0.224083084870531
r1615,0.224083084870531
r1616,0.224083084870531
r1617,0.224083084870531
r1618,0.224083084870531
r1619,0.224083084870531
r1620,0.224083084870531
r1621,0.224083084870531
r1622,0.224083084870531
r1623,0.224083084870531
r1624,0.224083084870531
r1625,0.224083084870531
r1626,0.224083084870531
r1627,0.224083084870531
r1628,0.224083084870531
r1629,0.224083084870531
r1630,0.224083084870531
r1631,0.224083084870531
r1632,0.224083084870531
r1633,0.224083084870531
r1634,0.224083084870531
r1635,0.224083084870531
r1636,0.224083084870531
r1637,0.224083084870531
r1638,0.224083084870531
r1639,0.224083084870531
r1640,0.224083084870531
r1641,0.224083084870531
r1642,0.224083084870531
r1643,0.224083084870531
r1644,0.224083084870531
r1645,0.224083084870531
r1646,0.224083084870531
r1647,0.224083084870531
r1648,0.224083084870531
r1649,0.224083084870531
r1650,0.224083084870531
r1651,0.224083084870531
r1652,0.224083084870531
r1653,0.224083084870531
r1654,0.224083084870531
r1655,0.224083084870531
r1656,0.224083084870531
r1657,0.224083084870531
r1658,0.224083084870531
r1659,0.224083084870531
r1660,0.224083084870531
r1661,0.224083084870531
r1662,0.224083084870531
r1664,0.0719799978482167
r1665,0.0719799978482167
r1666,0.0719799978482167
r1668,0.0719799978482167
r1669,0.0719799978482167
r1670,0.0719799978482167
r1671,0.0719799978482167
r1672,0.0719799978482167
r1673,0.0719799978482167
r1674,0.0719799978482167
r1675,0.0719799978482167
r1676,0.0719799978482167
r1677,0.0719799978482167
r1678,0.0719799978482167
r1679,0.0719799978482167
r1680,0.0719799978482167
r1681,0.0719799978482167
r1682,0.0719799978482167
r1683,0.0719799978482167
r1684,0.0719799978482167
r1685,0.0719799978482167
r1686,0.0719799978482167
