Var1,pdx1058_cluster_4
2AMACHYD,NaN
2AMADPTm,0.101417077528815
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.311735195392837
2OXOADPTm,0.101417077528815
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.059532934984749
3AIBtm,0.059532934984749
3HAO,0.159406432359435
3HBCOAHLm,NaN
3HKYNAKGAT,0.147086381672105
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.13166937863182
3SALATAi,0.191603855629514
3SALATAim,0.612361685190238
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,0.333212437816609
AACOAT,0.227356376360585
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0107754682295047
ABTArm,0.059532934984749
ABUTD,0.635551602705327
ABUTt2r,0.0589337427004424
ABUTt4_2_r,NaN
ACACT10m,0.616600920743274
ACACT1r,0.924081928402253
ACACt2,0.34952806725212
ACACt2m,0.34952806725212
ACETONEt2,0.34952806725212
ACETONEt2m,0.34952806725212
ACITL,0.670614817947299
ACOAD10m,0.423344846053736
ACOAD9m,0.423344846053736
ACOAHi,NaN
ACONT,0.395929246069557
ACONTm,0.593999202852844
ACS,0.227356376360585
ACSm,0.287122720696206
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.589958292738596
ADCim,NaN
ADEt,0.32882342558849
ADK1,0.867945233166753
ADK1m,0.867945233166753
ADK3,NaN
ADK3m,1.00682427383162
ADMDC,0.936683259336249
ADNK1,0.255673471095423
ADPT,1.30815618099638
ADPtx,NaN
AGTim,0.0714650465286954
AHC,1.23376064687884
AKGDm,0.311735195392837
AKGMALtm,0.70304227271628
AKGt4_3,NaN
ALAASNNaEx,0.439431513287063
ALACYSNaEx,0.439431513287063
ALAGLNexR,0.016897951923266
ALAGLNNaEx,0.439431513287063
ALAGLYexR,0.016897951923266
ALASERNaEx,0.439431513287063
ALAt2r,0.0589337427004424
ALAt4,0.884409816057932
ALATA_L,0.219402155595779
ALATHRNaEx,0.439431513287063
ALAtN1,0.920458188652454
AMCOXO,NaN
AMETt2m,0.210342886337489
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.059532934984749
ARGLYSex,0.127471265931666
ARGN,0.329963527941706
ARGNm,0.329963527941706
ARGt4,NaN
ARGtiDF,0.314296036968062
ARGtm,0.167563993856471
ASNALANaEx,0.439431513287063
ASNCYSNaEx,0.439431513287063
ASNGLNNaEx,0.439431513287063
ASNS1,0.281614371467904
ASNSERNaEx,0.439431513287063
ASNt4,0.884409816057932
ASNTHRNaEx,0.439431513287063
ASNtN1,0.920458188652454
ASPGLUm,0.13166937863182
ASPTA,0.191603855629514
ASPTAm,0.612361685190238
ATP1ter,NaN
ATPS4m,0.103226390608639
ATPtm,1.96277692217419
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.54779604355502
CATp,0.54779604355502
CBPS,0.372794934450451
CBPSam,0.00954898697881007
CHLtm,NaN
