Var1,PDX-3633_cluster_4
2AMACHYD,0.000443305262899774
2AMADPTm,0.131910496193358
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.142859578396626
2OXOADPTm,0.131910496193358
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0053438700618237
3AIBtm,0.0053438700618237
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.00309672799166732
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,NaN
3SALATAi,0.145682829380857
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,0.0653155040377238
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.00309672799166732
ABTArm,0.0053438700618237
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,0.33306527055624
ACACT1r,0.675235270867197
ACACt2,0.383196156970629
ACACt2m,0.383196156970629
ACETONEt2,0.383196156970629
ACETONEt2m,0.383196156970629
ACITL,0.356876416586516
ACOAD10m,0.421537588431141
ACOAD9m,0.421537588431141
ACOAHi,NaN
ACONT,NaN
ACONTm,NaN
ACS,0.110163165828374
ACSm,0.231259127888154
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0218529339263758
ACTNMO,0.0218529339263758
ACYP,0.55640292279129
ADCim,NaN
ADEt,0.0595919988961436
ADK1,0.23045955482489
ADK1m,0.184655226371068
ADK3,NaN
ADK3m,NaN
ADMDC,0.554151633710373
ADNK1,NaN
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,1.07956226604191
AKGDm,0.142859578396626
AKGMALtm,NaN
AKGt4_3,0.00329236087836619
ALAASNNaEx,0.214114996039961
ALACYSNaEx,0.214114996039961
ALAGLNexR,0.00084054798591794
ALAGLNNaEx,0.214114996039961
ALAGLYexR,0.00084054798591794
ALASERNaEx,0.214114996039961
ALAt2r,NaN
ALAt4,1.21866483669581
ALATA_L,0.0103381063026471
ALATHRNaEx,0.214114996039961
ALAtN1,0.00949368344282541
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0053438700618237
ARGLYSex,0.871042031472123
ARGN,0.0943198808300214
ARGNm,0.0943198808300214
ARGt4,NaN
ARGtiDF,0.305919217224431
ARGtm,NaN
ASNALANaEx,0.214114996039961
ASNCYSNaEx,0.214114996039961
ASNGLNNaEx,0.214114996039961
ASNS1,0.00419182852497251
ASNSERNaEx,0.214114996039961
ASNt4,1.21866483669581
ASNTHRNaEx,0.214114996039961
ASNtN1,0.00949368344282541
ASPGLUm,NaN
ASPTA,0.145682829380857
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.68726150538978
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,0.000400863118528381
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,0.198334695610005
CBPSam,0.00871695487166014
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0660727884121767
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0520583309497186
CITRtm,NaN
CITt4_2,NaN
CITtam,0.47292217049073
CITtbm,0.47292217049073
CK,NaN
CKc,1.17446636402701
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.0474231996404843
CREATtmdiffir,NaN
CSm,0.40442297026867
CTPS1,NaN
CTPS2,NaN
CYOR_u10m,1.72920311717536
CYSALANaEx,0.214114996039961
CYSASNNaEx,0.214114996039961
CYSGLNNaEx,0.214114996039961
CYSGLUexR,0.200130412721728
CYSGLYexR,0.871042031472123
CYSO,0.0355353153743378
CYSSERNaEx,0.214114996039961
CYSt4,1.21866483669581
CYStec,0.0138232115597471
CYSTGL,0.00488958906704985
CYSTHRNaEx,0.214114996039961
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.200918875693336
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,0.10997868984879
DNDPt23m,0.10997868984879
DNDPt24m,0.10997868984879
DNDPt34m,0.10997868984879
DNDPt35m,0.10997868984879
DNDPt9m,0.10997868984879
DPGase,1.21428519440448
DPGM,1.21428519440448
DRBK,0.0323816655775694
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,0.0483389061354981
ECOAH9m,NaN
ENO,1.59965638288363
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_cit_e,NaN
EX_co2_e,NaN
EX_creat_e,NaN
EX_for_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_gthrd_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_ile_L_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_nh4_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_orn_e,NaN
EX_phe_L_e,NaN
EX_pi_e,NaN
EX_pro_L_e,NaN
EX_pyr_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
EX_thr_L_e,NaN
EX_trp_L_e,NaN
EX_tyr_L_e,NaN
EX_urea_e,NaN
EX_val_L_e,NaN
FALDtm,NaN
FBA,0.150739789229092
FBP,NaN
FDH,NaN
FKYNH,NaN
FORtr,NaN
FTCD,NaN
FTHFDH,0.00245757739785618
FUM,0.381430215370937
FUMAC,NaN
FUMm,0.381430215370937
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
FUMTSULtm,NaN
G3PD1,NaN
G3PD2m,NaN
G5SADrm,NaN
G5SADs,NaN
G5SDym,NaN
G6PDA,0.32903296418312
G6PDH1rer,NaN
G6PDH2r,0.266072107698974
G6PDH2rer,0.266072107698974
G6PPer,0.181286727217591
G6Pter,NaN
GABAVESSEC,0.000400863118528381
GACMTRc,NaN
GAPD,2.92772581258158
GCC2am,0.0342147410003923
GCC2bim,0.0342147410003923
GCC2cm,0.0342147410003923
GCCam,0.0342147410003923
GCCbim,0.0342147410003923
GCCcm,0.0342147410003923
GF6PTA,0.243491969885319
GHMT2r,NaN
GHMT2rm,NaN
GK1,NaN
GLCMter,NaN
GLCt1r,0.70040767704408
GLCt2_2,NaN
GLCt4,0.356814495280502
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.214114996039961
GLNASNNaEx,0.214114996039961
GLNCYSNaEx,0.214114996039961
GLNS,0.327907445510541
GLNSERNaEx,0.214114996039961
GLNt4,1.21866483669581
GLNTHRNaEx,0.214114996039961
GLNtm,NaN
GLNtN1,0.00949368344282541
GLU5Km,NaN
GLUCYS,NaN
GLUDC,0.00832505732422738
GLUDxm,NaN
GLUDym,NaN
GluForTx,NaN
GLUNm,0.288836535418362
GLUPRT,0.252117507042378
GLUt2m,0.00107683203234447
GLUTCOADHm,NaN
GLUVESSEC,0.254005914451334
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,NaN
GLYATm,0.124988276951426
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYOp,NaN
GLYt2r,NaN
GLYt4,1.21866483669581
GLYt7_211_r,0.0281174598247047
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,0.000400863118528381
GMPS2,NaN
GND,0.332209576361292
GNDer,0.332209576361292
GNMT,NaN
GTHO,NaN
GTHOm,NaN
GTHP,NaN
GTHPm,NaN
GTHRDt,NaN
GTHS,NaN
GULNDer,NaN
GULNter,NaN
H2CO3D,0.190279902420997
H2O2syn,0.0213381982459797
H2O2t,NaN
H2O2tm,NaN
H2O2tp,NaN
H2Ot,NaN
H2Oter,NaN
H2Otm,NaN
H2Otp,NaN
HACD1m,0.574760613831009
HACD9m,0.574760613831009
HCO3_CLt,0.21747782791224
HEX1,0.056098862265156
HGNTOR,NaN
HIBDm,0.125409659320914
HISD,0.00583241510344303
HISDC,NaN
