Var1,PDX-3360_cluster_4
2AMACHYD,0.00560357223355001
2AMADPTm,0.00159074664516474
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.00159074664516474
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0720374581994869
3AIBtm,0.0720374581994869
3HAO,0.075569814151173
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.104931843637299
3SALATAi,0.0862223973437663
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0720374581994869
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACT1r,0.532988071882276
ACACt2,0.232820834984542
ACACt2m,NaN
ACETONEt2,0.232820834984542
ACETONEt2m,NaN
ACITL,NaN
ACOAD10m,0.0468798759443465
ACOAD9m,0.0446634272473954
ACOAHi,NaN
ACONT,NaN
ACONTm,NaN
ACS,0.114319674009758
ACSm,0.0987224993446181
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00462705323532704
ACTNMO,0.00462705323532704
ACYP,0.748045596704688
ADCim,NaN
ADEt,0.0626293804536584
ADK1,0.111845375309067
ADK1m,0.189320629242287
ADK3,NaN
ADK3m,NaN
ADMDC,0.870249936817795
ADNK1,NaN
ADPT,0.93816618445099
ADPtx,NaN
AGTim,0.0047040216184111
AHC,NaN
AKGDm,NaN
AKGMALtm,0.103884556060356
AKGt4_3,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0564108193922107
ALAGLNexR,0.38157744513404
ALAGLNNaEx,NaN
ALAGLYexR,0.38157744513404
ALASERNaEx,0.0564108193922107
ALAt2r,NaN
ALAt4,1.09987808812049
ALATA_L,0.100338728777984
ALATHRNaEx,0.0564108193922107
ALAtN1,0.797690359174564
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0720374581994869
ARGLYSex,0.38157744513404
ARGN,0.177652988502736
ARGNm,0.177652988502736
ARGt4,NaN
ARGtiDF,0.106795367334158
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.250263775168087
ASNSERNaEx,NaN
ASNt4,1.09987808812049
ASNTHRNaEx,NaN
ASNtN1,0.797690359174564
ASPGLUm,0.104931843637299
ASPTA,0.0862223973437663
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
