Var1,pdx471_cluster_1
2AMACHYD,NaN
2AMADPTm,0.00987932149151928
2DR1PP,NaN
2HCO3_NAt,0.0120986477996723
2OXOADOXm,0.237628662348387
2OXOADPTm,0.00987932149151928
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0480746562842021
3AIBtm,0.0480746562842021
3HAO,0.127230744953438
3HBCOAHLm,NaN
3HKYNAKGAT,0.135441642068416
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.148774636414046
3SALATAi,0.21824835856322
3SALATAim,0.219564212027656
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,0.136858467235978
AACOAT,0.0888273460204563
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0480746562842021
ABUTD,0.695516897216849
ABUTt2r,0.0593112357229389
ABUTt4_2_r,0.0118266698555347
ACACT10m,0.758339392324487
ACACT1r,0.607352151895335
ACACt2,0.21741781273175
ACACt2m,0.21741781273175
ACETONEt2,0.21741781273175
ACETONEt2m,0.21741781273175
ACITL,0.607221324990983
ACOAD10m,0.314297602114677
ACOAD9m,0.446240421520803
ACOAHi,NaN
ACONT,0.337246125954171
ACONTm,0.649914856327939
ACS,0.249591565224539
ACSm,0.362597350153729
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.190841286248243
ACTNMO,0.190841286248243
ACYP,0.434916893896414
ADCim,NaN
ADEt,0.0542783488028608
ADK1,0.75708282655065
ADK1m,0.75708282655065
ADK3,NaN
ADK3m,0.8408745176379
ADMDC,0.494528124994907
ADNK1,0.19433599784822
ADPT,1.05593306644941
ADPtx,NaN
AGTim,NaN
AHC,0.915009669953451
AKGDm,0.237628662348387
AKGMALtm,0.651020085366903
AKGt4_3,0.00620379108777467
ALAASNNaEx,0.129589757406917
ALACYSNaEx,0.360325760342157
ALAGLNexR,0.121368323231749
ALAGLNNaEx,0.129589757406917
ALAGLYexR,0.121368323231749
ALASERNaEx,0.360325760342157
ALAt2r,0.0593112357229389
ALAt4,0.804295422454082
ALATA_L,0.106172602954381
ALATHRNaEx,0.360325760342157
ALAtN1,0.611870980270063
AMCOXO,NaN
AMETt2m,0.36522352923609
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0480746562842021
ARGLYSex,0.0484925600465969
ARGN,0.0560398604554039
ARGNm,0.0560398604554039
ARGt4,NaN
ARGtiDF,0.0726017139815673
ARGtm,0.0203348104614562
ASNALANaEx,0.129589757406917
ASNCYSNaEx,0.129589757406917
ASNGLNNaEx,0.129589757406917
ASNS1,0.27619024043449
ASNSERNaEx,0.129589757406917
ASNt4,0.804295422454082
ASNTHRNaEx,0.129589757406917
ASNtN1,0.611870980270063
ASPGLUm,0.148774636414046
ASPTA,0.21824835856322
ASPTAm,0.219564212027656
ATP1ter,NaN
ATPS4m,0.193310698287994
ATPtm,2.0998990229844
ATPtx,NaN
BALAtmr,NaN
