Var1,PDX-3693_cluster_2
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.0228722086458495
2OXOADOXm,0.212773981035659
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.193255848911676
3AIBtm,0.193255848911676
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.0687675406535466
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.157604015528253
3SALATAi,0.0241506950873317
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,0.0229905519747373
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.193255848911676
ABUTD,NaN
ABUTt2r,0.00395562879063866
ABUTt4_2_r,NaN
ACACT10m,0.199444193483302
ACACT1r,0.174061266987613
ACACt2,0.00299117271647309
ACACt2m,NaN
ACETONEt2,0.00357684176979643
ACETONEt2m,NaN
ACITL,0.2634778571174
ACOAD10m,0.606719984881806
ACOAD9m,0.606719984881806
ACOAHi,NaN
ACONT,0.148698084327308
ACONTm,0.248982237618078
ACS,0.0229905519747373
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.377036748916814
ADCim,NaN
ADEt,0.0539691297393857
ADK1,0.0360055960037491
ADK1m,NaN
ADK3,NaN
ADK3m,NaN
ADMDC,0.42756926123843
ADNK1,0.129705313660882
ADPT,0.158139702655149
ADPtx,NaN
AGTim,NaN
AHC,0.170388552185261
AKGDm,0.212773981035659
AKGMALtm,0.118782629140399
AKGt4_3,0.00354636889515501
ALAASNNaEx,NaN
ALACYSNaEx,0.032348431782289
ALAGLNexR,0.13983893751195
ALAGLNNaEx,NaN
ALAGLYexR,0.13983893751195
ALASERNaEx,0.032348431782289
ALAt2r,0.00395562879063866
ALAt4,1.21371145067793
ALATA_L,0.00592973123897206
ALATHRNaEx,0.032348431782289
ALAtN1,0.0726419335287629
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.193255848911676
ARGLYSex,0.0420740444100264
ARGN,NaN
ARGNm,NaN
ARGt4,NaN
ARGtiDF,0.121385495138891
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.0528745410568786
ASNSERNaEx,NaN
ASNt4,1.21371145067793
ASNTHRNaEx,NaN
ASNtN1,0.0726419335287629
ASPGLUm,0.157604015528253
ASPTA,0.0241506950873317
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,NaN
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.00701952919815527
CATm,0.168234422170755
CATp,0.168234422170755
CBPS,NaN
CBPSam,NaN
CHLtm,NaN
CHOLD2m,0.00711602613781438
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0178148592963363
CHSTEROLt1,0.0136893523010341
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.06679735427553
CITRtm,NaN
CITt4_2,NaN
CITtam,0.149419628151438
CITtbm,0.149419628151438
CK,NaN
CKc,0.22128447714177
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0714189140182553
CREATt4_2_r,0.0733245916438826
CREATtmdiffir,NaN
CSm,0.437474286601399
CTPS1,0.224574667079882
CTPS2,0.224574667079882
CYOR_u10m,0.253357376022772
CYSALANaEx,0.032348431782289
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.13983893751195
CYSGLYexR,0.13983893751195
CYSO,NaN
CYSSERNaEx,0.032348431782289
CYSt4,1.21371145067793
CYStec,NaN
CYSTGL,NaN
CYSTHRNaEx,0.032348431782289
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.0746539354775891
ATPM,NaN
DMGDHm,0.0406116822903806
DMGtm,NaN
DNDPt11m,0.0140241254459728
DNDPt23m,0.0140241254459728
DNDPt24m,0.0140241254459728
DNDPt34m,0.0140241254459728
DNDPt35m,0.0140241254459728
DNDPt9m,0.0140241254459728
DPGase,NaN
DPGM,NaN
DRBK,NaN
DTTPtn,NaN
ECOAH12m,0.199444193483302
ECOAH1m,0.199444193483302
ECOAH9m,0.199444193483302
ENO,1.84342482812477
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
