Var1,PDX-3686_cluster_3
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.0387321802973747
2OXOADOXm,0.0093640814721584
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0140552229434252
3AIBtm,0.0140552229434252
3HAO,0.0137746533751488
3HBCOAHLm,NaN
3HKYNAKGAT,0.00334086507558823
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.170429720655084
3SALATAi,0.0490804917365313
3SALATAim,0.186688929796219
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.160578239932656
5MTHFt2,NaN
AACOAT,0.00186688564717769
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.00334086507558823
ABTArm,0.0140552229434252
ABUTD,0.0229250505566597
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACT1r,0.0255244211480022
ACACt2,0.0803180979937315
ACACt2m,0.0803180979937315
ACETONEt2,0.0803180979937315
ACETONEt2m,0.0803180979937315
ACITL,NaN
ACOAD10m,0.0745569650828838
ACOAD9m,0.0745569650828838
ACOAHi,NaN
ACONT,0.0319194482639431
ACONTm,0.0319194482639431
ACS,0.00186688564717769
ACSm,0.004349684715271
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.0717358189821244
ADCim,NaN
ADEt,NaN
ADK1,0.874230128973723
ADK1m,0.874230128973723
ADK3,NaN
ADK3m,0.0478639338165522
ADMDC,0.654438510537148
ADNK1,NaN
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,0.352631775662303
AKGDm,0.0093640814721584
AKGMALtm,NaN
AKGt4_3,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0159590594470501
ALAGLNexR,NaN
ALAGLNNaEx,NaN
ALAGLYexR,NaN
ALASERNaEx,0.0159590594470501
ALAt2r,NaN
ALAt4,0.503913266807795
ALATA_L,0.0104389446973801
ALATHRNaEx,0.0159590594470501
ALAtN1,0.001957136541605
AMCOXO,NaN
AMETt2m,0.0259707422554493
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0140552229434252
ARGLYSex,0.0401521724462509
ARGN,0.0436453330516815
ARGNm,0.0328761175274849
ARGt4,NaN
ARGtiDF,0.0130869431793689
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,0.503913266807795
ASNTHRNaEx,NaN
ASNtN1,0.001957136541605
ASPGLUm,0.170429720655084
ASPTA,0.0490804917365313
ASPTAm,0.186688929796219
ATP1ter,NaN
ATPS4m,0.171801894046366
ATPtm,1.35731907337904
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,0.011266837567091
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,0.0330336207151413
CBPSam,NaN
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.538125654943287
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.138191505260766
CITRtm,NaN
CITt4_2,NaN
CITtam,NaN
CITtbm,NaN
CK,0.00193065732717514
CKc,0.030947101265192
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0675660960748791
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CSm,0.374307876452804
CTPS1,0.00913104616105556
CTPS2,0.00913104616105556
CYOR_u10m,NaN
CYSALANaEx,0.0159590594470501
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,NaN
CYSGLYexR,0.145096499323845
CYSO,NaN
CYSSERNaEx,0.0159590594470501
CYSt4,0.503913266807795
CYStec,0.0188701068609953
CYSTGL,NaN
CYSTHRNaEx,0.0159590594470501
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,NaN
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,NaN
DNDPt23m,NaN
DNDPt24m,NaN
DNDPt34m,NaN
DNDPt35m,NaN
DNDPt9m,NaN
DPGase,0.00940989971160888
DPGM,0.00940989971160888
DRBK,0.113058570548892
DTTPtn,NaN
ECOAH12m,0.111624758541584
ECOAH1m,0.111624758541584
ECOAH9m,0.111624758541584
ENO,0.134275090657175
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
