Var1,pdx1058_cluster_0
2AMACHYD,NaN
2AMADPTm,0.111101991420902
2DR1PP,NaN
2HCO3_NAt,0.0101471613739826
2OXOADOXm,0.341334065700543
2OXOADPTm,0.111101991420902
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.125697806459049
3AIBtm,0.125697806459049
3HAO,0.126805038765224
3HBCOAHLm,NaN
3HKYNAKGAT,0.096229718020727
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.203330139095145
3SALATAi,0.101245000370311
3SALATAim,0.43799347352278
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.00173949906204676
5MTHFt2,0.17389534148408
AACOAT,0.249032858686949
AACTOOR,0.00140698747487044
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0443549401547315
ABTArm,0.125697806459049
ABUTD,0.641713006590382
ABUTt2r,0.0289209836391229
ABUTt4_2_r,0.000469147846574338
ACACT10m,0.706200268145268
ACACT1r,0.798476713151541
ACACt2,0.285057600875739
ACACt2m,0.285057600875739
ACETONEt2,0.285057600875739
ACETONEt2m,0.285057600875739
ACITL,0.596504891042968
ACOAD10m,0.373934562588174
ACOAD9m,0.373934562588174
ACOAHi,NaN
ACONT,0.364320373015749
ACONTm,0.46133370023138
ACS,0.256652049297193
ACSm,0.35735357708318
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.468963485885552
ADCim,NaN
ADEt,0.234972444122538
ADK1,0.766022801901074
ADK1m,0.766022801901074
ADK3,NaN
ADK3m,1.39915469776696
ADMDC,0.931088220791633
ADNK1,0.254073237848899
ADPT,1.2154252821661
ADPtx,NaN
AGTim,0.0127913004703261
AHC,1.28983399583887
AKGDm,0.341334065700543
AKGMALtm,0.704629510015438
AKGt4_3,0.000417369809394737
ALAASNNaEx,0.422377899077409
ALACYSNaEx,0.422377899077409
ALAGLNexR,0.00100146749782568
ALAGLNNaEx,0.422377899077409
ALAGLYexR,0.00100146749782568
ALASERNaEx,0.422377899077409
ALAt2r,0.0289209836391229
ALAt4,0.909765769217578
ALATA_L,0.206615689977687
ALATHRNaEx,0.422377899077409
ALAtN1,0.801557121220513
AMCOXO,NaN
AMETt2m,0.398855097539607
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.125697806459049
ARGLYSex,0.0997256382887364
ARGN,0.268708887496317
ARGNm,0.268708887496317
ARGt4,NaN
ARGtiDF,0.151952466735342
ARGtm,0.0921982231494541
ASNALANaEx,0.422377899077409
ASNCYSNaEx,0.422377899077409
ASNGLNNaEx,0.422377899077409
ASNS1,0.208950867651816
ASNSERNaEx,0.422377899077409
ASNt4,0.909765769217578
ASNTHRNaEx,0.422377899077409
ASNtN1,0.801557121220513
ASPGLUm,0.203330139095145
ASPTA,0.101245000370311
ASPTAm,0.43799347352278
ATP1ter,NaN
ATPS4m,0.178141930889002
ATPtm,1.86574807539248
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.00422771064859779
CATm,0.541574328604713
CATp,0.541574328604713
CBPS,0.29303358005921
CBPSam,0.0437021215321755
CHLtm,NaN
CHOLD2m,0.0177357767379378
CHOLt4,NaN
CHOLtu,0.0437619922234421
CHSTEROLt,0.0152592812892835
CHSTEROLt1,0.265305547421818
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.142275552588625
CITRtm,0.0921982231494541
CITt4_2,NaN
CITtam,0.699034906077406
CITtbm,0.699034906077406
CK,0.00105343238765783
CKc,0.53720521821821
CLFORtex,0.00840454118415385
CLHCO3tex2,0.0508142365435985
CLOHtex2,0.0508142365435985
CLOXAtex2,0.0508142365435985
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0461958287088851
CREATt4_2_r,0.208593661000722
CREATtmdiffir,NaN
CSm,0.400759443779762
CTPS1,0.184065766082117
CTPS2,0.184065766082117
CYOR_u10m,0.824738213929078
CYSALANaEx,0.422377899077409
