Var1,PDX-3360_cluster_1
2AMACHYD,0.000952802712349913
2AMADPTm,0.000915918865253311
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.000915918865253311
34HPPOR,0.000319887343062064
3AIBt,NaN
3AIBTm,0.0484908022816134
3AIBtm,0.0484908022816134
3HAO,0.0639955441398326
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.092819920497007
3SALATAi,0.118984628041726
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0484908022816134
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACT1r,0.653497162832183
ACACt2,0.293779809243457
ACACt2m,NaN
ACETONEt2,0.293779809243457
ACETONEt2m,NaN
ACITL,NaN
ACOAD10m,0.0343266589990024
ACOAD9m,0.0582241672924903
ACOAHi,NaN
ACONT,NaN
ACONTm,NaN
ACS,0.135545662368392
ACSm,0.0766128799044344
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00597352426352719
ACTNMO,0.00597352426352719
ACYP,0.98324823997687
ADCim,NaN
ADEt,0.0327418951610485
ADK1,0.105333340724353
ADK1m,0.210994940950621
ADK3,NaN
ADK3m,NaN
ADMDC,0.730877799823815
ADNK1,NaN
ADPT,0.894191157479474
ADPtx,NaN
AGTim,0.00705931565061407
AHC,NaN
AKGDm,NaN
AKGMALtm,0.136069089072598
AKGt4_3,0.00136728461132299
ALAASNNaEx,NaN
ALACYSNaEx,0.0681381255518401
ALAGLNexR,0.449527409724794
ALAGLNNaEx,NaN
ALAGLYexR,0.449527409724794
ALASERNaEx,0.0681381255518401
ALAt2r,NaN
ALAt4,0.985505885432381
ALATA_L,0.0971309205509039
ALATHRNaEx,0.0681381255518401
ALAtN1,0.641987940857764
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0484908022816134
ARGLYSex,0.449527409724794
ARGN,0.15544550922012
ARGNm,0.15544550922012
ARGt4,NaN
ARGtiDF,0.128074034519786
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.237964063093847
ASNSERNaEx,NaN
ASNt4,0.985505885432381
ASNTHRNaEx,NaN
ASNtN1,0.641987940857764
ASPGLUm,0.092819920497007
ASPTA,0.118984628041726
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,2.02285102048816
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.0002346958102878
CATp,0.0002346958102878
CBPS,NaN
CBPSam,0.157433661652574
CHLtm,NaN
CHOLD2m,0.0258134795865247
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.00403425350427367
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.064582768087499
CITRtm,NaN
CITt4_2,NaN
CITtam,0.568905818019892
CITtbm,0.568905818019892
CK,NaN
CKc,0.796233781056243
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0840050082482951
CREATt4_2_r,0.118152970358664
CREATtmdiffir,NaN
CSm,NaN
CTPS1,0.560513033259123
CTPS2,0.560513033259123
CYOR_u10m,NaN
CYSALANaEx,0.0681381255518401
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.449527409724794
CYSGLYexR,0.449527409724794
CYSO,NaN
CYSSERNaEx,0.0681381255518401
CYSt4,0.985505885432381
CYStec,0.000118285791712557
CYSTGL,0.0317879725150016
CYSTHRNaEx,0.0681381255518401
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.298753920222702
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
